mass_1	phi_12	tilt_2	chi_eff	mass_1_source	mass_ratio	ra	chirp_mass_source	total_mass_source	phi_2	phi_1	chirp_mass	psi	theta_jn	geocent_time	dec	phi_jl	iota	luminosity_distance	total_mass	tilt_1	chi_p	a_1	a_2	mass_2_source	mass_2	phase	redshift
1.765951499999999612e+02	5.837571012974371865e-01	1.117708518448065957e+00	1.758248199488860464e-01	1.160209067634270497e+02	8.010932916334339016e-01	3.084034500000000012e+00	9.028983734004978601e+01	2.089644768608366121e+02	4.692878746554995928e+00	4.109121645257559408e+00	1.374299495956698252e+02	1.499345251486312591e-01	7.872748723001666837e-01	1.266214786697265148e+09	2.077599099999999921e-01	1.674942278309009963e-02	8.876337089060367669e-01	3.069161099999999806e+03	3.180643400000000156e+02	1.509345812929916208e+00	9.673960869798473583e-01	9.692254891957594598e-01	7.333170306365668356e-01	9.294357009740953401e+01	1.414691899999999976e+02	4.721349991821417902e+00	5.220976540037486346e-01
1.811849400000000117e+02	6.114370380486287004e-01	1.235278802845655166e+00	-2.813590551325401146e-01	1.217769344637391669e+02	3.492791729820370339e-01	2.524687399999999915e+00	6.101663988436871477e+01	1.643110814215216919e+02	1.252594749928238826e+00	6.411577118796101260e-01	9.078317076328463031e+01	1.257539122067857562e+00	1.622892467069510847e+00	1.266214786697265148e+09	-9.059882599999999342e-02	3.358025568654307236e+00	1.718984331097317186e+00	2.829411099999999806e+03	2.444690659999999980e+02	2.549228130351045785e+00	2.940595426972983928e-01	5.266823815799793751e-01	4.983857275827012212e-01	4.253414695778253218e+01	6.328412600000000054e+01	5.712309922630776526e+00	4.878428398437836822e-01
1.577997100000000046e+02	5.768744968055308231e-01	1.575724605058529182e+00	-1.349906311848108609e-01	7.367687333036968766e+01	6.563352999824904055e-01	3.202231400000000061e+00	5.173411132306534199e+01	1.220336060894298100e+02	2.091606293048441145e+00	1.514731796242910988e+00	1.108031244388104426e+02	1.231709456032978656e+00	8.439524314235794522e-01	1.266214786697265148e+09	4.900351000000000012e-01	1.509062655691890908e+00	5.754573778289269192e-01	7.992726599999999053e+03	2.613692299999999591e+02	2.146077336519238266e+00	3.430491521509017039e-01	4.088593851135048918e-01	3.528671585396223609e-01	4.835673275906014368e+01	1.035695199999999971e+02	2.938410885370729808e+00	1.141780763312532754e+00
1.589718000000000018e+02	1.187025152530027938e+00	1.624935721220395868e+00	2.671234359318008234e-01	6.697393324406752413e+01	9.078747299835567830e-01	3.224234500000000114e+00	5.554070531379615261e+01	1.277778748039620780e+02	3.236968024162678592e+00	2.049942871632650210e+00	1.318334681767527456e+02	1.998411032125357201e+00	2.103788699014016661e+00	1.266214786697265148e+09	2.069815499999999864e-01	1.070858076321607788e+00	1.892906556321520384e+00	1.004185900000000038e+04	3.032982799999999770e+02	9.503429677506444184e-01	7.206818224140932871e-01	8.857775014511366507e-01	1.090340343436176501e-01	6.080394155989456806e+01	1.443264800000000037e+02	2.102241510870576757e+00	1.373636910657050958e+00
1.657719299999999976e+02	5.712892031822297767e+00	1.574417616455965119e+00	1.959291668331892000e-01	7.274203232106106043e+01	8.010153468081117056e-01	3.016748600000000113e+00	5.660651913760371912e+01	1.310095165682426455e+02	2.785019881680428355e+00	3.355313157037716376e+00	1.290006840420048775e+02	1.835470235566316832e+00	6.566271876491454051e-01	1.266214786697265148e+09	-3.403812700000000135e-02	5.928539392031723310e+00	8.681520941818200443e-01	9.194225200000000768e+03	2.985577900000000113e+02	1.086006237158392507e+00	6.743407963145399142e-01	7.621626735465042435e-01	7.976103078586512796e-01	5.826748424718159214e+01	1.327858600000000138e+02	5.591933971645349999e+00	1.278901547159604579e+00
1.986956600000000037e+02	1.071893119436705177e+00	9.259878475367263606e-01	1.133129116722496471e-01	1.127456242182646662e+02	5.078039953162539755e-01	2.595539000000000041e+00	6.915894913558327062e+01	1.699983026507244688e+02	3.381787101650732374e+00	2.309893982214026309e+00	1.218812981761382446e+02	2.080745283053933470e+00	2.251131580392233822e+00	1.266214786697265148e+09	-5.019272099999999570e-01	4.964389806185758758e+00	2.515552759618826961e+00	4.859987399999999980e+03	2.995941100000000006e+02	1.259892666916293535e+00	4.543738404209889947e-01	4.772546141098689687e-01	8.142621724662502114e-02	5.725267843245980259e+01	1.008984499999999969e+02	5.849382139410919557e+00	7.623358899973303737e-01
1.451173399999999845e+02	6.259855830816287714e+00	6.173216265594835273e-01	1.781847066629397014e-01	8.396940383176645639e+01	9.512516560736298254e-01	2.533688199999999835e+00	7.129115787535191373e+01	1.638454382862497027e+02	5.319415283845959408e+00	5.342744760209257926e+00	1.232065814962626291e+02	2.415437514804576136e+00	1.866915513442424013e+00	1.266214786697265148e+09	-3.273784399999999928e-01	1.389589467455172311e+00	1.723172789183728293e+00	4.595076700000000528e+03	2.831604500000000257e+02	2.979978557930810457e+00	4.323894742851320250e-01	2.692974451776740108e-01	7.908812215624910769e-01	7.987603445448324635e+01	1.380431100000000129e+02	5.498659841354191613e+00	7.282168668333531825e-01
1.699068800000000010e+02	1.430793591246891427e+00	1.282916265245955145e+00	-8.268733524797337864e-02	1.049611958835523211e+02	5.066403432280082164e-01	2.733831700000000087e+00	6.430529180316004556e+01	1.581387721916174769e+02	1.600090655914733873e+00	1.692970646678428892e-01	1.040947695554659305e+02	1.686641981770981458e+00	5.310143666443529753e-01	1.266214786697265148e+09	-7.694708300000000500e-01	2.262389699597341597e+00	4.121289563947792001e-01	3.767909699999999702e+03	2.559885600000000068e+02	2.429559029398494996e+00	2.399789851864083945e-01	2.676411798803744468e-01	5.424823172101784774e-01	5.317757630806515579e+01	8.608168000000000575e+01	4.881554536843264458e+00	6.187589953576817514e-01
1.740706800000000101e+02	2.219997656011440501e+00	5.152181852725719047e-01	6.322028202213617609e-01	8.253481848516388197e+01	8.512441038318457887e-01	2.501186000000000131e+00	6.624863477005864354e+01	1.527920960814912519e+02	6.192489293627324365e+00	3.972491637615884308e+00	1.397221816822519429e+02	1.774818641295202726e+00	2.338558223612923204e+00	1.266214786697265148e+09	-4.403473700000000157e-01	2.615033806024143814e+00	2.302332492696357757e+00	7.710810999999998785e+03	3.222473200000000020e+02	3.924441290991664277e-01	3.059200185830117102e-01	7.998999053911126644e-01	5.822185150132084264e-01	7.025727759632736991e+01	1.481766399999999919e+02	9.865877865292089766e-01	1.109057524992197674e+00
1.995051699999999926e+02	3.348513347467819923e+00	1.025792651534578326e+00	5.481191204019100205e-01	1.080316512828293583e+02	6.965147820480040997e-01	2.895408600000000110e+00	7.823438762412737901e+01	1.832772933303752438e+02	4.394000485106085208e+00	1.045487137638264841e+00	1.444777027607852915e+02	1.587809991938879062e+00	1.458699924744905951e+00	1.266214786697265148e+09	3.662954900000000014e-01	2.120521782735063532e+00	1.407727792562248448e+00	5.528448400000000220e+03	3.384634700000000294e+02	4.216137051172161310e-01	3.459187464818376800e-01	8.452847818507073230e-01	4.393089434723426723e-01	7.524564204754587138e+01	1.389583000000000084e+02	4.440818100459151374e+00	8.467288765001922402e-01
1.423974199999999826e+02	8.437242950336595326e-01	1.019227506045873977e+00	1.019478072786980799e-01	6.440030997964322523e+01	9.832173223363176451e-01	2.948393199999999936e+00	5.559088770696718029e+01	1.277198103154568543e+02	3.860442195717946223e+00	3.016717900684287912e+00	1.229186472469475575e+02	1.914327064177884452e+00	2.053404326096502697e+00	1.266214786697265148e+09	4.630065999999999904e-01	5.847061470609025591e+00	2.131244854757052831e+00	8.596441500000000815e+03	2.824050299999999538e+02	1.714462820130613796e+00	4.026400011232657006e-01	3.223075368523186657e-01	4.819800074543812984e-01	6.331950033581365744e+01	1.400076100000000281e+02	5.613157431880162029e+00	1.211129419175333899e+00
2.219036900000000117e+02	5.156716502455124029e+00	1.619232441904942421e+00	4.649266103898899161e-01	9.901437463123906468e+01	5.313639444211134544e-01	3.051269299999999962e+00	6.221825329132964555e+01	1.516270432896841101e+02	4.880269615010477402e+00	6.006738419734939605e+00	1.394389455280642665e+02	1.149319594909061548e+00	4.845049588657702744e-01	1.266214786697265148e+09	-5.384984999999999911e-01	4.159366524916629615e+00	7.509107006565628462e-01	8.860105400000000373e+03	3.398153100000000109e+02	6.831391336965644268e-01	5.917051345100036164e-01	9.373831402958699988e-01	5.852905117486155717e-01	5.261266865844503826e+01	1.179116200000000276e+02	1.701734908490095677e+00	1.241126006465623988e+00
1.462604800000000012e+02	6.127708232911370345e+00	2.536061941181235291e+00	-8.966495383930722651e-02	6.871907130963771237e+01	8.757161879955541739e-01	2.775145499999999821e+00	5.595796123941502742e+01	1.288974744795083041e+02	2.456107119357422874e+00	2.611584193625638761e+00	1.190999545645836832e+02	1.242920779767307859e+00	2.855043861516044057e+00	1.266214786697265148e+09	-2.648151499999999992e-01	2.073154738285980958e+00	2.505092941242486493e+00	7.877064599999998791e+03	2.743431500000000369e+02	1.746596396036159016e+00	9.396331953467628173e-01	9.543425484429257644e-01	1.771322194650049205e-03	6.017840316987059168e+01	1.280826700000000073e+02	2.331942788686252044e+00	1.128382663103412620e+00
1.961321700000000021e+02	1.132821151347378708e+00	1.539712845710715650e+00	2.433309481004841124e-01	1.059016193925696996e+02	7.466371274024041771e-01	2.854522400000000015e+00	7.949280334496920375e+01	1.849717002831006880e+02	4.921096789609711308e+00	3.788275638262332823e+00	1.472224514493682648e+02	2.305222248242628780e+00	1.089920288787697533e+00	1.266214786697265148e+09	1.149055999999999966e-01	5.840196975485012487e+00	1.234275534794843310e+00	5.570975199999999859e+03	3.425717300000000023e+02	8.517363706047673677e-01	5.967872771723009562e-01	6.158844605800325445e-01	8.335309449050469777e-01	7.907008089053098843e+01	1.464395600000000002e+02	4.511940491334636150e+00	8.520223876176257205e-01
1.662493399999999610e+02	3.315326415224360446e+00	1.322652100203218994e+00	5.716059926678397629e-02	9.865578649179978754e+01	7.009544819847104424e-01	2.825652700000000017e+00	7.167998652052619946e+01	1.678090022069535223e+02	1.895454107034165503e+00	4.863312998989391289e+00	1.207911960768453099e+02	1.121912601717392377e+00	9.437916200779480347e-01	1.266214786697265148e+09	-7.979779700000000364e-01	1.229239062894735390e+00	9.220737730940380406e-01	4.265330700000000434e+03	2.827825599999999895e+02	7.854342441941105646e-01	1.442627871293723496e-01	8.314878766618671868e-02	2.232517405666672727e-01	6.915321571515372057e+01	1.165332200000000000e+02	2.262697954237692155e+00	6.851453514469576511e-01
1.737672900000000027e+02	3.019092346924483916e+00	3.155952886005237157e-01	5.834502440443787297e-01	9.447944714666091670e+01	9.775968768345295601e-01	3.038354399999999789e+00	8.132155473886827224e+01	1.868422596022896585e+02	3.955425561608347795e+00	9.363332146838638792e-01	1.495671980766794320e+02	1.340956296130241920e+00	1.302889125129984338e+00	1.266214786697265148e+09	2.689005800000000002e-01	6.068046919261192329e+00	1.339042656890975680e+00	5.468139900000000125e+03	3.436416500000000269e+02	1.170136765455167538e+00	8.618391509258933603e-01	9.359637873250177265e-01	8.487749660155109455e-01	9.236281245562872755e+01	1.698743599999999958e+02	1.901266376323192064e+00	8.392073117263290083e-01
1.514301100000000133e+02	4.858850865266982844e+00	8.753667410219181377e-01	8.391312073228225643e-02	6.095127991626231534e+01	7.705925855828803517e-01	2.870072500000000026e+00	4.650011181193273302e+01	1.079198843015207814e+02	3.402148276282899175e-01	1.764549269540893306e+00	1.155269759120273676e+02	1.835258760978390802e+00	3.566351766673673263e-01	1.266214786697265148e+09	-2.700318599999999847e-02	2.769205010637868503e-01	3.457262694792058721e-01	1.104971299999999974e+04	2.681210300000000188e+02	9.629289065131253489e-01	9.855263610982040179e-02	1.107149337247090165e-01	1.728567305385134423e-01	4.696860438525846604e+01	1.166909200000000055e+02	2.162300764365240102e+00	1.484445120890680148e+00
2.173428499999999985e+02	4.486902626404120298e+00	3.958841240863189004e-01	3.420335658642398857e-01	9.730211490229551430e+01	4.050061918300970620e-01	2.997307499999999791e+00	5.285226818374970748e+01	1.367100739158887563e+02	2.823764502983987512e-01	2.078659131073864685e+00	1.180556312424971281e+02	2.423984959282195817e+00	6.725114096284176002e-01	1.266214786697265148e+09	3.199697000000000235e-01	2.777852338159956691e+00	6.350906334330819192e-01	8.794614199999999983e+03	3.053680499999999824e+02	1.156161537176555010e+00	6.912724247997280580e-01	7.552714800665655259e-01	4.717758712706898172e-01	3.940795901359324205e+01	8.802519999999999811e+01	4.440350067769545106e+00	1.233690914305836106e+00
1.778043199999999615e+02	1.236250092354405222e-01	1.014392717724796444e+00	1.288314432230567019e-01	1.105395240609098266e+02	7.721504741842042385e-01	2.686956299999999853e+00	8.441869549133863870e+01	1.958926699806376632e+02	1.011504451578495889e+00	8.878794423430544924e-01	1.357886138432590712e+02	1.684044959982202050e+00	2.148382364838021363e+00	1.266214786697265148e+09	-2.846420800000000195e-01	3.707144754233791861e+00	2.262263081107951823e+00	3.692368599999999788e+03	3.150960100000000352e+02	1.309207070932931538e+00	4.750139717617534729e-01	4.917429737515045529e-01	2.480039482338492751e-01	8.535314591972779397e+01	1.372916899999999885e+02	5.776662160530142032e+00	6.085135295319860083e-01
1.520007600000000139e+02	4.294984950225273934e+00	1.966259898307038734e+00	-1.870680472081113210e-01	7.013152457783043303e+01	7.105298026141447787e-01	3.207738600000000773e+00	5.131407803119989808e+01	1.199620628931453581e+02	7.066038308853066496e-01	2.694804187839618947e+00	1.112164451920001369e+02	1.347076116058754991e+00	2.610359893911125440e+00	1.266214786697265148e+09	2.826517000000000057e-01	5.067444566489136548e+00	2.771889217704221142e+00	8.214496100000000297e+03	2.600018300000000409e+02	2.222662216082137654e+00	3.506508477387613176e-01	4.410962137187326437e-01	1.913816163987847874e-01	4.983053831531490374e+01	1.080010699999999986e+02	5.921861272674594723e+00	1.167367113648198229e+00
1.845411499999999876e+02	4.738870966771527193e+00	2.065406115654758068e+00	4.525360962429865741e-01	9.223001447816359644e+01	7.635290557146741097e-01	3.031522299999999781e+00	7.003112355308363135e+01	1.626503103412265716e+02	4.389273802213499387e+00	5.933588142621558426e+00	1.401238430829688184e+02	1.311082842336913412e+00	8.396885060093522979e-01	1.266214786697265148e+09	2.509472799999999948e-01	9.264314504354211888e-01	7.727113507372035395e-01	6.793308799999999792e+03	3.254436799999999721e+02	2.864779853350277738e-01	2.476761534287560962e-01	8.764954678129525112e-01	1.178501156535182448e-01	7.042029586306297517e+01	1.409025300000000129e+02	4.604636978235951084e+00	1.000879551457643846e+00
2.085944700000000012e+02	2.746807974091646454e+00	6.674710983518159502e-01	6.176969994707143252e-01	9.808687093063089435e+01	5.730929492042622364e-01	2.914712000000000192e+00	6.414976099240701046e+01	1.542997650704839430e+02	1.020370840589128747e-01	3.638414417146852209e+00	1.364227981571696944e+02	9.400310476888124045e-01	9.029580389489152425e-01	1.266214786697265148e+09	-4.614424599999999987e-01	4.336558667373960674e+00	1.101284707612126823e+00	7.861957199999999830e+03	3.281384899999999902e+02	8.981839446091061108e-01	6.915905043282526421e-01	8.841643906454891289e-01	9.349730637405621048e-01	5.621289413985306993e+01	1.195440200000000033e+02	3.745792095830474455e+00	1.126629874323572311e+00
1.738477300000000128e+02	5.790108009267583844e-01	1.213825780015089228e-01	-2.163493684644864079e-02	1.090752617854997339e+02	5.431984357805533792e-01	2.468948699999999885e+00	6.934529747150082812e+01	1.683247733697375565e+02	5.317260669013812446e-01	6.235900573154208537e+00	1.105248096979383092e+02	3.006332795864337992e+00	2.278848744038907803e+00	1.266214786697265148e+09	-3.119571999999999901e-01	4.213691091410314726e+00	2.486054130844566501e+00	3.584718899999999849e+03	2.682815449999999942e+02	1.776878727200682739e+00	3.859721196632897589e-01	3.943158147579432504e-01	8.772334247663232665e-02	5.924951158423782971e+01	9.443381499999999562e+01	9.751486348981648344e-01	5.938328008955648940e-01
2.189492600000000095e+02	5.946028253999529056e+00	1.027919589322222604e+00	5.300467268152374567e-01	9.705540778712817485e+01	5.692034309684352866e-01	2.586252099999999832e+00	6.324765009787973469e+01	1.522996788936021346e+02	4.541930430365213489e+00	4.879087483545269777e+00	1.426816547517125571e+02	6.728626334535201536e-01	2.459485431187764082e+00	1.266214786697265148e+09	-1.693925099999999961e-01	2.460990420379631782e+00	2.314860853154085518e+00	8.990686099999998987e+03	3.435759300000000280e+02	4.720204773276370225e-01	3.271172071838637230e-01	7.194342145337706551e-01	6.494992305492208740e-01	5.524427110647395267e+01	1.246266700000000043e+02	6.814123197128986176e-01	1.255920252071083931e+00
1.428981599999999901e+02	3.837211499097348710e+00	1.516914456839367986e+00	-1.256405787306025257e-01	6.757152100355405366e+01	8.751195956616938387e-01	3.038692800000000194e+00	5.500451574297343171e+01	1.267046831424299285e+02	3.064716753072818989e+00	5.510690561155056955e+00	1.163218464617441725e+02	2.527809439226529342e+00	8.541556940833026079e-01	1.266214786697265148e+09	3.048371699999999906e-01	3.275717799590121437e+00	9.195995407468408045e-01	7.759875600000000304e+03	2.679511400000000094e+02	1.880720099670313283e+00	7.659797234736924754e-01	8.042990890543837423e-01	2.060010486908467053e-01	5.913316213887586770e+01	1.250529800000000051e+02	1.277357297897052213e+00	1.114769031060940607e+00
1.715463600000000213e+02	3.805695425643078611e+00	5.750322175414188663e-01	4.545556230563655986e-01	9.534878811661559439e+01	8.489259696329317650e-01	2.613700300000000087e+00	7.642811785767740673e+01	1.762928505218384601e+02	6.449649356892859231e-01	3.122454817225793988e+00	1.375053178872110493e+02	1.683588990448384504e+00	1.939250913046249636e+00	1.266214786697265148e+09	-3.887645000000000128e-01	2.177422689980576642e+00	1.873114612216158381e+00	5.149300599999999577e+03	3.171765200000000391e+02	1.021786364214132686e-01	3.254113650727454288e-01	3.281837063714019842e-01	7.214621980150061065e-01	8.094406240522285145e+01	1.456301599999999894e+02	4.578024101730929551e+00	7.991456775537784107e-01
1.845520600000000115e+02	2.128031991272076429e+00	1.184280683115924049e+00	2.596917111495358754e-01	8.870930564022251019e+01	7.295897428617159619e-01	2.929225000000000190e+00	6.580028754827721116e+01	1.534307051317138075e+02	5.919481237357445025e+00	3.791449246085368596e+00	1.368918235576942379e+02	2.001364195605060736e+00	7.856911839287467059e-01	1.266214786697265148e+09	4.155056100000000252e-01	9.198345563100959743e-02	8.053360261992789093e-01	7.465664399999998750e+03	3.191993499999999813e+02	1.204599251490663159e+00	8.939433900740525463e-01	9.574246699518180748e-01	3.866422786809387002e-01	6.472139949149132576e+01	1.346472899999999981e+02	5.216204984644956966e+00	1.080413758940758973e+00
2.012991299999999910e+02	1.067749622425807843e+00	1.320305090127711578e+00	2.757157114042304014e-01	1.291100786204919473e+02	6.076316872308389350e-01	3.016159899999999894e+00	8.707772663309629024e+01	2.075614535311677855e+02	3.723972038393797312e+00	2.656222415967988582e+00	1.357653159297047694e+02	1.690305257431934827e+00	1.146384867719417944e+00	1.266214786697265148e+09	-3.119059899999999941e-02	5.832270851774453035e+00	1.333995865833541128e+00	3.333084299999999985e+03	3.236148600000000215e+02	1.121634526511261942e+00	7.628305860271954453e-01	8.468261037346608289e-01	5.015840003625582355e-01	7.845137491067580982e+01	1.223157300000000021e+02	6.018977039565081455e+00	5.591279329300199441e-01
1.890781599999999969e+02	2.381642570437035200e+00	2.604792637908557307e+00	-1.329233632384992092e-01	1.207268897226632589e+02	4.896644964177777060e-01	2.620786700000000025e+00	7.263157943684755935e+01	1.798425613827957648e+02	4.266410855595639262e-01	4.328183822302114514e+00	1.137529959511162616e+02	1.110438248667424022e+00	1.783381073345065682e+00	1.266214786697265148e+09	-4.506221300000000096e-01	1.935603123443266904e+00	1.739401038144718026e+00	3.383774799999999686e+03	2.816630220000000122e+02	4.444102363312004145e-01	1.770114228715998494e-01	1.440485586946915475e-01	7.796412211027207162e-01	5.911567166013248453e+01	9.258486200000000110e+01	5.346800328374725630e+00	5.661644264534183568e-01
1.709907699999999977e+02	2.828601467613123255e+00	1.437959467549145831e+00	1.107485153732900712e-01	9.250988199212268626e+01	6.389172936059648311e-01	2.702655000000000030e+00	6.405359439749793182e+01	1.516160454263369104e+02	3.019622254912093240e+00	1.910207872989690969e-01	1.183935509530590480e+02	1.737716324100084808e+00	2.050181435376024819e+00	1.266214786697265148e+09	-4.019146299999999949e-01	1.965130861233250092e+00	1.953549536639874740e+00	5.541476099999999860e+03	2.802397300000000087e+02	7.628588861441202296e-01	4.635892896211888936e-01	1.598296141309179519e-01	7.796124275897888811e-01	5.910616343421420282e+01	1.092489599999999967e+02	2.229321057783199223e+00	8.483514011460965287e-01
2.309691200000000606e+02	3.359269444440584618e+00	1.231404831282008727e+00	-2.043655573647092105e-01	1.327948423000777893e+02	2.131641710372364773e-01	3.066682000000000130e+00	5.053890385000441654e+01	1.611019447769943724e+02	1.715006700582131671e+00	4.638922563321132841e+00	8.790195421613373128e+01	1.272473355027656794e-01	1.466695003918830897e+00	1.266214786697265148e+09	2.804798700000000200e-01	2.525104979847358003e-02	1.509757637253537066e+00	4.680722899999999754e+03	2.802034610000000043e+02	1.880908632178213136e+00	9.099768496103908255e-01	9.555576126559468531e-01	6.154330186708267814e-01	2.830710247691661863e+01	4.923434100000000058e+01	4.704225774158857121e+00	7.392928520377088919e-01
1.621671800000000019e+02	1.429840201864319038e+00	6.456532918911485064e-01	6.071361257278230089e-02	9.764788030905226890e+01	7.123557306725072369e-01	2.670369399999999782e+00	7.154218095289523660e+01	1.672079074352287478e+02	5.345992531027604855e+00	3.916152329163285817e+00	1.188125507636360680e+02	1.072902574227525108e+00	2.004263990208092761e+00	1.266214786697265148e+09	-3.366797400000000051e-01	3.400417469801722881e+00	2.028690358003538918e+00	4.080855799999999817e+03	2.776879000000000133e+02	2.348190787818074110e+00	1.860414994852677417e-01	2.211592133260948945e-01	4.553717250305959197e-01	6.956002712617646466e+01	1.155207199999999972e+02	1.916403854911749916e+00	6.607342574846100103e-01
1.204860900000000044e+02	4.565396579079821215e+00	2.128265436099408880e+00	-4.024222401831279994e-01	7.148148390989705092e+01	7.021086832513196985e-01	2.889803800000000145e+00	5.198029126011960699e+01	1.216692544547252623e+02	4.909571915458780467e+00	3.441753363789592512e-01	8.761572519797462633e+01	8.798452608028838051e-02	9.089130039470108002e-01	1.266214786697265148e+09	1.338573399999999983e-02	1.142661699784895069e+00	5.521011614424503611e-01	4.268454000000000633e+03	2.050804200000000037e+02	2.180284815530387554e+00	6.837127746252358307e-01	8.338561258523319308e-01	5.589730205261117524e-01	5.018777054482821143e+01	8.459432999999999936e+01	4.035944748097278989e+00	6.855566422190344511e-01
1.514301100000000133e+02	4.858850865266982844e+00	8.753667410219181377e-01	8.391312073228225643e-02	7.238353072097962126e+01	7.705925855828803517e-01	2.972905200000000914e+00	5.522184729331640796e+01	1.281617428128771792e+02	3.402148276282899175e-01	1.764549269540893306e+00	1.155269759120273676e+02	1.410152057576212314e+00	5.521977201232838306e-01	1.266214786697265148e+09	2.572920899999999733e-01	2.735180957356368570e+00	5.331572299727628250e-01	7.565083999999999833e+03	2.681210300000000188e+02	9.629289065131253489e-01	9.855263610982040179e-02	1.107149337247090165e-01	1.728567305385134423e-01	5.577821209189754370e+01	1.166909200000000055e+02	4.845586564930844276e+00	1.092051997072719827e+00
1.848113299999999981e+02	4.923586392615554863e-01	1.345953430903264358e+00	4.712178894349671188e-01	1.081625338144908000e+02	7.594940743081065593e-01	3.022659500000000055e+00	8.190566196461807635e+01	1.903113373087467721e+02	4.376193442136425915e+00	3.883834802874870373e+00	1.399476675368298970e+02	1.195106771341319263e+00	1.204805746504482578e+00	1.266214786697265148e+09	-3.684839799999999888e-01	5.946479187914363251e+00	1.283622797017401007e+00	4.444575399999999718e+03	3.251744400000000041e+02	5.695380841411493700e-01	4.966606392490376942e-01	9.210328992253881131e-01	3.156946224277288326e-01	8.214880349425597217e+01	1.403631100000000060e+02	5.007820512816513414e+00	7.086446062457200101e-01
1.673635600000000068e+02	6.223520536295876759e+00	1.436672426008988035e+00	1.227102371152213184e-01	8.293060822477040972e+01	7.761742759295992000e-01	2.462861900000000048e+00	6.350285960497632942e+01	1.472992130160328088e+02	3.718560142550888514e-01	4.315207851387992122e-01	1.281561160731310451e+02	2.373360123239059760e+00	2.402099921494487145e+00	1.266214786697265148e+09	-1.274451199999999951e-01	3.854974053410021639e+00	2.543564069053107168e+00	6.937944400000000314e+03	2.972668499999999767e+02	7.245270927884108758e-01	6.620450396454625741e-01	1.673943544137267980e-01	8.922459788568276595e-01	6.436860479126241330e+01	1.299032899999999984e+02	5.705454994208026404e-02	1.018115670228624259e+00
1.645219099999999912e+02	1.157934106047847855e+00	2.384190536500196078e+00	-1.877417823659696394e-01	9.630760916845586905e+01	7.229559880504670133e-01	2.994721600000000095e+00	7.110053693436134381e+01	1.659337719116151391e+02	3.871111532504186048e+00	2.713177426456338637e+00	1.214607676326581185e+02	3.907848987373429561e-01	6.110420914543432946e-01	1.266214786697265148e+09	-5.734181799999999996e-01	3.305782072335361033e+00	6.503821964001287315e-01	4.441905200000000150e+03	2.834640100000000302e+02	1.102145875817569509e+00	3.270352018011691286e-01	8.561781674776300366e-02	6.893802058188405191e-01	6.962616274315922738e+01	1.189420999999999964e+02	3.021602289565814559e+00	7.082960673670911644e-01
1.947768599999999992e+02	3.709989206565352249e-01	1.435942179326253010e+00	5.328282184782811015e-01	1.032631387071494089e+02	7.205877022558019318e-01	3.030892600000000048e+00	7.610655540231492466e+01	1.776732865558563503e+02	1.693964354926680294e+00	1.322965434270145124e+00	1.435536055970436564e+02	9.160106552869388130e-01	1.526000150209938733e+00	1.266214786697265148e+09	1.971507899999999924e-01	2.944822543342432208e+00	1.496763076714115570e+00	5.847322099999999409e+03	3.351306700000000092e+02	3.236672086292572970e-01	2.970433642232648275e-01	9.339650493669471309e-01	3.231662509343284362e-01	7.441014784870696985e+01	1.403538100000000384e+02	4.639795989424982281e+00	8.862186685258545138e-01
2.811481899999999996e+02	2.659021077441559466e+00	1.251994621331107949e+00	5.803954233931454265e-01	1.274107931630858275e+02	3.434846085973379259e-01	3.078067599999999793e+00	6.325633838156350208e+01	1.711744395837847321e+02	1.559184782245819356e+00	5.183349011983845678e+00	1.395831907210566385e+02	2.070276047630506877e+00	1.294731096182883956e+00	1.266214786697265148e+09	6.439511600000000224e-02	5.978918868358468863e+00	1.410883467679683090e+00	8.557001800000000003e+03	3.777182659999999714e+02	6.835544859197809631e-01	6.291001271034243336e-01	9.961162554860405471e-01	6.902169526033331837e-02	4.376364642069891175e+01	9.657007600000000025e+01	3.858747858136073017e+00	1.206627735533600365e+00
1.635284399999999607e+02	1.926523471171661894e+00	9.571455806187140203e-01	2.397364167812765512e-01	7.986465138524036433e+01	9.275521126478060152e-01	2.876340000000000341e+00	6.695089175226462430e+01	1.539432775035006387e+02	1.247802149615536038e+00	5.604463985623460154e+00	1.370866171073031978e+02	1.187529267649025222e+00	6.838187503663126776e-01	1.266214786697265148e+09	-4.597887999999999975e-01	5.382709444567620238e+00	8.730710868215968423e-01	7.186494999999999891e+03	3.152095899999999915e+02	1.444916756168754590e+00	7.329955155714621418e-01	7.388415079735529689e-01	6.914803058673006930e-01	7.407862611826026011e+01	1.516811500000000024e+02	2.107044669230242917e+00	1.047569696525606497e+00
2.029765299999999968e+02	5.824614010362392236e+00	2.653131603827905138e+00	3.118445318222448082e-01	7.971976578073991959e+01	5.419133926469232865e-01	2.590427500000000105e+00	5.061881201930818719e+01	1.229209745159987932e+02	9.305302501050256581e-01	1.389101546922219654e+00	1.288818490091919386e+02	2.936135934869524178e+00	3.044193888115512614e+00	1.266214786697265148e+09	-1.599255099999999929e-01	4.973630627242911828e+00	3.025128597067173075e+00	1.161783299999999872e+04	3.129722300000000246e+02	6.225174021946312530e-01	4.150576539781267726e-01	7.118338899279252896e-01	2.036736550624311526e-01	4.320120873525888072e+01	1.099957000000000278e+02	3.133637943712626051e+00	1.546125518710926627e+00
