phi_2	total_mass_source	luminosity_distance	chirp_mass	phi_jl	mass_1	psi	mass_2	tilt_2	a_1	chirp_mass_source	mass_2_source	a_2	iota	mass_1_source	mass_ratio	chi_eff	phase	theta_jn	phi_1	chi_p	dec	phi_12	total_mass	geocent_time	ra	tilt_1	redshift
5.905525753613756201e+00	6.902700495618987020e+01	1.589595399999999700e+03	3.884477650517385428e+01	2.391243056354828589e+00	4.864747599999999750e+01	7.641619194270186100e-01	4.098770100000000127e+01	1.859769856077900352e+00	7.938338604263822651e-01	2.991390958423302493e+01	3.156415075824336824e+01	1.359453030963665709e-01	2.058926381566406061e+00	3.746285419794649840e+01	8.425452740857511946e-01	2.217713306462339995e-01	2.056811199407895530e-01	2.202459075779343411e+00	5.151920812179605846e+00	6.598926104855943331e-01	-5.359307800000000510e-01	7.536049414341506880e-01	8.963517699999999877e+01	1.262879936103514910e+09	1.017546800000000085e+00	9.813938050076713715e-01	2.985523137921129444e-01
2.425928485267784041e+00	6.487721494140333789e+01	1.139750199999999950e+03	3.434089034754760661e+01	3.278721283865458913e-01	4.349376300000000128e+01	2.790630350931813108e+00	3.584423799999999716e+01	1.412866238301752730e+00	4.637737390584570907e-01	2.808164178924813115e+01	2.931097713360357915e+01	5.446394215285010887e-01	4.127922652954402749e-01	3.556623780779978006e+01	8.241236335425839998e-01	8.704492945681668870e-02	1.212786290514852316e+00	4.335711216545601321e-01	1.306965741448541607e+00	4.553119215287618760e-01	-5.974955100000000074e-01	1.118962743819241989e+00	7.933800099999997713e+01	1.262879936103514910e+09	4.143043699999999774e-01	1.379478121392078815e+00	2.228946799220268560e-01
1.326306653463502627e-01	6.743772693454079104e+01	1.302381800000000112e+03	3.596345459327648797e+01	5.497355217268717897e-01	4.994559499999999730e+01	1.784896666270840093e+00	3.440618900000000480e+01	1.628084294630781415e+00	7.212815991037557772e-01	2.875213202940837576e+01	2.750712632989720774e+01	4.048994919512606538e-02	5.691005456258028117e-01	3.993060060464360106e+01	6.888733430846103456e-01	1.927794220476783948e-01	2.467942823026186616e+00	6.563979228098631991e-01	9.580906027920823576e-01	6.428081518521505666e-01	1.015736999999999890e+00	5.457725369733854137e+00	8.435178399999998078e+01	1.262879936103514910e+09	4.192291100000000270e+00	1.099989858766055706e+00	2.508100114625306243e-01
3.011153628434332319e+00	6.537607860357923073e+01	1.024868899999999940e+03	3.419319487071792452e+01	1.758447219590799637e+00	4.088425399999999854e+01	2.609606881859547478e+00	3.774624299999999977e+01	1.740702226453804347e+00	7.657313276071577857e-01	2.842938911572131744e+01	3.138351458414160788e+01	9.097173418051303084e-01	2.119844230747134350e+00	3.399256401943763706e+01	9.232464654974503748e-01	5.829383417639198706e-02	3.092819842329376900e+00	2.163830174785370097e+00	8.705629871675224507e-02	8.184140565652413546e-01	4.279290299999999880e-01	2.924097329717580074e+00	7.863049699999997699e+01	1.262879936103514910e+09	3.974981399999999887e+00	1.232500869030158208e+00	2.027411046904714631e-01
5.311551855067548011e+00	6.132973616147340579e+01	1.520827299999999923e+03	3.425400294724651928e+01	2.376187237453044165e+00	4.236365099999999728e+01	2.642438494237834057e+00	3.658539999999999992e+01	9.852135581853499469e-01	2.137554425121545795e-02	2.660942641639811157e+01	2.842051805489048277e+01	4.366613204041200347e-01	5.138483108318077086e-01	3.290921810658293367e+01	8.636035642914723365e-01	1.163409471806628459e-01	2.441283282953206069e-01	5.657736637401711288e-01	1.094069680117248922e-01	3.077694481823879946e-01	-7.273371100000000089e-01	5.202144887055823119e+00	7.894905099999998299e+01	1.262879936103514910e+09	1.321699299999999910e+00	1.167210294716769958e+00	2.872882869108903670e-01
2.573593979309098501e+00	6.252559983120196563e+01	1.348542699999999968e+03	3.415249337884408476e+01	4.028499742313036869e+00	4.211396400000000284e+01	1.270663679280378044e+00	3.658146299999999940e+01	1.002395008950821564e+00	4.023441657510324482e-02	2.713506001109035992e+01	2.906494067028725325e+01	1.859525690154517907e-01	2.694326019667829808e+00	3.346065916091473014e+01	8.686302481523704433e-01	3.536374253207529711e-02	4.705380792040022797e+00	2.674988782520100195e+00	6.081307632522283235e+00	1.334192951439968633e-01	-6.205043099999999479e-01	2.775471653966401053e+00	7.869542699999998092e+01	1.262879936103514910e+09	7.478970900000000421e-01	2.115971339981579824e+00	2.586113082073758229e-01
9.586477857468027608e-01	6.399459603490941362e+01	1.806267599999999902e+03	3.712182809533886996e+01	6.241192848789331116e+00	4.397380799999999823e+01	1.259043252592520812e+00	4.135788300000000106e+01	2.993041702811675142e-01	2.293403016983371623e-01	2.783955603362602460e+01	3.101639009408646785e+01	5.084979431110704384e-01	6.715471009407113501e-01	3.297820594082294576e+01	9.405117473565172137e-01	1.973156632164550783e-01	2.413837271452648814e+00	6.634676085190640560e-01	3.502743279093563089e-01	2.170419647688515141e-01	7.622107200000000082e-01	6.083734578374465629e-01	8.533169100000000640e+01	1.262879936103514910e+09	4.710490100000000346e+00	1.899767706444869919e+00	3.334202618210306834e-01
5.864411816475758599e+00	7.420853974720736801e+01	5.566524400000000696e+02	3.492175913971027512e+01	5.120495726687164684e+00	5.082960500000000081e+01	2.443897726310699792e+00	3.199622300000000052e+01	1.642676835710320304e+00	5.260959629845338714e-01	3.128846174844871086e+01	2.866730153613448451e+01	4.411682957398389560e-01	1.540447416845114770e+00	4.554123821107288705e+01	6.294800638328784670e-01	1.300598818384803290e-01	2.618116088479274239e+00	1.321319478895046640e+00	5.545246997214144713e+00	4.722405966369451757e-01	-5.256383100000000530e-01	3.191648192616132196e-01	8.282582800000000134e+01	1.262879936103514910e+09	2.112863100000000049e-01	1.114367164071092819e+00	1.161225956223847361e-01
5.518509968288436873e+00	6.290708280217802439e+01	1.631783800000000156e+03	3.484254432152772551e+01	3.984511329692035808e+00	4.944561000000000206e+01	2.355367361512479274e+00	3.267417499999999819e+01	1.870844044984913301e+00	2.252066013777865305e-01	2.669080076954539393e+01	2.502974200697012108e+01	5.367752837182234588e-02	2.793458047509164821e+00	3.787734079520789976e+01	6.608104339293214835e-01	1.274973652896321252e-01	3.095875772344387045e+00	2.785360884757217548e+00	3.350755152762389333e+00	3.647689839327488553e-02	-4.764267300000000205e-01	2.167754815526047985e+00	8.211978500000000736e+01	1.262879936103514910e+09	1.347785800000000034e+00	1.626875210984939368e-01	3.054139747385771764e-01
2.051121526407555962e+00	6.305874047412515893e+01	1.523109200000000101e+03	3.525140239273957121e+01	5.052091725348141216e-01	4.327617300000000000e+01	1.676876795790375407e+00	3.792227599999999654e+01	1.365275033797995530e+00	4.249617451469450691e-01	2.737624994330519357e+01	2.945045120839863984e+01	4.882181569469576377e-01	2.529394541304335942e+00	3.360828926572652620e+01	8.762853406654047550e-01	9.800869650003855849e-02	3.254217718622000710e+00	2.555697497560995846e+00	5.650483709076465466e+00	4.138405298193273407e-01	-3.821977899999999817e-01	2.683823124510676728e+00	8.119844899999998233e+01	1.262879936103514910e+09	1.229896300000000053e+00	1.341515413801431800e+00	2.876636670743223378e-01
3.520901065187058254e+00	6.727037735964745480e+01	7.154053499999999985e+02	3.353298482810032510e+01	9.151093529995684150e-01	4.015700900000000217e+01	1.051451666279624053e+00	3.696105599999999924e+01	1.182353083674017702e+00	4.799148727757566735e-01	2.925094844355394130e+01	3.224126778506516899e+01	6.813683959115993671e-01	1.777711787548603706e+00	3.502910957458228580e+01	9.204135696460860050e-01	-1.923895672918081792e-02	2.463271387660012912e-01	1.969090966153016042e+00	4.314707932488438757e+00	5.735865125773149664e-01	-4.944820200000000221e-01	5.489378439878204397e+00	7.711806500000000142e+01	1.262879936103514910e+09	8.087590700000000243e-01	2.179646427082546190e+00	1.463896595629882447e-01
2.138801578284271088e+00	6.062530648666453459e+01	1.551856700000000046e+03	3.384731636433046020e+01	4.327697294227833780e+00	4.356035200000000174e+01	3.067319557736181146e-01	3.479077499999999645e+01	4.555261268049983214e-01	9.668320585788173771e-01	2.618984572281430800e+01	2.691986035227785123e+01	8.209951998771083392e-01	2.959806768177339897e+00	3.370544613438669757e+01	7.986798407873285655e-01	2.533943844687018207e-02	3.119470665565790668e+00	2.975934182250816740e+00	1.886003406362879886e+00	7.997625947439056526e-01	-4.495904399999999801e-01	2.527981719213904799e-01	7.835112699999997687e+01	1.262879936103514910e+09	1.049177599999999932e+00	2.167488055370527800e+00	2.923831901325646410e-01
5.126147089209264429e+00	6.156889676000545819e+01	1.431385099999999966e+03	3.406971262454623428e+01	4.041519268253596309e+00	4.072501400000000160e+01	1.412010906761764328e+00	3.762046800000000246e+01	1.996630831430729947e+00	3.045894441631771810e-01	2.677416190028343479e+01	2.956457285380015776e+01	4.022544805843056293e-01	2.398125855373870241e+00	3.200432390620530043e+01	9.237680802270563651e-01	4.505703064245286660e-02	1.384433135059266906e+00	2.351939717528336082e+00	1.207673405307099657e+00	3.345949799267253222e-01	-4.001035800000000142e-01	3.918473683902164773e+00	7.834548200000000406e+01	1.262879936103514910e+09	1.254811600000000249e+00	6.623917600821553897e-01	2.724847467283585400e-01
5.247212530957590104e+00	6.637216209674552658e+01	1.102539399999999887e+03	3.506862646978354547e+01	4.351885063719716784e-02	4.275191900000000089e+01	1.306300893294358723e+00	3.798371099999999956e+01	1.120716651151602017e+00	2.043270281783611808e-01	2.882965749524335664e+01	3.122612684793487503e+01	7.977170588382400673e-01	6.230307266789978371e-01	3.514603524881065510e+01	8.884679773088079990e-01	1.315708400175275572e-01	3.674125638426973595e+00	6.153089111380433129e-01	9.766457228157765513e-01	6.274853960898837402e-01	-5.086421199999999754e-01	4.270566808141813553e+00	8.073563000000000045e+01	1.262879936103514910e+09	3.266967900000000147e-01	1.868137967387839993e+00	2.164080157930965698e-01
2.525894650713805589e+00	7.319776223036932095e+01	9.409560000000000173e+02	3.766828374708764215e+01	4.252427271831589195e+00	4.729068000000000183e+01	1.969627880363918448e+00	3.965164899999999903e+01	1.314317684894449112e+00	4.531251730015247725e-01	3.171336803440595986e+01	3.338318640560067507e+01	3.684687663088083154e-01	2.103447910005240562e+00	3.981457582476864587e+01	8.384664589301739079e-01	2.664614105025224222e-01	4.752412910947263924e+00	1.997507570870372895e+00	2.728869926076928465e+00	2.914336780810896088e-01	-4.740054699999999843e-01	6.080210031816463356e+00	8.694232900000000086e+01	1.262879936103514910e+09	5.549071700000000051e-01	4.319427663117714755e-01	1.877730459351139025e-01
3.066744573325099310e+00	6.963675306855145664e+01	1.122903600000000097e+03	3.671043770142006224e+01	5.890256360900157695e+00	4.714030499999999790e+01	1.540930489039215479e+00	3.781393800000000027e+01	6.150087583971447502e-01	9.795942190502171520e-01	3.009144211022198689e+01	3.099597818858223874e+01	7.434744850258492299e-01	4.272647851282362352e-01	3.864077487996923566e+01	8.021572622408786879e-01	1.765649134059474601e-01	2.528221085319271033e+00	3.041134845384285135e-01	6.099917762857427483e+00	9.649219878557664387e-01	-4.219586699999999801e-01	3.250012117647256726e+00	8.495424299999997686e+01	1.262879936103514910e+09	4.582428800000000191e-01	1.744090329720414889e+00	2.199627245166032585e-01
4.256583546793487827e+00	6.510887222041287714e+01	1.521558399999999665e+03	3.631541663711765722e+01	1.371185852344083633e+00	4.560244399999999843e+01	1.592930625202503947e+00	3.821927600000000069e+01	7.799595636015667077e-01	1.647165662981153744e-01	2.820815203335304133e+01	2.968698277058371460e+01	5.452186932611071679e-01	2.715459366988454804e+00	3.542188944982915899e+01	8.380970984800726331e-01	2.264821425700573043e-01	6.035156486972305778e+00	2.775879040954150057e+00	1.632547820950467354e-01	3.133611117004300173e-01	-5.294546199999999869e-01	4.093328764698441091e+00	8.382171999999999912e+01	1.262879936103514910e+09	9.236256400000000255e-01	9.823148529262604178e-01	2.874085687775174147e-01
5.303186478535856452e+00	6.143681827171462118e+01	1.263024899999999889e+03	3.323787555188215492e+01	4.650743846497233491e+00	3.975233099999999808e+01	1.760914000116799993e+00	3.668226599999999848e+01	2.549640938900984644e+00	2.817347040739508479e-01	2.671603436358604355e+01	2.948457633703094416e+01	7.226277128470752487e-02	2.575224770915976791e+00	3.195224193468368767e+01	9.227701892500339564e-01	3.814586746235196224e-02	6.038799473698476916e+00	2.516285920634200313e+00	1.803019114142617951e+00	2.506300029171589228e-01	-5.308525800000000183e-01	3.500167364393239389e+00	7.643459699999998236e+01	1.262879936103514910e+09	1.154989199999999938e+00	1.096459403956531853e+00	2.441171133237268476e-01
1.834844203366648330e+00	6.314352041817507200e+01	1.161910399999999981e+03	3.279920628556808992e+01	4.465981961400352418e+00	4.694086099999999817e+01	2.369614533294060799e+00	3.051979100000000145e+01	1.433267608661643822e+00	1.193089717288597362e-01	2.673689542133863384e+01	2.487878679573903540e+01	6.965251687329042651e-01	6.415186423397416515e-01	3.826473362243605436e+01	6.501753557524222460e-01	4.350847055667536600e-02	5.509917486402220455e+00	5.687662295734094986e-01	4.493982225406184305e+00	4.222155351299917703e-01	-4.186491600000000202e-01	3.624047285140049812e+00	7.746065199999998185e+01	1.262879936103514910e+09	9.031221499999999569e-01	1.489312323245880476e+00	2.267395211259696508e-01
8.219259937579499464e-01	6.478236824423898099e+01	1.095623800000000074e+03	3.313761462869652519e+01	2.989021337934384626e+00	4.853352699999999942e+01	2.713030798161622403e+00	3.018988999999999834e+01	3.306729360245647120e-01	2.456517614980767428e-01	2.726930861768740399e+01	2.484359350449775405e+01	3.805720334733185273e-01	4.926147945472050260e-01	3.993877473974123404e+01	6.220419546265408828e-01	5.299188957524315208e-02	3.559302907221236989e+00	4.988847886844390844e-01	2.935799117000435388e+00	2.032588515215635605e-01	-7.667900600000000511e-01	4.169312183937099903e+00	7.872341699999998355e+01	1.262879936103514910e+09	5.263641599999999698e-01	2.167082678628706294e+00	2.151981956448584810e-01
4.105836859606758260e+00	6.856896460402103344e+01	1.228726000000000113e+03	3.684728950810374926e+01	1.046825521413415450e+00	4.544216500000000281e+01	2.864210903426511745e+00	3.946352000000000260e+01	5.204760004366127957e-01	2.998434263853784129e-02	2.975749491963090065e+01	3.187033596195680474e+01	5.276514373478959907e-01	4.157632997322340818e-01	3.669862864206423581e+01	8.684339753618690594e-01	2.209941170813698730e-01	6.175572920913881880e+00	4.618533697893920098e-01	5.676686865069127563e+00	2.233359955227754712e-01	-2.467540599999999973e-01	4.712335301717217817e+00	8.490568499999999119e+01	1.262879936103514910e+09	4.927304599999999368e+00	1.032966563292829543e+00	2.382524001976973338e-01
1.045019730569316962e+00	6.646758896147181872e+01	1.113992999999999938e+03	3.518133463724875298e+01	1.998928480496384053e+00	4.280940999999999974e+01	2.094691466756370524e+00	3.817528200000000282e+01	1.080188288562058840e+00	2.786793283578672398e-01	2.887482105611565686e+01	3.133208128351310862e+01	3.918010393805472225e-01	2.145537668035748080e+00	3.513550767795870655e+01	8.917497811812870046e-01	1.741649675039879386e-01	4.967789921833688283e+00	2.204367768509408076e+00	5.182207397078937738e+00	3.031793099158119897e-01	-6.151870499999999575e-01	2.145997640669965012e+00	8.098469200000000967e+01	1.262879936103514910e+09	1.026480499999999907e+00	9.377937047391553538e-01	2.184087502698958405e-01
1.607536860922751387e-01	6.743163367573967548e+01	1.178491299999999910e+03	3.591109071753754023e+01	8.958542271016526337e-01	4.522880900000000537e+01	1.752996827405608915e+00	3.768564200000000142e+01	2.079277285356072369e+00	4.696236745866559370e-01	2.920532530766255519e+01	3.064851030828232226e+01	4.075528196652606489e-02	1.821473693401116645e-01	3.678312336745735678e+01	8.332220731260026048e-01	1.135930187500076016e-01	2.179263428813150050e+00	2.611076443692086912e-01	1.492039777228823638e+00	4.123386101294684858e-01	-4.787957400000000252e-01	4.951899216043037733e+00	8.291445099999999968e+01	1.262879936103514910e+09	4.852732499999999893e-01	1.071707871513825516e+00	2.296076259803072894e-01
6.001057377096667977e-01	6.361068812582120557e+01	1.179874000000000024e+03	3.382298395920652467e+01	2.257783922165086388e+00	4.325400900000000348e+01	1.867647940325674716e+00	3.497737100000000510e+01	9.604642150398003952e-01	5.166159551559012381e-02	2.750179383405660971e+01	2.844043704894561841e+01	3.856254756627598423e-01	2.486256514510071458e+00	3.517025107687559426e+01	8.086503842915461204e-01	8.260697211956583019e-02	4.911356031363463437e+00	2.528709633423573688e+00	4.449216458230161209e+00	2.479272972043072010e-01	6.537186099999999778e-01	2.434074586659091821e+00	7.823138000000000147e+01	1.262879936103514910e+09	3.868196000000000190e+00	2.174276688287082759e+00	2.298464661356789951e-01
4.857432862595286061e+00	6.257938363717516239e+01	1.348842300000000023e+03	3.424392099561255520e+01	3.338687719471090443e+00	4.114300200000000274e+01	1.060436625528978993e+00	3.762327599999999705e+01	9.517953159682498443e-01	5.792276607812354428e-01	2.720661079384194281e+01	2.989149014367956525e+01	2.767234013473778842e-01	2.632826321813840575e+00	3.268789349349559359e+01	9.144514053690100397e-01	6.992075795862637277e-02	4.478545867245420919e-01	2.626854665153373070e+00	5.947780196531290642e+00	5.790825365106065936e-01	-8.575310800000000011e-01	5.192837973243581651e+00	7.876627799999999979e+01	1.262879936103514910e+09	7.204563899999999466e-01	1.593181963136109935e+00	2.586617736070039308e-01
1.562797975890313218e+00	6.332088151809700349e+01	1.622582200000000284e+03	3.586792529923818051e+01	6.645478905857519214e-01	4.364661799999999658e+01	2.748849671545980922e+00	3.891877699999999862e+01	8.532572784160250556e-01	1.689614049751331920e-02	2.750775489141686236e+01	2.984750775123450950e+01	6.076275292269611716e-01	1.837128159270552119e-01	3.347337376686250110e+01	8.916790987104659116e-01	1.882873467914690513e-01	1.861216779889020012e+00	2.274755352011821607e-01	2.502167778809543108e-01	4.015885209070845230e-01	5.138579800000000379e-04	1.312581198009359129e+00	8.256539499999998100e+01	1.262879936103514910e+09	4.867130500000000026e+00	1.575391808652450765e+00	3.039204922692512745e-01
3.824427738621801076e+00	6.922768709378402718e+01	1.517221299999999928e+03	3.698181238723363862e+01	6.794966039782257550e-02	5.679677199999999715e+01	1.082693199633651515e+00	3.227813700000000097e+01	6.573877352046245681e-01	4.476205594937519572e-01	2.874171149705509976e+01	2.508608533303461741e+01	1.178213282969911291e-01	2.895477610262128909e+00	4.414160176074942399e+01	5.683093574402433568e-01	2.428569045933194892e-01	3.970171090258803215e+00	2.931612984050817161e+00	6.065323629805792649e+00	3.047376142347983374e-01	-5.238719099999999962e-01	4.042289415995593771e+00	8.907490899999997680e+01	1.262879936103514910e+09	9.220917400000000486e-01	7.488467658021974449e-01	2.866948577861420655e-01
6.009755084194627450e+00	5.956615777209348295e+01	1.271587199999999939e+03	3.228797827062688697e+01	2.894831770772940072e+00	3.779841600000000312e+01	2.735701030602468720e+00	3.639579000000000519e+01	6.883230571519464158e-01	1.800993740618120342e-01	2.592211591037293417e+01	2.922003598744600339e+01	1.509566748086114685e-01	4.689511543578026020e-01	3.034612178464747601e+01	9.628919370589495985e-01	-2.075821781491395124e-02	5.018298571233534844e-01	4.781338592945412747e-01	5.259245328990906465e+00	9.500041281040572105e-02	8.696957100000000107e-01	7.505097552037210962e-01	7.419420600000000832e+01	1.262879936103514910e+09	4.527752800000000022e+00	2.585950620093297125e+00	2.455764946914154034e-01
4.473356246164999384e+00	6.559558701752271759e+01	9.636445000000002210e+02	3.392059517255164280e+01	2.463870854899664842e+00	4.194474000000000302e+01	2.064373378016569394e+00	3.623481000000000307e+01	1.423974943494942025e+00	1.282929650344882821e-01	2.846065694068682106e+01	3.040237034388663773e+01	9.087664004132079976e-01	1.897183001425160054e+00	3.519321667363608697e+01	8.638701777624560041e-01	5.538988310015698774e-02	8.873427167676610772e-01	2.015365010003773438e+00	1.302022495528030177e-01	7.605713093702958227e-01	-4.919829800000000142e-01	4.343153996612196366e+00	7.817955000000000609e+01	1.262879936103514910e+09	9.259978900000002122e-01	1.661414888384031618e+00	1.918416093923466514e-01
2.285726240048646218e+00	6.244824733777592485e+01	1.272682600000000093e+03	3.370308962848470458e+01	4.222786597971297518e+00	4.234120599999999968e+01	9.502533091198596127e-01	3.545451400000000319e+01	1.414466510695419510e+00	6.631569966772100644e-01	2.705417312375081096e+01	2.846007800316829162e+01	9.887794273725577510e-01	2.552319369789139980e+00	3.398816933460763323e+01	8.373524835357784024e-01	3.550968057715116893e-02	6.180013562927150872e+00	2.440356812701668154e+00	6.082175790470571108e+00	7.974330970366297899e-01	-6.011756299999999609e-01	2.486735756757660898e+00	7.779572000000000287e+01	1.262879936103514910e+09	9.492308299999999699e-01	1.666945785058963292e+00	2.457630648817288044e-01
2.685289502967957986e-02	6.277868905294013757e+01	1.182582799999999907e+03	3.361672956533001866e+01	1.710236765983233598e+00	3.907787700000000086e+01	6.085197996848403790e-01	3.815963699999999648e+01	1.276198711916857409e+00	2.266890091275582716e-03	2.732369418775742531e+01	3.101617156652749330e+01	5.033546224150806658e-01	6.072324848269896602e-01	3.176251748641264072e+01	9.765023058954811486e-01	7.305065389650634844e-02	4.843902616280599815e+00	7.213816676939538430e-01	1.311993249937232875e+00	4.687565595864162105e-01	-4.653273199999999887e-01	4.998044952272032049e+00	7.723751400000000444e+01	1.262879936103514910e+09	9.621010800000000529e-01	7.442177902612141516e-01	2.303142223130368038e-01
5.576108249911014170e+00	6.300689356204819092e+01	9.710797400000000152e+02	3.269656539695868958e+01	4.917093906102416034e-01	3.897161100000000289e+01	3.571091277633473005e-01	3.620641299999999774e+01	6.077332982802241546e-01	2.292080501181120167e-01	2.740307481094108155e+01	3.034468703453229921e+01	2.745570933171585515e-01	8.344904688385992308e-01	3.266220652751589881e+01	9.290458380075692357e-01	-5.703466878876030030e-03	4.699495915005112323e+00	8.456476419245801956e-01	2.974104577069327959e+00	1.441278702066905448e-01	-7.295683400000000374e-01	2.602003672841686210e+00	7.517802399999999352e+01	1.262879936103514910e+09	6.742512800000000084e-01	2.863555850398358249e+00	1.931714095056260294e-01
5.937795362054861137e+00	6.136486602288595549e+01	1.371611900000000105e+03	3.362203335527198789e+01	2.863635321897040953e+00	4.145635999999999655e+01	2.699050865241653607e+00	3.601622000000000412e+01	1.762469277870517770e+00	2.383683177046378721e-01	2.663150720246142100e+01	2.852790645349343279e+01	3.036204313156122825e-01	2.546112539704794120e+00	3.283695956939253335e+01	8.687742966338577455e-01	6.835368602247093861e-02	7.513162759238597443e-01	2.555913487626907177e+00	3.309485299124435009e+00	2.538034089519149994e-01	-6.519276400000000304e-01	2.628310062930426128e+00	7.747257999999999356e+01	1.262879936103514910e+09	9.347522600000000015e-01	7.277218818393501598e-01	2.624908196019964390e-01
3.470126119524207908e+00	6.672214681167305628e+01	1.080517700000000104e+03	3.514791642282124684e+01	6.166854500881989054e+00	4.273919699999999722e+01	2.288237972343633686e+00	3.816479499999999803e+01	1.173710623463009695e+00	3.422550950158579908e-01	2.898675802904626053e+01	3.147480108308384317e+01	1.957043654409777178e-01	6.116330767178074224e-01	3.524734572858923087e+01	8.929693976234508446e-01	1.422093100900251317e-01	5.853923595191627527e+00	5.897252230617505697e-01	3.203031958884346775e+00	2.765694047288771995e-01	-7.006427299999999914e-01	2.670941606398611334e-01	8.090399199999997393e+01	1.262879936103514910e+09	3.525896499999999767e-01	9.408849717964483661e-01	2.125507925929894515e-01
1.985895159652804054e-01	6.278271972418608016e+01	1.697719200000000001e+03	3.580497782827751507e+01	2.327029089941515527e-01	4.486978100000000325e+01	1.995460697596747268e+00	3.775643900000000031e+01	4.005050382385381691e-01	5.907726431513115051e-01	2.720605986481583827e+01	2.868885842194315927e+01	2.840875568967725640e-01	4.477577459593793385e-01	3.409386130224291378e+01	8.414669775187892942e-01	1.686823935099893146e-01	5.610508111797598119e+00	4.600933354646227214e-01	3.696829531248849943e+00	5.838011995096669127e-01	7.167023799999999722e-01	2.784945291896016695e+00	8.262622000000000355e+01	1.262879936103514910e+09	4.257879599999999876e+00	1.417018339176910890e+00	3.160662736974346743e-01
7.483165655000494354e-01	6.017158043124836553e+01	1.148716300000000047e+03	3.202707005366490023e+01	4.338128142379724217e+00	3.857556900000000155e+01	2.470713289759557618e+00	3.510163899999999870e+01	1.398795602345915157e+00	3.043129467626277673e-01	2.615624932083913023e+01	2.866722493552068585e+01	1.106785326608827474e-01	3.037783761067516686e+00	3.150435549572767613e+01	9.099448150719435802e-01	-1.108733555250359659e-01	1.680508125357345339e-01	2.963009319385644158e+00	7.151154584388166313e-01	2.004139901184794625e-01	-4.194088400000000050e-01	3.320110706123213795e-02	7.367720800000000736e+01	1.262879936103514910e+09	5.864157599999999526e-01	2.422664350220078422e+00	2.244519334868239346e-01
2.852432798030534400e+00	5.818521472376266246e+01	1.397206500000000005e+03	3.181604863050707266e+01	5.715411648453062377e+00	4.118965500000000191e+01	3.040526420301125299e+00	3.251822999999999553e+01	9.747291373991368024e-01	3.755062416298351469e-01	2.511567956708741178e+01	2.566998354364258716e+01	1.689981530054217029e-01	2.953542889220206469e-01	3.251523118012006819e+01	7.894756583904380953e-01	-7.044203374092818104e-02	4.160857538882700268e+00	2.277288058474191412e-01	4.684214167516989491e+00	3.172096136410640921e-01	-4.578002999999999934e-01	4.451403937693131141e+00	7.370788500000000454e+01	1.262879936103514910e+09	9.167269500000000404e-01	2.135491244832058211e+00	2.667803212539822666e-01
5.520438802562921410e-03	6.270044894048820794e+01	1.211405899999999974e+03	3.371309895266385581e+01	3.758586910569057693e+00	3.880769699999999744e+01	5.717324117451246801e-01	3.864487100000000197e+01	2.948521453771141054e+00	3.531797653159451933e-01	2.729188320143402535e+01	3.128431791890042390e+01	3.836228546661433342e-02	2.630881801765070804e+00	3.141613102158778403e+01	9.958042859384313994e-01	1.047489363422732384e-01	8.575017992605959982e-01	2.596667870312727278e+00	5.941898705217018239e+00	2.528815723517628955e-01	-7.782780500000000545e-01	3.468070407651309139e-01	7.745256799999999942e+01	1.262879936103514910e+09	4.972516699999999790e-01	7.980752286293053555e-01	2.352793211020497433e-01
6.591577774143413393e-01	6.238440401105932409e+01	1.938748399999999947e+03	3.557401780128209623e+01	1.237578528705671310e+00	5.204715000000000202e+01	1.354809880799259458e+00	3.244062399999999968e+01	1.387252967233039813e+00	5.702415215204488241e-01	2.626727861017853982e+01	2.395363137377565721e+01	3.881809765635719778e-01	1.733184553417048968e-01	3.843077263728366688e+01	6.232929949094233590e-01	1.760452311714396367e-01	1.817047904129973634e-01	2.981456673180131189e-01	3.899960036074555880e+00	5.165252236058881508e-01	6.536950400000000050e-01	3.042383048519372135e+00	8.448777400000000171e+01	1.262879936103514910e+09	4.449158599999999630e+00	1.133265907618161927e+00	3.543092274316230750e-01
6.046716387761927436e+00	6.478006391399070196e+01	1.036212399999999889e+03	3.386690972575583203e+01	6.644310435787165181e-01	4.180198299999999989e+01	2.193524315267959268e-01	3.624167599999999823e+01	1.955539739817375944e+00	2.557084765432991458e-01	2.811119576804845721e+01	3.008236822456188975e+01	1.753035987213576730e-01	5.031686382142229741e-01	3.469769568942883353e+01	8.669846117108845895e-01	8.449009267689049085e-02	4.746599635969679376e+00	5.353931232606883306e-01	4.595361831603772984e+00	1.387594378508446857e-01	-4.094140399999999791e-01	1.451354556158154896e+00	7.804365899999997680e+01	1.262879936103514910e+09	4.803506500000000123e+00	5.735852514067839580e-01	2.047481012618250218e-01
2.909858068022844080e+00	6.596394990747886311e+01	8.516025199999997994e+02	3.354521119263464612e+01	2.531030798380275559e+00	4.127698099999999926e+01	2.768009212352592119e+00	3.600561100000000181e+01	9.752378189284546250e-01	4.940976187408502307e-01	2.863225175918984888e+01	3.073230670617479277e+01	4.352754326527980555e-01	1.266623168239696895e+00	3.523164320130408100e+01	8.722927435027284515e-01	6.191447685100557458e-02	4.992360576742385980e+00	1.309813934415891890e+00	2.275612321852333864e-01	4.844682921264731879e-01	6.691276800000000025e-01	2.682296835837610249e+00	7.728259199999999396e+01	1.262879936103514910e+09	4.362949900000000270e+00	1.768545387798246438e+00	1.715883010098194217e-01
