luminosity_distance	ra	dec	mass_1	mass_2	a_1	a_2	theta_jn	tilt_1	tilt_2	mass_ratio	total_mass	chirp_mass	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	chi_eff	chi_p	redshift
4.906549425989952340e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.749408745679915445e+00	1.093888253515223008e+00	2.111832434289225569e-01	4.566870774316900694e-01	2.947444162667540279e+00	1.563991565435451703e+00	1.359857367711029941e+00	6.252902623337912580e-01	2.843296999195138675e+00	1.197716702416032675e+00	1.730384606521783164e+00	1.081992644550359817e+00	2.812377251072143203e+00	1.184691999484227987e+00	3.767171828277444956e-02	2.614255178676615499e-01	1.099416805167523735e-02
3.957073672575989320e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.532732988875473490e+00	1.237359699304072524e+00	4.169739162362006701e-01	5.497403803715109616e-01	2.552155982174361792e+00	5.897728813948940330e-01	2.401983577201315168e+00	8.072897942986738684e-01	2.770092688179546236e+00	1.197508549966333602e+00	1.519240822213496989e+00	1.226467610854882206e+00	2.745708433068379417e+00	1.186967258656918212e+00	1.033819425418078773e-02	2.901445562844806036e-01	8.880861062118172028e-03
4.260336964966152351e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.417121812604187125e+00	1.335545331673471336e+00	5.219471279399786473e-02	5.517278679135257935e-01	2.738834308802127637e+00	1.721756407675601119e+00	1.566215801821660758e+00	9.424350961186561682e-01	2.752667144277658462e+00	1.197536474587612920e+00	1.403707170579665542e+00	1.322902902227693911e+00	2.726610072807359675e+00	1.186200453241375019e+00	-2.814873212518106699e-03	5.155781532328337358e-01	9.556581533299520620e-03
4.153979387916682953e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.577864092483903580e+00	1.203910739922525952e+00	4.859098849205904791e-02	5.132105454375386622e-02	2.611292242337023062e+00	1.640077722872876009e+00	6.216910677880166380e-01	7.630002771831297936e-01	2.781774832406429532e+00	1.197661073621148597e+00	1.563294689787332770e+00	1.192794281626649910e+00	2.756088971413982680e+00	1.186602322389840092e+00	1.614722113232691311e-02	4.847441889968077955e-02	9.319677724071736766e-03
4.322445261338765476e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.380108378474993680e+00	1.371140196292561342e+00	5.813381086665583841e-02	2.222435296647178871e-01	2.827878591799985575e+00	1.328926140555815261e+00	1.645878358010168574e+00	9.935018275939009325e-01	2.751248574767554800e+00	1.197542863509247546e+00	1.366856860910578009e+00	1.357974789373921576e+00	2.724831650284499140e+00	1.186044302571976239e+00	-1.323476166716848522e-03	2.199723241871219814e-01	9.694883161055935575e-03
4.555187827088762731e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.505728716065730000e+00	1.258697962934895553e+00	2.995563076505136646e-01	2.602305230628101929e-01	2.871572809416259364e+00	1.675345684725286999e+00	1.416439152201993013e+00	8.359394023006394558e-01	2.764426679000625775e+00	1.197512188065186889e+00	1.490506325417311873e+00	1.245972966794670178e+00	2.736479292211982273e+00	1.185405758707446910e+00	1.189478661445415256e-03	2.979206380332083959e-01	1.021289905908739741e-02
4.487246783713432308e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.988964456041859341e+00	9.760768187580762811e-01	4.406565177291645874e-01	5.660313224254666098e-01	2.897078250474420358e+00	1.710960669159546033e+00	6.845776253490695185e-01	4.907462352044836829e-01	2.965041274799935511e+00	1.198010056791956712e+00	1.969151396485293137e+00	9.663536343728091893e-01	2.935505030858102327e+00	1.186076085557588700e+00	1.030546227852926766e-01	4.363350212905177661e-01	1.006172485870316172e-02
4.319248658388409012e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.725254877425469680e+00	1.107641010819883309e+00	3.529934431666466033e-01	4.828991502939272706e-01	2.705091974724339821e+00	1.606990899598464972e+00	1.392674049882284493e+00	6.420158698364456518e-01	2.832895888245352989e+00	1.197581978116095014e+00	1.708701378144846350e+00	1.097013401580396952e+00	2.805714779725243080e+00	1.186091402043755405e+00	2.567444546668355351e-02	3.527622493895152811e-01	9.687766096727555218e-03
3.951906298172684018e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.747301781241427987e+00	1.095112507492267406e+00	1.954449644716238776e-01	4.078137905284279913e-02	2.582881005041889111e+00	1.322113148979643382e+00	1.114945932794260353e+00	6.267449156460017656e-01	2.842414288733695393e+00	1.197728875092167744e+00	1.731940607547683753e+00	1.085484969981358239e+00	2.817425577529041991e+00	1.187199199288122120e+00	3.648784584243110890e-02	1.894325630670150307e-01	8.869342070277294945e-03
2.911949120181156303e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.654593120282281449e+00	1.151226392889978634e+00	5.941446215813955822e-01	2.383572696924480538e-01	2.051137752186889873e+00	1.545799682413151910e+00	1.529167733433271836e+00	6.957761269390350112e-01	2.805819513172259860e+00	1.197565358543086100e+00	1.643831150550677522e+00	1.143738471271888102e+00	2.787569621822565402e+00	1.189776034399118165e+00	1.282710865564260123e-02	5.939590108918001432e-01	6.546882706291798013e-03
3.538272370011031853e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.682577266818826134e+00	1.133520164907104055e+00	1.327584680026905328e-01	3.237674186897595563e-01	2.359818992969267892e+00	1.711291150195410338e-01	2.039205675783335447e+00	6.736808985005485750e-01	2.816097431725930189e+00	1.197603413287554819e+00	1.669311953390873793e+00	1.124583576638069848e+00	2.793895530028943863e+00	1.188161597477407350e+00	1.932687400734394573e-02	1.840742965387172636e-01	7.946575474408244452e-03
3.937856448410107646e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.569922685486600411e+00	1.209510582465579631e+00	1.294165069668580248e-01	1.455938741110316126e-01	2.572720640259938296e+00	1.542484018566254722e+00	1.449125057994449239e+00	7.704268456320124692e-01	2.779433267952180042e+00	1.197571666093937726e+00	1.556169232310272488e+00	1.198914552918393772e+00	2.755083785228666482e+00	1.187080228530045911e+00	9.759080889263988673e-03	1.293646411499120297e-01	8.838018957558698568e-03
3.470365473620155683e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.523937880791431221e+00	1.244569505636685669e+00	2.605124392768342623e-01	2.528955707562229871e-01	2.380907779080796871e+00	1.769531661197030870e+00	1.169705191987139292e+00	8.166799456355396947e-01	2.768507386428116668e+00	1.197685287971000268e+00	1.512150723872191183e+00	1.234943170964683201e+00	2.747093894836873940e+00	1.188421587260412249e+00	1.607495009728455646e-02	2.553847844735278039e-01	7.794961661663326116e-03
4.079288672755654943e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.795439951081419183e+00	1.068218111521183289e+00	6.080632643291005585e-02	1.660165639906224788e-01	2.589463926947591421e+00	8.041467686524166325e-01	1.377083701548569739e+00	5.949617590261262468e-01	2.863658062602602250e+00	1.197606821752174922e+00	1.779154888626870656e+00	1.058529122117374710e+00	2.837684010744244922e+00	1.186744246327984031e+00	3.836904938180960012e-02	9.013963909123903773e-02	9.153257290104336100e-03
4.229800391163090012e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.740924851587122735e+00	1.098564842299879052e+00	6.067527052298576917e-01	8.524593025193740736e-01	2.671071196779983836e+00	1.485000728425807992e+00	1.590855807012643952e+00	6.310237005913075237e-01	2.839489693887001565e+00	1.197609888331191863e+00	1.724561231692885110e+00	1.088239010319147715e+00	2.812800242012032825e+00	1.186353094003529840e+00	2.526214574616116731e-02	6.045209563522041529e-01	9.488569958269535420e-03
4.138425024233212923e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.649997283671467141e+00	1.154272141415837005e+00	1.068106641975632293e-01	1.521931197913911904e-01	2.604346653989700222e+00	1.634434705841285362e+00	1.151322161183010673e+00	6.995600252428448851e-01	2.804269425087304146e+00	1.197597604324351916e+00	1.634817961360171212e+00	1.143653294316577584e+00	2.778471255676748797e+00	1.186580180104825244e+00	2.151717781775778007e-02	1.065944539547493825e-01	9.285022962841957619e-03
4.349445427335110992e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.755766640864549810e+00	1.090322941368742304e+00	1.695698696717550524e-01	1.665483372587323041e-01	2.586884129307316371e+00	1.031084363581452612e+00	1.813658543537084000e+00	6.209953623631104813e-01	2.846089582233291893e+00	1.197742480243492169e+00	1.738804606145320175e+00	1.079789596471858681e+00	2.818594202617178635e+00	1.186171381293473104e+00	3.841347489293338302e-02	1.454666548969332229e-01	9.754997576658135799e-03
4.094860095747605300e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.516974682826073062e+00	1.249933635174421687e+00	3.250153846104721911e-01	9.201506002109360871e-02	2.645223334982521379e+00	1.438364855943791820e+00	2.025910582370865853e+00	8.239647301468717711e-01	2.766908318000494749e+00	1.197623250695434960e+00	1.503163679630996397e+00	1.238553855653732771e+00	2.741717535284728946e+00	1.186719720973344439e+00	5.257774437644022365e-03	3.221694723235132285e-01	9.187956961857377328e-03
2.805416619391758815e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.593276311171362369e+00	1.192833386365012016e+00	6.248718394613143184e-02	1.421511262605825998e-01	2.006676836704343714e+00	1.311351838345607312e+00	1.483653876363768997e+00	7.486669939177414967e-01	2.786109697536374163e+00	1.197630613413478873e+00	1.583288119238606129e+00	1.185355556736041871e+00	2.768643675974647778e+00	1.190122710140553153e+00	1.446415711093543971e-02	1.017538879753277919e-01	6.308511894575246498e-03
4.032450247494390538e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.632695106744040503e+00	1.165749158630297266e+00	1.567060889633577758e-01	4.986777325587010146e-01	2.563879089367843367e+00	3.178589467192421969e-01	1.910248251278249709e+00	7.140029720276812597e-01	2.798444265374337547e+00	1.197630337593969863e+00	1.618053541515370508e+00	1.155295037541889780e+00	2.773348579057260288e+00	1.186890314772020449e+00	1.767769548202480223e-02	3.201063713539198941e-01	9.048875610727650370e-03
4.406215687545677184e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.664648679616266502e+00	1.144921338673241085e+00	1.012014692689466172e-01	8.159207994885959714e-01	2.778399615965253755e+00	1.568964107716131151e+00	1.509063135275364731e+00	6.877855686265088586e-01	2.809570018289507587e+00	1.197652904991714173e+00	1.648360606493821878e+00	1.133718637038890309e+00	2.782079243532712187e+00	1.185934241269642753e+00	2.062274186054334144e-02	5.312684003495820040e-01	9.881377326221491009e-03
3.078284331121736628e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.474295204371645074e+00	1.284869003276643662e+00	1.868088121067801866e-01	2.042861657619005622e-01	2.175150197484124082e+00	2.039331393278905669e+00	9.924709609212460926e-01	8.715140627648340077e-01	2.759164207648288958e+00	1.197596376908583338e+00	1.464164805108149503e+00	1.276040217857084658e+00	2.740205022965234605e+00	1.189367272304142631e+00	6.925213755085309758e-03	1.666765720603795298e-01	6.918892755892463477e-03
3.997862641293052377e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.484613591657465648e+00	1.276179255994684736e+00	2.331650936025080889e-01	5.386117372150391047e-02	2.571374286664839026e+00	1.430572860068314078e+00	2.282415338934914217e+00	8.596036458011415693e-01	2.760792847652150606e+00	1.197590393601674963e+00	1.471412393476394298e+00	1.264831457909292523e+00	2.736243851385686821e+00	1.186941408428346056e+00	1.264758122421812212e-03	2.308765288350311529e-01	8.971786726549104557e-03
4.261464346473843534e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.688600484243699684e+00	1.129753829004073618e+00	8.380340813454797422e-01	6.179689167725473942e-01	2.789765459825861882e+00	1.475628907189713512e+00	1.726613195063872341e+00	6.690474387196888584e-01	2.818354313247773302e+00	1.197587683316779339e+00	1.672611833771831646e+00	1.119056663357286041e+00	2.791668497129117466e+00	1.186248227325481297e+00	9.269366799577422739e-03	8.342419753290787332e-01	9.559092043378000780e-03
4.526114762536344927e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.520819433271470400e+00	1.246791025954355092e+00	2.898838311889987973e-01	4.067270529075564522e-01	2.867331911373966147e+00	1.761084481580851957e+00	1.364319905902268149e+00	8.198152908082938506e-01	2.767610459225825714e+00	1.197572459479280482e+00	1.505540882182246909e+00	1.234265436150013828e+00	2.739806318332261181e+00	1.185541332308685414e+00	7.435040268337396972e-03	3.172548634487150077e-01	1.014821402064989761e-02
4.716109635898079944e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.512196039425199867e+00	1.253639262097469897e+00	7.247830724336273497e-03	1.983797196512831346e-02	3.041161807016242946e+00	1.344261542835578638e+00	9.562976614254926622e-01	8.290190090525498823e-01	2.765835301522669987e+00	1.197576170427012698e+00	1.496378079635497071e+00	1.240525872747377356e+00	2.736903952382874650e+00	1.185049215445619364e+00	6.074204404619959648e-03	1.308328262479695019e-02	1.057083099851064203e-02
4.104398971865047940e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.766595411402267057e+00	1.083983479140306683e+00	4.716072037245264137e-01	3.647036906870751993e-01	2.767376949156325150e+00	1.639734762459755801e+00	1.167538115221749440e+00	6.136003026747789413e-01	2.850578890542573518e+00	1.197592986092189449e+00	1.750474917251510609e+00	1.074091939050135558e+00	2.824566856301645945e+00	1.186664739249319034e+00	3.428973267319566226e-02	4.704869889989057863e-01	9.209211735560314180e-03
4.159924061933535455e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.670547630499894520e+00	1.141052798338324958e+00	5.090550799112780744e-01	2.546220212620541323e-01	2.581865068814083841e+00	1.521671234684578211e+00	1.576361437472098226e+00	6.830411641701448211e-01	2.811600428838219479e+00	1.197589671122170740e+00	1.655100707432900053e+00	1.130501914023798404e+00	2.785602621456698458e+00	1.186516011695820882e+00	1.427740270869112642e-02	5.084409585635804030e-01	9.332920345948599386e-03
4.553540936231416225e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.697286932602553033e+00	1.124908896127161384e+00	1.269640376679219418e-01	6.292943421569066054e-01	3.047896080084387282e+00	1.668814166830019374e+00	1.377478408534906773e+00	6.627688427449743847e-01	2.822195828729714417e+00	1.197860219059501130e+00	1.680134049111533079e+00	1.113540499386078686e+00	2.793674548497611543e+00	1.185754571875527574e+00	4.071660703055679509e-02	3.862573393372397135e-01	1.020923509055165351e-02
4.032563807746374351e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.909231796371667622e+00	1.011549719440086648e+00	2.014244786717997726e-01	2.740262978848103659e-01	2.541591816715102592e+00	9.487949190978108849e-01	1.690839381865750557e+00	5.298202771200702932e-01	2.920781515811754048e+00	1.197864574071620059e+00	1.892109850791007686e+00	1.002478165487706629e+00	2.894588016278714093e+00	1.187122152910799366e+00	6.535145760196382769e-02	1.637004815021389781e-01	9.049128713907485244e-03
2.603334131078189984e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.701257704534540283e+00	1.122178374737507589e+00	1.127593838582995880e-03	2.087008651146541882e-01	2.169367398138057457e+00	1.518931913859757676e+00	1.175759860895108089e+00	6.596169244356384631e-01	2.823436079272047650e+00	1.197687751533977440e+00	1.691352959141686263e+00	1.115645037044155075e+00	2.806997996185840893e+00	1.190714797226429145e+00	3.195725045480437426e-02	1.198265081740538945e-01	5.856107880569502884e-03
2.663643454231675634e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.679448065927703793e+00	1.135472460063271294e+00	5.911917547750015350e-02	3.928440321381993505e-01	2.162058887991129552e+00	1.512907398914521195e+00	1.433414550428662837e+00	6.760985844692090074e-01	2.814920525990975086e+00	1.197602469058468122e+00	1.669446155507663399e+00	1.128710182586294186e+00	2.798156338093957363e+00	1.190470177886531644e+00	2.374236261784359175e-02	2.489624420200214350e-01	5.991154843205441505e-03
4.733250654067288110e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.438554865299244367e+00	1.315964093084697861e+00	2.666609622491533105e-01	5.793728371176781744e-01	2.871829090342077784e+00	1.674017876502732927e+00	1.527442465214771117e+00	9.147819974255584352e-01	2.754518958383942007e+00	1.197548548244401490e+00	1.423453527070022373e+00	1.302149660735571368e+00	2.725603187805593297e+00	1.184977192011011926e+00	-2.353250997102987289e-03	5.228113304331497568e-01	1.060894363042945432e-02
3.724529002193359162e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.552599137747583624e+00	1.222516770492265481e+00	1.712620806143877739e-01	7.123929717701585340e-02	2.462829560950156260e+00	1.380104844012382426e+00	1.694479579738547237e+00	7.874001348898199693e-01	2.775115908239849105e+00	1.197656495623902861e+00	1.539723585901015657e+00	1.212378559231497066e+00	2.752102145132512501e+00	1.187724448175934144e+00	1.428916796814331917e-02	1.681576826994881091e-01	8.362248889649539010e-03
4.303895527845552493e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.390195532182670446e+00	1.361475236427075242e+00	2.789193015206491988e-01	8.488572664597495709e-01	2.723122914381006510e+00	2.176834394935450057e+00	1.358140167312796187e+00	9.793408228621602873e-01	2.751670768609745465e+00	1.197655978850681979e+00	1.376903484325695981e+00	1.348457791341302725e+00	2.725361275666998484e+00	1.186204855452176465e+00	8.376131408451958221e-03	8.101744080668158432e-01	9.653579940996302386e-03
3.647141925999041234e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.648235353154619443e+00	1.155517464168102082e+00	3.253475750926832499e-01	6.075089694420321429e-01	2.428120785401041370e+00	1.672733228968478425e+00	1.400774932896723834e+00	7.010633899803895286e-01	2.803752817322721747e+00	1.197648841376610429e+00	1.634846655292172768e+00	1.146131138257232118e+00	2.780977793549405330e+00	1.187920280190363220e+00	2.290133032774288938e-02	3.992012057750206622e-01	8.189574122506123113e-03
3.928869414347076372e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.768881406719249982e+00	1.083119974201764313e+00	2.275116615512629559e-01	6.317909010217368504e-01	2.555574442513925071e+00	1.507285139989483991e+00	1.415487478009151534e+00	6.123191583604411514e-01	2.852001380921014295e+00	1.197830101757195509e+00	1.753419782761482137e+00	1.073652525633058241e+00	2.827072308394540379e+00	1.187359982885283882e+00	4.607089999343683129e-02	3.568162088450294589e-01	8.817981928672653444e-03
2.960837426027471153e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.521402882466946105e+00	1.246188297762570896e+00	4.626878501017439582e-02	1.335699814964123044e-01	2.201453511617752046e+00	1.413637597279915781e+00	1.633118907951256693e+00	8.191047303275011959e-01	2.767591180229517001e+00	1.197502295242270920e+00	1.511343015465839379e+00	1.237948213115498852e+00	2.749291228581338231e+00	1.189584133680670952e+00	2.349967477281321622e-04	1.061363957590095719e-01	6.656243419370914786e-03
3.978301091881579055e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.832073835590047661e+00	1.049090531102879087e+00	3.181971972636877255e-01	8.946130919609092402e-02	2.593124643644827199e+00	1.203657076826429195e+00	2.887204195338472612e+00	5.726245911726605131e-01	2.881164366692926748e+00	1.197677681974143260e+00	1.815861495963179806e+00	1.039806946752091399e+00	2.855668442715271205e+00	1.187079224113720244e+00	4.110120369964029990e-02	2.969919061741418953e-01	8.928180735650541322e-03
4.529425470430223299e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.624884308790714549e+00	1.170803917145127659e+00	7.821823555241649850e-02	3.573632016346965368e-01	2.815943163304975183e+00	1.325524808363781171e+00	1.570635811415219907e+00	7.205460172216651138e-01	2.795688225935842208e+00	1.197529496720275644e+00	1.608548563530153519e+00	1.159033260959282607e+00	2.767581824489436126e+00	1.185490155399422152e+00	1.106291985487711446e-02	2.458181659177169076e-01	1.015558101939445686e-02
4.645305673528375934e+01	3.446159999999999890e+00	-4.080840000000000023e-01	2.267678732702637312e+00	8.728463066782299329e-01	2.860085103004653129e-01	8.107598173647573292e-01	2.788381827018675541e+00	4.471027519817732387e-01	1.885792691646559049e+00	3.849073919028930812e-01	3.140525039380867245e+00	1.198149832370551060e+00	2.244307926390978647e+00	8.638507105741417558e-01	3.108158636965120625e+00	1.185801642452438021e+00	1.164065742957345329e-01	2.613073671403486897e-01	1.041336887725581931e-02
4.363801525267265191e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.709331795672969445e+00	1.117281656222396613e+00	2.633329781444362916e-01	1.869840774544903328e-01	2.743988238846954086e+00	1.263491691485282287e+00	1.879332531509432691e+00	6.536365023166957888e-01	2.826613451895366058e+00	1.197678185714021737e+00	1.692764773436143066e+00	1.106452845753714609e+00	2.799217619189857675e+00	1.186070163687219070e+00	2.572634850881597851e-02	2.509964479573416618e-01	9.786960655612396767e-03
4.735794536862925241e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.843795992492702096e+00	1.043129546295807453e+00	4.448835874899208509e-01	3.571507571040956619e-01	3.051765126075886680e+00	1.655775410309990203e+00	9.155291415167329250e-01	5.657510649459426277e-01	2.886925538788509549e+00	1.197687595634121527e+00	1.824430393832822794e+00	1.032173438230665097e+00	2.856603832063487669e+00	1.185108146827743791e+00	5.452223721627015574e-02	4.432782028404957941e-01	1.061459989119982461e-02
4.499585661283699523e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.425585212516645717e+00	1.328097659287257759e+00	2.110306677912474616e-01	1.805606757910058480e-01	2.759290217059755967e+00	3.425213637879069295e-01	2.833276381061491822e+00	9.316157656705142953e-01	2.753682871803903254e+00	1.197708498628913487e+00	1.411345887875136595e+00	1.314832079958727196e+00	2.726177967833863569e+00	1.185745299243754047e+00	1.992676164334724817e-02	7.087740521835464436e-02	1.008918137207829788e-02
4.338212256629457642e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.734268349091534045e+00	1.102485793716371010e+00	2.370210853192554201e-01	3.458344220663283064e-01	2.730392856832202231e+00	1.017635664340400981e+00	1.917811647589399149e+00	6.357065757983121346e-01	2.836754142807905055e+00	1.197648129503065206e+00	1.717556545328568607e+00	1.091861990170802876e+00	2.809418535499371483e+00	1.186107320073070071e+00	3.041918161235738355e-02	2.016737110169799230e-01	9.729987527000607053e-03
4.957390895872012493e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.573714278360273333e+00	1.206599879730724023e+00	2.760030133515603001e-01	7.225588997556429971e-02	3.005282243161171873e+00	1.380860705210833927e+00	2.664986184003862224e+00	7.667210600566812806e-01	2.780314158090997356e+00	1.197497797990896728e+00	1.556426823347445643e+00	1.193345223897606555e+00	2.749772047245052420e+00	1.184343129703653519e+00	1.631284277245723764e-03	2.710394832198029236e-01	1.110714281809078476e-02
3.866810391115753731e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.511738576824990687e+00	1.254321304574348872e+00	1.814952610856418111e-02	5.328268028840752457e-01	2.575768834371062965e+00	2.084581660948099380e+00	1.498855570576446361e+00	8.297210402665790019e-01	2.766059881399339559e+00	1.197730147468806461e+00	1.498730187888142273e+00	1.243527970573474750e+00	2.742258158461616802e+00	1.187423775825909189e+00	1.249224737946317935e-02	4.293832101320814720e-01	8.679606937909522049e-03
3.681423754403251536e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.556142895962835615e+00	1.219878244330214523e+00	1.694795816575811465e-01	1.610362696361859469e-01	2.455997810175114981e+00	1.432434560237390908e+00	1.567716658624099146e+00	7.839114566502818349e-01	2.776021140293050138e+00	1.197664074384428901e+00	1.543385161758160429e+00	1.209877310326270550e+00	2.753262472084430978e+00	1.187845258922735070e+00	1.332101851468544401e-02	1.678599113149027988e-01	8.266072864236972961e-03
4.434786060640872307e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.760372860168745168e+00	1.087683530202729454e+00	6.914786163253230922e-02	1.061371829662846877e-01	2.777188643124238077e+00	1.101504708925360454e+00	1.019352789569424766e+00	6.178711083392109948e-01	2.848056390371474400e+00	1.197718101739288388e+00	1.743038394225036036e+00	1.076973064517621648e+00	2.820011458742657684e+00	1.185924120978432139e+00	4.056594182250117947e-02	6.167220893659882547e-02	9.944970805657961377e-03
4.915893655235148429e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.566224582666542187e+00	1.212568596900168494e+00	3.370694146508491085e-01	5.420999918999086509e-01	2.948109107174977428e+00	2.367970458272548928e+00	6.721651300091092684e-01	7.741984197666823553e-01	2.778793179566710680e+00	1.197746655537454075e+00	1.549160682953546253e+00	1.199357752707310043e+00	2.748518435660856518e+00	1.184697295287424845e+00	4.918568703756395766e-02	2.520019115908115892e-01	1.101493208597500301e-02
4.052075105965536750e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.688298992492877737e+00	1.130123375869402702e+00	4.098976564543984624e-01	1.239491850904142836e-02	2.485594855731501074e+00	1.467412607590071749e+00	2.188163967763104178e+00	6.693858024523877681e-01	2.818422368362280217e+00	1.197688601222341331e+00	1.673086264845609739e+00	1.119940191965746568e+00	2.793026456811356084e+00	1.186896608466526448e+00	2.246230307213476635e-02	4.077090741166867760e-01	9.092614031274700442e-03
4.071422784084393243e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.764766405584037967e+00	1.085352570993141752e+00	1.590673982232383987e-01	3.062089916178902804e-01	2.610460751567215798e+00	1.673045641929342686e+00	1.028883050132557431e+00	6.150120308041286954e-01	2.850118976577179719e+00	1.197794300886778629e+00	1.748789935034228415e+00	1.075526849395221030e+00	2.824316784429449445e+00	1.186950641741695289e+00	5.008995954253334798e-02	1.582366037700569938e-01	9.135728785800018015e-03
4.892507030105164745e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.644940220024463384e+00	1.157874338757946875e+00	2.171346658888523573e-01	4.521172923835331536e-01	3.109542723544755916e+00	8.185798189843060957e-01	1.908143443106618431e+00	7.039005580036987730e-01	2.802814558782410259e+00	1.197755175774108283e+00	1.627102355300949155e+00	1.145318255825470866e+00	2.772420611126420020e+00	1.184766621821047528e+00	2.525070740172603509e-02	2.857587244821292449e-01	1.096296410941830814e-02
4.131543657950629722e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.691094350448015593e+00	1.128145009511868357e+00	5.962283231192583299e-01	8.430117170116376707e-03	2.545611887062842360e+00	1.530756855662676719e+00	1.552241899043614648e+00	6.671094426002859290e-01	2.819239359959883728e+00	1.197548935760117450e+00	1.675562404639444836e+00	1.117783501801014712e+00	2.793345906440459103e+00	1.186549984005349723e+00	1.437855765168136526e-02	5.957504624897058676e-01	9.269691039596425139e-03
2.439939854829084354e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.673399929015827681e+00	1.139127659450123176e+00	2.349040796621348348e-01	4.129374402530070487e-01	2.023834366465506740e+00	1.440721777109515989e+00	1.581494249834470178e+00	6.807264896443944169e-01	2.812527588465950856e+00	1.197523177734850952e+00	1.664262978212376787e+00	1.132907895003636423e+00	2.797170873216013209e+00	1.190984567226249569e+00	1.633927455434649317e-02	2.662288087378564816e-01	5.490088359271992104e-03
4.467975803222858389e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.446483108649518012e+00	1.308572056278808571e+00	6.366496970697267492e-03	2.700756324867516905e-02	2.827345162607322049e+00	1.247066276369096505e+00	2.390713730708533102e+00	9.046576821076967034e-01	2.755055164928326583e+00	1.197403560679434431e+00	1.432134781350055563e+00	1.295591731761954302e+00	2.727726513112009865e+00	1.185525967297641925e+00	-8.314985796337204943e-03	1.643319054763791101e-02	1.001883865004405891e-02
3.819945790194991986e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.466469238043635714e+00	1.291305082099357904e+00	1.086445021720296028e-01	4.290437364001811749e-02	2.444099648591806062e+00	1.526433194575025132e+00	1.870089621582993189e+00	8.805538149726495067e-01	2.757774320142993396e+00	1.197482970152317749e+00	1.454001044872786030e+00	1.280326167036950347e+00	2.734327211909736377e+00	1.187301748069146123e+00	-3.361190256352400256e-03	1.085376087616999469e-01	8.575092304655545020e-03
