luminosity_distance	ra	dec	mass_1	mass_2	a_1	a_2	theta_jn	tilt_1	tilt_2	mass_ratio	total_mass	chirp_mass	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	chi_eff	chi_p	redshift
3.487996958553227245e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.638972652486520909e+00	1.161541628570724294e+00	4.365861563382701649e-02	1.896777075699532591e-02	2.320439505763183252e+00	4.078349258978349323e-01	2.491588324658599252e+00	7.087010431861229254e-01	2.800514281057245203e+00	1.197612536179992970e+00	1.626232212589647119e+00	1.152512465525159735e+00	2.778744678114806632e+00	1.188302978443446678e+00	1.719230258166613151e-02	1.731600066296224566e-02	7.834330053385029496e-03
4.339145508364708803e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.546651706585751684e+00	1.226908864092798757e+00	1.223259448741151507e-02	2.815833951033576768e-02	2.743564285670875513e+00	1.249907371981617832e+00	9.359117132170550191e-01	7.932677142943912463e-01	2.773560570678550441e+00	1.197609870165417201e+00	1.531744665618592682e+00	1.215083589777887774e+00	2.746828255396480234e+00	1.186066987355272273e+00	9.539053792590344513e-03	1.740172416324122298e-02	9.732066513278124151e-03
4.955291116231475002e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.469369878620715442e+00	1.288980229036342129e+00	2.138533503384398848e-02	3.783841356703701760e-03	2.964132280009625475e+00	1.581567870996973602e+00	1.293385265635372594e+00	8.772333282388342646e-01	2.758350107657057571e+00	1.197557997796125928e+00	1.453235370008955973e+00	1.274826500347350233e+00	2.728061870356305985e+00	1.184408136682421508e+00	3.615427145358865294e-04	2.138409441663916347e-02	1.110247448192798296e-02
3.494791194964052039e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.484085577180351168e+00	1.276550383187346593e+00	3.523012813484229649e-02	4.104168989505085907e-02	2.472532471832353362e+00	1.470087255557658734e+00	1.440573576552691248e+00	8.601595506457885287e-01	2.760635960367697983e+00	1.197557333827700354e+00	1.472526976913533181e+00	1.266608142775746293e+00	2.739135119689279474e+00	1.188230320122325212e+00	4.368546101000159686e-03	3.505162151967371881e-02	7.849499838057322557e-03
3.747634284210771227e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.441844653790789410e+00	1.312902197529062009e+00	1.244815230130062907e-02	4.215389417375685344e-02	2.509441991823012419e+00	2.182567083321714563e+00	1.412666540735536325e+00	9.105711867622343636e-01	2.754746851319851420e+00	1.197496268950205334e+00	1.429814485229645715e+00	1.301947872665391692e+00	2.731762357895037407e+00	1.187504844472584642e+00	-5.782502606136634502e-04	3.740166294843053074e-02	8.413796814494792220e-03
3.581964531895530257e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.697708225162652962e+00	1.124325399090650990e+00	2.303433990867901487e-02	4.574195723229634164e-02	2.428008838884168519e+00	3.935071514610354870e-01	3.504390929125123511e-01	6.622606773215888865e-01	2.822033624253303952e+00	1.197679477466360165e+00	1.684160655756555824e+00	1.115353376599707902e+00	2.799514032356263726e+00	1.188122095575441239e+00	2.991454543455997553e-02	9.813228003687850601e-03	8.044107526078926942e-03
4.041539202102706696e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.698133672233105074e+00	1.124108775943695626e+00	4.792882813062452479e-02	1.730175248885777034e-02	2.579747569763358950e+00	2.808900951626233100e-01	1.272548069657994940e+00	6.619671904070151269e-01	2.822242448176800700e+00	1.197703347293034737e+00	1.682871486699627273e+00	1.114005709866628724e+00	2.796877196566255996e+00	1.186938840941532014e+00	2.973339724315979607e-02	1.328639692621015958e-02	9.069133118066773427e-03
3.554080501938328496e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.650784867712573822e+00	1.153935103291718667e+00	4.246360275822440994e-02	8.064441384112878974e-03	2.341896252405812007e+00	7.883862146887911371e-02	1.867508189557103737e+00	6.990220990398828826e-01	2.804719971004292489e+00	1.197692188733701313e+00	1.637712863756631609e+00	1.144797483647778336e+00	2.782510347404409945e+00	1.188208071611388306e+00	2.394524949630312885e-02	5.124775108679254648e-03	7.981865591479493302e-03
4.208442227480352926e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.552145245785012451e+00	1.222840376414745078e+00	4.274892494459248127e-02	3.045098210091183935e-02	2.785888708925771784e+00	4.990212718626544919e-01	2.318793044240573309e+00	7.878388828207129047e-01	2.774985622199757529e+00	1.197647824601892008e+00	1.537628497693332985e+00	1.211403517816006525e+00	2.749032015509339733e+00	1.186446584370343560e+00	1.186802520204669961e-02	2.045819887402224382e-02	9.440998338322072539e-03
4.892868288057440651e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.411095632925829957e+00	1.341216217132018107e+00	4.297983726809740876e-03	2.931603932419173802e-02	3.047533098444418886e+00	3.618406796972811756e-01	1.849683833113226816e+00	9.504786109720142484e-01	2.752311850057847842e+00	1.197549898515119171e+00	1.395792493990277272e+00	1.326670910893042343e+00	2.722463404883319615e+00	1.184562633831126588e+00	-1.871835964642870002e-03	2.659403864790673214e-02	1.096376359769930808e-02
2.866002231661752475e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.402512149060370472e+00	1.349561160381714808e+00	9.133382911733397766e-03	6.365881515481864109e-03	2.239049327876930118e+00	4.089587990017630181e-01	1.335332673433924144e+00	9.622456114094050106e-01	2.752073309442085502e+00	1.197643390588772450e+00	1.393532110359620768e+00	1.340920157551631853e+00	2.734452267911252843e+00	1.189975090528491597e+00	4.998993498782713235e-03	5.923860325026430659e-03	6.444084520185343681e-03
3.437091577109256946e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.595218487307456856e+00	1.191392726492831455e+00	1.744867593284714705e-02	2.674954107012370019e-02	2.333472975970294794e+00	8.222543286722090450e-01	9.698392496430300325e-01	7.468523816469577747e-01	2.786611213800288311e+00	1.197594506032956030e+00	1.582996708825829213e+00	1.182264862125866456e+00	2.765261570951695447e+00	1.188419126685231531e+00	1.326457038736647207e-02	1.580929981309973573e-02	7.720659438826662883e-03
4.614086051016220580e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.484976798962594158e+00	1.275967358231177018e+00	3.235795170067585352e-02	1.811166593311051148e-02	2.908132683459981216e+00	7.329275397281546089e-01	2.427279493357261231e+00	8.592507028544612568e-01	2.760944157193771176e+00	1.197633719535889263e+00	1.469773569882041997e+00	1.262903972958055121e+00	2.732677542840097118e+00	1.185372315987081038e+00	6.610688565343992087e-03	2.164903263692396704e-02	1.034392602513081391e-02
4.094854709714528695e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.382955722236194118e+00	1.368204312131118483e+00	2.254003466476222142e-02	2.976523387010142352e-02	2.552843712530203923e+00	2.021024902079012975e+00	1.601115092335714030e+00	9.893334183677094940e-01	2.751160034367312601e+00	1.197491301736151037e+00	1.370364885905172914e+00	1.355747776983640795e+00	2.726112662888813709e+00	1.186588988129464006e+00	-5.379419767033227599e-03	2.938914927880618630e-02	9.187944364689780083e-03
3.310394937852260000e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.392093746464929671e+00	1.359292474141486684e+00	3.464183713937676184e-02	1.439684514185136195e-03	2.277736313723711881e+00	1.826808419780889370e+00	1.180058287677424600e+00	9.764374544410258094e-01	2.751386220606416355e+00	1.197508281134981312e+00	1.381816263525575517e+00	1.349257154862122610e+00	2.731073418387698126e+00	1.188667374435735447e+00	-4.167474685334473204e-03	3.351277321203084691e-02	7.437662452410423626e-03
4.491061804254744771e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.407179045812992912e+00	1.345002486969733457e+00	3.340343564590395053e-02	3.721023270121490145e-02	2.972065518314759291e+00	9.844165824957008537e-01	2.042718767381908940e+00	9.558147493538484696e-01	2.752181532782726592e+00	1.197589701820887642e+00	1.393149730895302030e+00	1.331593060848074606e+00	2.724742791743377079e+00	1.185649953912460086e+00	1.183874492631981339e-03	3.147475275155368207e-02	1.007021327755978392e-02
4.139095887249462891e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.576186705940750166e+00	1.204912087298940948e+00	8.327665744530345082e-03	3.309152162320253693e-02	2.666557725688222913e+00	2.055146027705570422e+00	5.459222520048890859e-01	7.644475637039374050e-01	2.781098793239690892e+00	1.197552411056670207e+00	1.561684096651027698e+00	1.193825602960062460e+00	2.755509699611089935e+00	1.186533643637772251e+00	1.005537806263757591e-02	1.264262979741299746e-02	9.286519162756832341e-03
3.361110731028610843e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.455888368493646778e+00	1.300449444401378774e+00	2.210230793154059625e-02	3.416479405012779608e-02	2.378674472746503010e+00	2.459235608716062504e+00	1.184948577431111261e+00	8.932343114650370675e-01	2.756337812895025330e+00	1.197474961327407161e+00	1.444977404850970482e+00	1.290703397304592714e+00	2.735680802155563196e+00	1.188500642932668550e+00	-2.994015382527026592e-03	2.782162283187180826e-02	7.550957963803952080e-03
2.578162739252259428e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.423930997090621764e+00	1.329381216704510704e+00	2.501140841734814102e-02	2.046292015507531967e-02	2.101083770189113409e+00	8.429057948637507236e-01	2.373264949766923593e+00	9.335994647357945819e-01	2.753312213795132468e+00	1.197600578524933068e+00	1.415720195746394738e+00	1.321715616964488582e+00	2.737435812710883098e+00	1.190694864371585115e+00	1.501182930350232828e-03	1.867300437893425202e-02	5.799734558351797922e-03
3.496822643651049134e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.549660395801556456e+00	1.224610615764839094e+00	2.095576228674736821e-02	3.589631534380489930e-02	2.427667325102639051e+00	1.630807232382172289e+00	7.667869257554852380e-01	7.902445071724334413e-01	2.774271011566395551e+00	1.197597706338155099e+00	1.537584155199101632e+00	1.215067432961456362e+00	2.752651588160558216e+00	1.188265030555854418e+00	1.070881660447576753e-02	2.091803952427320409e-02	7.854035541157888128e-03
4.754630235551687889e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.399469437201965816e+00	1.352044820803124381e+00	4.405888207923287087e-02	3.463420551288506205e-02	2.870850629994225578e+00	2.137403560767311195e+00	1.112955629779971201e+00	9.661124315128596374e-01	2.751514258005090419e+00	1.197452653901615705e+00	1.384713265687906647e+00	1.337788700061856018e+00	2.722501965749763109e+00	1.184826571279714580e+00	-4.506168254842055076e-03	3.717366714148510193e-02	1.065648165559271963e-02
3.817427702066016337e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.502956628356308721e+00	1.260900294963145152e+00	5.183485618259519798e-03	4.132582262687075313e-03	2.498932060366598318e+00	1.891279897376514141e+00	9.333198788340556495e-01	8.389465611806206091e-01	2.763856923319453873e+00	1.197493611612060471e+00	1.490186510602441672e+00	1.250186848587666821e+00	2.740373359190108271e+00	1.187318910532020766e+00	2.341184362141980472e-04	4.919559076102378303e-03	8.569476144771055737e-03
4.481954773841358985e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.651469990898029261e+00	1.153304479901601676e+00	2.281022159226250498e-02	3.279510012543428166e-02	2.777562271928753379e+00	9.086949977560836444e-01	8.002157344802611760e-01	6.983502493281532608e-01	2.804774470799630937e+00	1.197592893175042361e+00	1.635037946261505004e+00	1.141829157432713737e+00	2.776867103694218741e+00	1.185676903187034448e+00	1.765002439412119081e-02	1.799047031139442213e-02	1.004994695939370394e-02
4.373665662826142864e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.532004832650723403e+00	1.237925262000318050e+00	2.261302306800760595e-02	7.931244996292417110e-03	2.763689280142243021e+00	1.287462150979728381e+00	1.639361951422888763e+00	8.080426612352262783e-01	2.769930094651041230e+00	1.197509520166314401e+00	1.517123492290526343e+00	1.225900504132917179e+00	2.743023996423443300e+00	1.185877346184632142e+00	3.253564407288436072e-03	2.171141198473042211e-02	9.808918282406608319e-03
3.589061129799237193e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.423188634449329859e+00	1.329844756208368173e+00	2.062267507590769336e-03	7.400736013680237271e-03	2.439491907042628416e+00	2.708527000937532847e+00	2.371308627390927626e+00	9.344121531176512452e-01	2.753033390657698032e+00	1.197500632314693947e+00	1.411809523519665266e+00	1.319211976664015795e+00	2.731021500183681283e+00	1.187926010789751352e+00	-3.533431782356905894e-03	4.768996182610153733e-03	8.059947705478093943e-03
3.981706043047022092e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.434860213544984608e+00	1.319146441179685603e+00	3.966205898839257615e-02	3.854819274102475740e-02	2.599659782606762892e+00	2.780502010427191362e+00	6.798832589192738141e-01	9.193553690645480669e-01	2.754006654724670433e+00	1.197480817308659073e+00	1.422152185282718584e+00	1.307463247166547271e+00	2.729615432449266077e+00	1.186875170900579368e+00	-4.973000017201904821e-03	2.201500576751514934e-02	8.935772411543651400e-03
4.570281252430345376e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.488468322517020770e+00	1.272910140819679903e+00	6.173906330408249210e-03	4.320299501165984248e-03	2.974557330097956420e+00	1.086983938749741752e+00	1.633008793715831297e+00	8.551812098138380502e-01	2.761378463336700673e+00	1.197559827446037284e+00	1.473371449697526980e+00	1.259999578857499580e+00	2.733371028555026339e+00	1.185413510231764889e+00	1.424191727930904355e-03	5.465314751307448309e-03	1.024648117254696976e-02
4.408700820162052025e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.523304314768675560e+00	1.244826997815380976e+00	1.834784544474852251e-03	2.415982706283296283e-02	2.965810470766965690e+00	1.531714599165203694e+00	1.192345566519469768e+00	8.171886508471005728e-01	2.768131312584056758e+00	1.197567675127768405e+00	1.508390988055960724e+00	1.232639996479375499e+00	2.741030984535336223e+00	1.185843348066777381e+00	4.053738747213813699e-03	1.782622215662223175e-02	9.886910509811200690e-03
3.311084368795963684e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.383916197394264858e+00	1.367496251599713997e+00	3.524620948577946583e-02	2.698498840896738915e-02	2.372127744441826724e+00	1.256739749185672661e+00	1.750749387576002736e+00	9.881351588878954928e-01	2.751412448993979076e+00	1.197596236556099036e+00	1.373696987119511936e+00	1.357398290631162130e+00	2.731095277750674288e+00	1.188752863099915125e+00	3.076086770537470646e-03	3.352225547129220745e-02	7.439202655733637322e-03
3.285880606590589537e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.380134822238408665e+00	1.371103873582959265e+00	2.405370794390487149e-02	2.790841214421904345e-02	2.201157357494795352e+00	3.738222373532605336e-01	2.650466418640440303e+00	9.934564735923391288e-01	2.751238695821367930e+00	1.197538456177959176e+00	1.370020113019924768e+00	1.361055350231352490e+00	2.731075463251277036e+00	1.188761956181714874e+00	-1.031448349573028207e-03	1.306376135027290109e-02	7.382891041057819403e-03
4.307016531957025762e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.552914900544553500e+00	1.222011839978107917e+00	7.483084839054057226e-03	3.444137852055127041e-02	2.680739296652870696e+00	6.755194129166690598e-01	1.379325900788187065e+00	7.869148783037568373e-01	2.774926740522661639e+00	1.197522103216125622e+00	1.538056461513095829e+00	1.210319513235884603e+00	2.748375974748980877e+00	1.186064096629145137e+00	6.154367970211077274e-03	2.571580874545266460e-02	9.660528987889291028e-03
3.362722550505064589e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.443901836186171295e+00	1.311201543589941121e+00	1.839196884626187120e-02	2.439697844727444984e-02	2.378643660731038167e+00	3.503928743603048068e-01	2.145062982978275024e+00	9.080960427706524785e-01	2.755103379776112416e+00	1.197558375295928013e+00	1.433075583149425292e+00	1.301370266049238333e+00	2.734445849198663403e+00	1.188579184555736523e+00	2.745942239979919531e-03	1.834673996574446783e-02	7.554558296885854722e-03
4.010014554343980819e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.404072647173227661e+00	1.347800893435838976e+00	2.359317909621198341e-03	2.669261751678398895e-02	2.570006980240699068e+00	5.375810009774470988e-01	1.913969950195472780e+00	9.599224770522531980e-01	2.751873540609066637e+00	1.197521989253547137e+00	1.391550266703118544e+00	1.335780378956380909e+00	2.727330645659499453e+00	1.186841754152503370e+00	-3.364914132449858472e-03	2.398825497751497920e-02	8.998870374821079515e-03
3.231941401752567344e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.456910979120583427e+00	1.299788990379159515e+00	5.062877762399845862e-03	1.813975970863645776e-03	2.312422801890026136e+00	6.056961007470286207e-01	2.337808528625265336e-01	8.921540224535438046e-01	2.756699969499742942e+00	1.197582998186990544e+00	1.446406648687829977e+00	1.290417509730397372e+00	2.736824158418227348e+00	1.188948422901411117e+00	3.031753712588859326e-03	2.882470892024942017e-03	7.262363210431174200e-03
4.152614764064205843e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.460516687372627631e+00	1.296331412395361538e+00	1.644160261428450828e-02	1.325068871359764110e-02	2.662437935885979989e+00	1.785631139130372969e+00	2.370588360661912919e+00	8.875841156785243546e-01	2.756848099767989169e+00	1.197432312969199275e+00	1.447035187381532806e+00	1.284365447147745698e+00	2.731400634529278726e+00	1.186379249449828421e+00	-6.325711853512799854e-03	1.606363685886155052e-02	9.316635910900029210e-03
4.717059687697089032e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.529540876137485128e+00	1.239824865582167979e+00	2.903998333244623559e-02	1.854217281101423059e-02	2.967459782724910955e+00	9.938956363907327507e-01	2.358616635453453014e+00	8.105862909091188229e-01	2.769365741719653329e+00	1.197503509514402431e+00	1.513538323969907839e+00	1.226853416175571754e+00	2.740391740145479815e+00	1.184974839845728267e+00	2.864098185333233820e-03	2.434006895833152467e-02	1.057294150676254749e-02
4.284779436490474325e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.392203913650074343e+00	1.359247730617951788e+00	6.225823039435852274e-03	6.146794106212318150e-03	2.668960165977100729e+00	3.062292904730851362e+00	1.017610887356153349e+00	9.763280488518968347e-01	2.751451644268025909e+00	1.197535793914973556e+00	1.378950800510597929e+00	1.346308344525273260e+00	2.725259145035871189e+00	1.186135827854170488e+00	-1.544875118840832381e-03	5.088781996141869199e-03	9.611012325145489033e-03
4.005994254474578753e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.493579581014255142e+00	1.268625824493179399e+00	2.352972374527602384e-02	2.670342557531556194e-02	2.711201963377243285e+00	6.086296879860839670e-01	2.334190336500096663e+00	8.493861596793423896e-01	2.762205405507434541e+00	1.197528767757858992e+00	1.480272069009194835e+00	1.257322607976314455e+00	2.737594676985509512e+00	1.186859012589861262e+00	1.959055431302706568e-03	1.601033154599072056e-02	8.989909546808845520e-03
4.546469730354191086e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.379814265830548115e+00	1.371407795816575348e+00	3.371005703741472917e-03	1.346009897760420786e-02	2.942990982190399230e+00	8.398923527686089630e-01	2.034475821957527852e+00	9.939075350776195306e-01	2.751222061647123240e+00	1.197532249378237657e+00	1.365891052399630823e+00	1.357569409075092715e+00	2.723460461474723093e+00	1.185448378736080111e+00	-1.872180983675562644e-03	1.195509858219373847e-02	1.019350218778917322e-02
2.981004103201259170e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.459471312046425773e+00	1.297532134640613677e+00	2.570501205454017030e-02	3.628716008615529010e-02	2.267626869065054951e+00	1.070739315724553942e+00	1.757472301562216455e+00	8.890425758497808584e-01	2.757003446687039450e+00	1.197569562064763948e+00	1.449755989907013598e+00	1.288894799620580400e+00	2.738650789527593776e+00	1.189597651973910653e+00	3.354884698728034451e-03	3.117277745733197311e-02	6.701349887187037918e-03
3.651065115745780076e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.536104888327620932e+00	1.234974982753209716e+00	1.806208352608291642e-02	5.222185832138862872e-03	2.527307298798578739e+00	7.068935455285749736e-01	1.490288410158576715e+00	8.039652709508297024e-01	2.771079871080830870e+00	1.197616056613483915e+00	1.523613798787181839e+00	1.224932580566359563e+00	2.748546379353541624e+00	1.187877444678908878e+00	7.800453436165050852e-03	1.173086832148826156e-02	8.198330541756795875e-03
2.337704135075951939e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.475622686612827694e+00	1.283534036962993952e+00	1.533525506280284528e-02	1.206604771589116568e-02	1.996921328118494099e+00	1.463585466530132884e+00	1.901673927547052445e+00	8.698253615964948171e-01	2.759156723575821424e+00	1.197496779513098852e+00	1.467900112372832133e+00	1.276816746032233940e+00	2.744716858405066073e+00	1.191229758908276759e+00	-9.459176091048024067e-04	1.524720644514061633e-02	5.260967129099961698e-03
4.697530364175957374e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.493097957090823158e+00	1.268987293313653897e+00	4.600223950106011039e-02	4.097723036315055467e-02	2.859098176942409530e+00	1.402895932451442729e+00	1.706634147978225879e+00	8.499022366798825168e-01	2.762085250404477055e+00	1.197512151587648122e+00	1.477540175355741559e+00	1.255764699819230668e+00	2.733304875174972004e+00	1.185034314757833718e+00	1.606201623443335611e-03	4.535534729030700485e-02	1.052951520004239035e-02
2.840975683131962981e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.515254587666497565e+00	1.251051164593542930e+00	6.347209253212545907e-03	2.803111751793651782e-02	2.138747694927364051e+00	1.109801502398931161e+00	1.685112192224708538e+00	8.256376022726122921e-01	2.766305752260040496e+00	1.197502342117412688e+00	1.505636452207505860e+00	1.243110070294847880e+00	2.748746522502353962e+00	1.189901150982474620e+00	1.005524664870377819e-04	2.237351635153569593e-02	6.388086210910827283e-03
4.622653754737237364e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.673697748817412068e+00	1.139051675781204587e+00	4.780117549575677027e-02	4.257742193898480382e-02	2.893439057730751607e+00	8.312138248845767352e-01	1.504269285166435655e+00	6.805599616693196463e-01	2.812749424598616876e+00	1.197584224979322487e+00	1.656531141533587936e+00	1.127368770186133018e+00	2.783899911719720954e+00	1.185300968881231265e+00	2.031662876707200985e-02	3.531311879314810720e-02	1.036298494692439176e-02
3.239044323056021568e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.535258169892674829e+00	1.235373519504549655e+00	8.351266315682127558e-03	1.201394922206375400e-02	2.242692873763448613e+00	1.046957459503943477e+00	1.473403954256468307e+00	8.046682595350792555e-01	2.770631689397224484e+00	1.197490463798071003e+00	1.524164938279760406e+00	1.226447148129966136e+00	2.750612086409726764e+00	1.188837821962530628e+00	2.835644460426019805e-03	9.328421074447946007e-03	7.278235664858369834e-03
3.191356261148922258e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.518837140770835870e+00	1.248341216885482829e+00	2.594214912475118276e-02	1.433662010645344806e-02	2.289131894840705339e+00	1.093554269652427191e+00	1.776651595428904606e+00	8.219059064172793416e-01	2.767178357656318699e+00	1.197565512425933676e+00	1.508022118224952912e+00	1.239452285976985646e+00	2.747474404201938558e+00	1.189038134691092985e+00	5.218418384626085163e-03	2.304350590426588324e-02	7.171660425387547076e-03
3.228679137292138535e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.450019710794957284e+00	1.306093273684119982e+00	7.426595824605387690e-03	3.673209123240387536e-02	2.219022950814848461e+00	2.971869170100951862e+00	6.941006991091807077e-01	9.007417374816710787e-01	2.756112984479077266e+00	1.197703878154048773e+00	1.439575485226822327e+00	1.296685723799227752e+00	2.736261209026050079e+00	1.189077037171030193e+00	9.528427569132181391e-03	2.085156439104892193e-02	7.255073231876515288e-03
4.504445387346832064e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.477486024594979463e+00	1.282223307625207642e+00	4.867139309543003917e-02	3.804532634758096138e-03	2.756916915660235112e+00	1.254223955216181796e+00	2.934244628919062237e+00	8.678412426788951750e-01	2.759709332220187328e+00	1.197621435950700697e+00	1.462712632250715572e+00	1.269402348454578666e+00	2.732114980705294460e+00	1.185646411443751047e+00	6.382199957613917708e-03	4.625281701126342238e-02	1.009999641661109976e-02
4.065584098772136201e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.509151671579350262e+00	1.255982713158778408e+00	3.832229584495287084e-02	1.080974762281948151e-02	2.562930281174227165e+00	1.582352945926336574e+00	1.012134914977909306e+00	8.322441917613047080e-01	2.765134384738128670e+00	1.197530772410172695e+00	1.495508569162173451e+00	1.244628320414478351e+00	2.740136889576651580e+00	1.186704799591539405e+00	2.360855179089930631e-03	3.831973679778243047e-02	9.122717648365053292e-03
4.420889377205208604e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.420143598255721340e+00	1.332420610249574811e+00	3.024035665606284243e-02	3.439323154841968794e-02	2.933072786055306747e+00	1.478871398461166109e+00	2.288373292610746734e+00	9.382294944582424412e-01	2.752564208505296151e+00	1.197392875267847101e+00	1.406202451835927958e+00	1.319340615491963797e+00	2.725543067327891755e+00	1.185638409440145313e+00	-9.515251606003338400e-03	3.011267818629557655e-02	9.914039334515508534e-03
4.331360161184421997e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.516615911949346307e+00	1.250053850646335896e+00	7.057346044380081139e-03	2.383813316821491515e-02	2.837373577248960554e+00	1.167515802108044287e+00	1.262763695123047203e+00	8.242389129622205157e-01	2.766669762595681981e+00	1.197543046901218045e+00	1.502024150075023767e+00	1.238026752700840838e+00	2.740050902775864383e+00	1.186021169254442675e+00	4.783712060126454890e-03	1.821508696835741001e-02	9.714731866058007315e-03
4.440216173823456103e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.454020670857508080e+00	1.302365248895630323e+00	2.955703217217752962e-03	2.466740307426766587e-02	2.859571823761927867e+00	1.613906780985310485e+00	1.099228327769224745e+00	8.956992668663787960e-01	2.756385919753138403e+00	1.197606166319069132e+00	1.439685640057614124e+00	1.289525372317658292e+00	2.729211012375272194e+00	1.185799098081034897e+00	5.227529113688953941e-03	1.937610462446093251e-02	9.957056180209037516e-03
4.411901303170288458e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.499641776644885516e+00	1.263808939924750518e+00	1.133382585577374403e-02	3.763992334186233579e-02	2.771660045653396409e+00	1.687230912829048135e+00	1.159696625497834255e+00	8.427405528487220687e-01	2.763450716569636256e+00	1.197597904329539498e+00	1.484949634439826305e+00	1.251427275880326873e+00	2.736376910320153399e+00	1.185864916499435040e+00	6.164447714262088693e-03	2.837732306736948790e-02	9.894034022643124690e-03
3.747625852049171868e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.386845813344074640e+00	1.364277532251223501e+00	1.266038727963977005e-02	4.908677325019114579e-02	2.483430246223084392e+00	1.527195190529132551e+00	1.846358316031257552e+00	9.837268996483230499e-01	2.751123345595297920e+00	1.197447637819460287e+00	1.375274558513081891e+00	1.352894577611290394e+00	2.728169136124372063e+00	1.187456641249648115e+00	-6.344994388109422706e-03	4.635741165247928702e-02	8.413778004810312100e-03
3.606338997032209903e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.519547894242768038e+00	1.247761640985017628e+00	1.278772078725900346e-02	2.276421547686045821e-02	2.470777031716683503e+00	1.431939835997777966e+00	1.011005476609015075e+00	8.211400546916035603e-01	2.767309535227785666e+00	1.197556648305648341e+00	1.507340675732849133e+00	1.237737804910150397e+00	2.745078480642999530e+00	1.187936131743280832e+00	6.422296165002869088e-03	1.540116451063028302e-02	8.098513299910648292e-03
4.260086055629437851e+01	3.446159999999999890e+00	-4.080840000000000023e-01	1.581459465608525905e+00	1.201275726340327754e+00	2.490297088239776940e-02	1.769010531366148331e-02	2.831002171632997388e+00	4.495428607349731265e-01	1.233918138123204500e+00	7.595994411896557219e-01	2.782735191948853881e+00	1.197639424393569296e+00	1.566490053982159791e+00	1.189904969634002052e+00	2.756395023616161843e+00	1.186303087349474872e+00	1.527073991563843332e-02	1.219652587148209975e-02	9.556020855869849090e-03
