dec	chirp_mass	theta_jn	ra	a_1	mass_1_source	geocent_time	mass_2	chi_eff	mass_2_source	phi_12	phase	a_2	chirp_mass_source	mass_ratio	total_mass	mass_1	total_mass_source	chi_p	tilt_1	phi_1	tilt_2	iota	luminosity_distance	phi_2	phi_jl	psi	redshift
-1.166013600000000094e+00	3.105680656255993100e+01	2.923114525532497954e+00	2.418736600000000347e+00	3.394029489426566015e-01	3.251768302803305488e+01	1.126259462426434040e+09	3.473134600000000205e+01	-4.702166244638093795e-02	3.081587422908175711e+01	4.488176131822049442e+00	2.112743125609802597e+00	4.590970299139627842e-01	2.755558753722840493e+01	9.476651273867148229e-01	7.138073299999997801e+01	3.664938699999999727e+01	6.333355725711479067e+01	2.445605354264756004e-01	6.655942071839033858e-01	4.085000065514345025e+00	2.539401527077202125e+00	2.861606232284741314e+00	6.134008499999999913e+02	2.289990890156808234e+00	2.257122933114975805e+00	2.672771215406386069e+00	1.270602203854763468e-01
-1.113009399999999927e+00	3.051698455890231543e+01	2.727959612094008168e+00	1.001283900000000004e+00	2.984324583096215622e-01	3.476247114247105685e+01	1.126259462426434040e+09	3.273168199999999928e+01	-8.472124671302166954e-02	3.027877486912471383e+01	1.886831418393660753e+00	5.987106059578331418e+00	4.211622467556890848e-01	2.823004650795392934e+01	8.710190580246642833e-01	7.031028799999999990e+01	3.757860600000000062e+01	6.504124601159577423e+01	3.284831751065594441e-01	1.601177591932422484e+00	2.523644236451550782e+00	1.990398466321458892e+00	2.738770390057391868e+00	3.793461699999999723e+02	4.410475654845210869e+00	6.060079879224945287e+00	2.422285425435298567e+00	8.101077872131851043e-02
-1.238002800000000070e+00	3.181753258637532866e+01	1.994173146417033582e+00	1.710083699999999984e+00	1.883284164757471069e-01	3.501164087609663511e+01	1.126259462426434040e+09	3.578772399999999720e+01	4.503387226616784728e-02	3.356580077144455743e+01	4.523086605658965809e+00	4.516350867470428909e+00	1.301604907426050506e-01	2.984210339370057241e+01	9.587040176217735965e-01	7.311699699999998359e+01	3.732927300000000059e+01	6.857744164754117833e+01	9.995801001758038151e-02	5.341879889388736480e-01	6.242234924151074615e+00	2.204433611326150011e+00	1.980672837109297646e+00	3.068148100000000227e+02	4.482136222630455080e+00	4.379134688424132227e-01	2.368977789134620870e+00	6.619604411302167091e-02
-1.257441000000000031e+00	3.212071613189644381e+01	2.184140885934459764e+00	2.137686600000000325e+00	4.801969486707957646e-01	3.544838158665568528e+01	1.126259462426434040e+09	3.539817000000000036e+01	4.957561122303691392e-02	3.261557265937181427e+01	2.350171024719664992e+00	2.050162274285023400e+00	3.316136398355418735e-01	2.959575455089698082e+01	9.200863678258796030e-01	7.387082999999998378e+01	3.847265999999999764e+01	6.806395424602749245e+01	4.801953649927044876e-01	1.568228067470850640e+00	1.098145621604218469e+00	1.257770544141346258e+00	2.134888278288217478e+00	4.006757699999999431e+02	3.448316646323883461e+00	5.299364928839404021e-01	1.799052501524255554e+00	8.531499261683596347e-02
-1.080303699999999978e+00	3.065346527418855516e+01	2.851161807647955015e+00	2.574818800000000074e+00	2.382403972993513697e-01	3.219443331374712614e+01	1.126259462426434040e+09	3.409480700000000297e+01	-4.478340540363835026e-02	3.017833725822332269e+01	5.446846337642711866e+00	5.429591829398787262e+00	3.549421188036746000e-01	2.713230238193456145e+01	9.373774951751387974e-01	7.046735400000000027e+01	3.637254699999999730e+01	6.237277057197044883e+01	3.043845676082342355e-01	2.691562078976041494e+00	5.013399035276293603e-01	1.176688448948195242e+00	2.773895791670704103e+00	6.276087499999999864e+02	5.948186241170342115e+00	2.350018611360250809e+00	6.849299752912207939e-01	1.297775191610160694e-01
-9.835475799999999769e-01	3.119319344276828687e+01	2.922105961560092613e+00	2.646846700000000219e+00	4.952768888860829000e-01	3.242991529303333209e+01	1.126259462426434040e+09	3.508088300000000004e+01	-3.890347762527691239e-02	3.108250914644897023e+01	4.329966175039158038e+00	4.995522587782776469e+00	4.325086063245517365e-02	2.763792235479926163e+01	9.584517525127852489e-01	7.168249899999999286e+01	3.660161599999999993e+01	6.351242443948229521e+01	4.906952205828650215e-01	1.706921408254153061e+00	5.024214726567738154e+00	1.789129043316942891e+00	2.888064354973852055e+00	6.216422599999999647e+02	3.070995594427309072e+00	5.730402336168489638e-03	1.823103444333135537e+00	1.286374222464541917e-01
-9.951692899999999842e-01	2.984779722807265756e+01	2.565050172413863905e+00	8.975211400000000506e-01	6.948428185039635663e-01	3.396299083926059836e+01	1.126259462426434040e+09	3.252916299999999694e+01	-1.546362882811927186e-01	3.055429999125826512e+01	2.224375371368828347e+00	3.919626526704868663e+00	9.463526333851247641e-01	2.803572137975941558e+01	8.996351391979897638e-01	6.868733599999998773e+01	3.615817299999999790e+01	6.451729083051885993e+01	8.300637006579443256e-01	2.210936808372878204e+00	5.716071594106610476e+00	1.427854442564761905e+00	2.384100978377159841e+00	2.992502099999999814e+02	1.657261658295851703e+00	1.636658997210886035e+00	1.183746120120872325e+00	6.463453619643549919e-02
-1.288729800000000036e+00	3.045589453997722273e+01	2.402751386716570181e+00	2.036759099999999822e+00	3.540118037303462417e-01	3.351593634604567740e+01	1.126259462426434040e+09	3.369737199999999433e+01	-1.015081907354926233e-01	3.108606380220894394e+01	8.606188804991113939e-01	2.974963738983139816e+00	1.003129642611271799e-01	2.809577793850152716e+01	9.275009798697323449e-01	7.002873199999999088e+01	3.633135999999999655e+01	6.460200014825463199e+01	3.044854222770608243e-01	2.106127703764451908e+00	1.030295942150447175e+00	1.733447426734511909e+00	2.315085049186498267e+00	3.941597100000000751e+02	1.890914822649559568e+00	9.862053117824761683e-01	1.417789287980004698e+00	8.400253613342627268e-02
-1.030096600000000029e+00	3.183045350599097034e+01	2.833944926335892678e+00	2.571262100000000217e+00	6.514589990836440990e-03	3.422611312138378992e+01	1.126259462426434040e+09	3.500141500000000150e+01	3.301013866493783533e-02	3.135191856992917536e+01	4.672768693610129809e-01	7.440284113383532905e-02	9.160742748340738872e-01	2.851158407063672939e+01	9.160233433092094257e-01	7.321159299999999348e+01	3.821017800000000619e+01	6.557803169131294396e+01	8.263725481867697509e-01	1.514717814793084205e+00	3.236806103523542699e+00	1.495788990979267652e+00	2.758138965564914447e+00	5.581048299999999927e+02	3.704082972884556124e+00	8.900023217126916408e-02	2.430991708363831882e-01	1.164042456263329889e-01
-1.212610399999999977e+00	3.158386909650067764e+01	2.539347881933004203e+00	1.156915799999999939e+00	1.525701973935829348e-01	3.408550272560799499e+01	1.126259462426434040e+09	3.549544900000000069e+01	3.488363823896385024e-02	3.262350827752960214e+01	4.915953245771116364e+00	3.550355237709355460e+00	1.901393666245670411e-01	2.902841473863596633e+01	9.571080274259819998e-01	7.258159599999997624e+01	3.708614699999999686e+01	6.670901100313757581e+01	1.633970435641023955e-01	1.634568348839057661e+00	1.237758839346568607e+00	1.127878843322895008e+00	2.489938629746351495e+00	4.142032199999999875e+02	6.153712085117686748e+00	8.979232783176608335e-01	2.296912976088988145e+00	8.803285955755182912e-02
-1.247350100000000017e+00	3.208426148764122843e+01	2.960453506007706181e+00	1.257974499999999995e+00	2.578357317176747654e-01	3.449907390650797367e+01	1.126259462426434040e+09	3.547729099999999391e+01	3.718886936435061852e-02	3.195841306841149532e+01	4.802279287270577512e+00	7.720423283610937659e-01	1.202124732885651165e-01	2.890192719666688603e+01	9.263556800109583600e-01	7.377499000000000251e+01	3.829769900000000149e+01	6.645748697491947610e+01	2.139777904661411545e-01	9.789278418029759843e-01	5.582578948959893594e+00	2.276339989312838874e+00	2.954053050511664669e+00	5.257500800000000254e+02	4.101672929050885763e+00	3.207987113872750928e+00	1.131027677609647064e+00	1.101080308354435849e-01
-1.089901699999999973e+00	3.191866518669408492e+01	2.746784438422717134e+00	2.506720500000000129e+00	3.647304899481275398e-02	3.312973750754213142e+01	1.126259462426434040e+09	3.613195400000000035e+01	1.594997153299354889e-02	3.217220104865821639e+01	7.303353750166386993e-01	3.620999608174913398e+00	1.570683857804482664e-01	2.842065263315485169e+01	9.710973726047199550e-01	7.333929799999999943e+01	3.720734399999999908e+01	6.530193855620035492e+01	1.518456259767645422e-01	7.078691756570453242e-01	5.274905295427836371e+00	1.546348780318977489e+00	2.744421383193285102e+00	5.926677700000000186e+02	6.005240670444474738e+00	3.946351167870670341e-03	2.724925367648652674e+00	1.230799517059132098e-01
-1.240302599999999922e+00	3.075349607888914605e+01	2.819618566322513509e+00	1.603081200000000095e+00	5.325376691978860322e-01	3.349956177551955960e+01	1.126259462426434040e+09	3.404919100000000043e+01	-1.194427667030070056e-02	3.111236944995937748e+01	4.825942767732972705e+00	2.537644442054938221e+00	1.049293823343441373e-01	2.810093584556167912e+01	9.287395954145083454e-01	7.071091100000001006e+01	3.666172000000000253e+01	6.461193122547894063e+01	5.318383223794932446e-01	1.519541629616893985e+00	5.827779894806712768e+00	2.113393170683458777e+00	2.960521540606477764e+00	4.460418499999999540e+02	4.370537355360099241e+00	4.919634802044441813e+00	2.705886459515314257e+00	9.439401761939594793e-02
-1.201661199999999985e+00	3.077551959052593844e+01	2.587610491343979469e+00	2.328331700000000115e+00	3.461827977143656643e-01	3.262145708218633899e+01	1.126259462426434040e+09	3.449151200000000017e+01	-3.641257604584911128e-02	3.104931782295239273e+01	5.872354004827646357e+00	6.090928187780670022e+00	7.552179490653575245e-02	2.770417512960109008e+01	9.518065898996141971e-01	7.072945400000000404e+01	3.623794199999999677e+01	6.367077490513873528e+01	3.219960058936077174e-01	1.946818098370244110e+00	5.508697256390287400e+00	6.763984627706632891e-01	2.507778931509700993e+00	5.296128099999999677e+02	5.097865954038348413e+00	2.207887295023232888e+00	1.482771437503324297e+00	1.108621515189314732e-01
-1.039181200000000027e+00	2.962415572277789266e+01	2.493746637862486182e+00	2.589981600000000217e+00	6.721299926151992343e-01	3.300195843427968612e+01	1.126259462426434040e+09	3.201621600000000001e+01	-7.348001314885665991e-02	2.919100200447282134e+01	4.670207573218269737e+00	6.156975739044352025e+00	5.840651482530905270e-01	2.701002482880626587e+01	8.845233249597587166e-01	6.821222699999999861e+01	3.619601099999999860e+01	6.219296043875250746e+01	1.870635667582752071e-01	2.859553757089808190e+00	3.686623377801943047e+00	1.922717931464828500e-01	2.497647145248694134e+00	4.580667900000000259e+02	2.073645643840626107e+00	6.178464517449892668e+00	1.147640648429145704e+00	9.678372791363180905e-02
-1.000660000000000105e+00	3.284662845097772532e+01	2.998119642096651383e+00	2.615886099999999992e+00	3.403911347536414667e-01	3.496549143843214580e+01	1.126259462426434040e+09	3.577133900000000466e+01	1.268223994229799034e-01	3.140992054783664855e+01	4.819664988903255676e+00	1.557445286350267244e+00	5.918587766644484160e-01	2.884180516445081821e+01	8.983120000799583726e-01	7.559195700000000784e+01	3.982061800000000318e+01	6.637541198626878725e+01	4.722842146440078270e-01	1.537879599027804467e+00	4.650863696651359014e+00	1.124373137118783950e+00	2.911416449797824768e+00	6.753843699999999899e+02	3.187343378375028458e+00	2.927124595441194188e+00	5.566013648698551197e-01	1.388548068920140155e-01
-1.276847999999999983e+00	3.075725827177158322e+01	2.336643782368626354e+00	2.028657400000000166e+00	1.000735680127867178e-01	3.370795060088663320e+01	1.126259462426434040e+09	3.452098800000000267e+01	-2.439351487576825114e-02	3.217693174390008437e+01	4.849919966778578839e+00	3.375844781196962519e+00	5.079822475104547319e-01	2.866876811406151759e+01	9.545798890263508252e-01	7.068452800000000025e+01	3.616353999999999758e+01	6.588488234478671757e+01	4.785918115393906214e-01	1.497535045356243266e+00	5.314526199527955796e-01	1.684472509607245483e+00	2.399901840489100824e+00	3.392166700000000219e+02	5.381372586731375307e+00	5.707932022280647111e+00	2.697719722554679400e+00	7.284896753850042539e-02
-1.168979400000000002e+00	3.053343832252805257e+01	2.821498429365214555e+00	2.308351299999999995e+00	6.398299887644528505e-01	3.392442269877522421e+01	1.126259462426434040e+09	3.276543800000000317e+01	-6.096998892250667795e-02	2.957829890787568772e+01	2.258796242170032720e+00	4.124114346369153417e+00	6.222524092785307603e-01	2.756340890022349654e+01	8.718880545296221474e-01	7.034530600000000788e+01	3.757986799999999761e+01	6.350272160665092258e+01	5.669098260727410965e-01	2.052877476443538907e+00	4.471197443922093839e+00	1.227698878236968216e+00	2.842250066502648220e+00	5.137072600000000193e+02	4.468083789125403271e-01	5.923355240829058843e+00	3.011275179481976760e+00	1.077526162694800865e-01
-1.241100400000000104e+00	3.119497734619781681e+01	2.744220250220648083e+00	1.635625099999999943e+00	6.929044065690980192e-01	3.366704395212038037e+01	1.126259462426434040e+09	3.462072799999999972e+01	2.171411476423460926e-02	3.141899921096265658e+01	4.417628808353763148e+00	9.551040883487451616e-01	4.402369963720949575e-01	2.831006235993036313e+01	9.332271421169383574e-01	7.171858600000000195e+01	3.709785800000000222e+01	6.508604316308303339e+01	6.366654338504240673e-01	1.976472187889869669e+00	5.822039890258620787e+00	6.954636825851300275e-01	2.793075458258840182e+00	4.839501200000000267e+02	3.956483391432797703e+00	3.640616364751529499e+00	2.518696601064318585e-01	1.019042257692346909e-01
-9.906452100000000538e-01	3.088900758439996252e+01	2.307258338406619202e+00	2.672546999999999784e+00	3.636663193937123006e-02	3.339575722276409664e+01	1.126259462426434040e+09	3.428376800000000202e+01	-3.585328916619343054e-02	3.117060688153063808e+01	1.928719135768019122e+00	3.484083735103059798e+00	3.713883394192616372e-01	2.808411001888559966e+01	9.333702683729927507e-01	7.101492300000001023e+01	3.673115500000000111e+01	6.456636410429473472e+01	3.416498124936159231e-01	2.985291203571919905e+00	1.436438620589770565e-01	1.667282497541916264e+00	2.250136401600669522e+00	4.736730999999999767e+02	2.072362997826996178e+00	2.454579201239603048e+00	1.194244130884392074e+00	9.987489593325779569e-02
-1.244980399999999543e+00	2.988519117917799051e+01	2.680965822920840846e+00	1.904858399999999952e+00	3.908533680860210024e-01	3.294530106975386019e+01	1.126259462426434040e+09	3.263114900000000063e+01	-6.984393950595342571e-02	2.975147136051181462e+01	3.641365101231047063e+00	6.214522539242545385e+00	2.924241444130588063e-01	2.724784252833800835e+01	9.030565936404747474e-01	6.876526199999999278e+01	3.613411299999999926e+01	6.269677243026566771e+01	1.416043649273673322e-01	2.770863261114960618e+00	3.861898835528280394e+00	5.028752239785270195e-01	2.686795368643371429e+00	4.581039400000000228e+02	1.220078629579740337e+00	5.962706786996025521e+00	1.066503312128421310e+00	9.679109999615978510e-02
-1.230142300000000022e+00	3.240339930834841908e+01	2.637604132545178004e+00	2.403960100000000377e+00	6.015186473608572504e-01	3.383208086524166447e+01	1.126259462426434040e+09	3.665570100000000053e+01	5.559770027669931614e-02	3.280939084995262789e+01	2.580668515697834398e+00	5.105952997100664525e+00	8.567378941633423395e-01	2.900328635850362957e+01	9.697715898894138098e-01	7.445398399999997707e+01	3.779828299999999786e+01	6.664147171519427104e+01	8.176106386195194364e-01	1.598497012611727497e+00	5.454710401746505788e+00	1.418341938267029922e+00	2.619238068831838184e+00	5.623760200000000395e+02	1.752193610264754398e+00	3.068087357580993046e+00	9.409181810880578034e-01	1.172319890862261182e-01
-1.141024399999999828e+00	3.021117583770562476e+01	2.732490904821867961e+00	2.408247999999999944e+00	3.010165557279506632e-01	3.313748023817429811e+01	1.126259462426434040e+09	3.272829099999999869e+01	-1.196262361937709268e-01	2.945216506704834813e+01	4.056933869303032125e+00	4.891411024715578648e+00	8.561426351151817382e-01	2.718701497862289074e+01	8.887871031642147202e-01	6.955183499999999697e+01	3.682354399999999828e+01	6.258964530522264624e+01	6.614310544700594541e-01	1.125001161483200729e+00	1.833497463707221442e+00	2.057264871519722593e+00	2.596649429876840998e+00	5.315263599999999542e+02	5.890431333010254455e+00	1.896885119241116691e+00	4.326394872080219223e-01	1.112354872890836538e-01
-1.008084100000000038e+00	3.029958005628627760e+01	2.785278003050567275e+00	9.671784900000000018e-01	5.853029683193948784e-01	3.698466443695213002e+01	1.126259462426434040e+09	3.064982799999999941e+01	-5.647972916255206144e-02	2.858615798134607999e+01	5.507440910283519564e+00	2.967435302019219900e+00	9.734751543268453933e-01	2.825949242708449916e+01	7.729192198046570539e-01	7.030446100000000342e+01	3.965463299999999691e+01	6.557082241829820646e+01	6.305579719678533479e-01	2.509059683340873370e+00	1.392143977843520730e-01	1.053748742110590664e+00	2.997537747372896799e+00	3.360009000000000015e+02	5.646655308067870749e+00	5.082077530486349914e+00	6.843554257863457835e-01	7.219123395318013947e-02
-1.142404999999999893e+00	3.191983403927844520e+01	2.693024280042418006e+00	1.014428799999999908e+00	7.842049341365081583e-02	3.400928967849174001e+01	1.126259462426434040e+09	3.619423700000000110e+01	2.065323174412741006e-02	3.313817182254016558e+01	2.981301499675384825e+00	6.262048405255624672e+00	7.405637559592133379e-02	2.922467863987781556e+01	9.743858850276874151e-01	7.333992800000000045e+01	3.714569099999999935e+01	6.714746150103189848e+01	6.813167596570675333e-02	6.203102130515678603e-01	3.769356401807992807e+00	1.895679408831377311e+00	2.693769281356273027e+00	4.351421299999999519e+02	4.674725943037909559e-01	3.275532847128188596e+00	6.015059311906689743e-01	9.222190028543274243e-02
-1.102710800000000102e+00	3.262614114859422898e+01	2.793185792582172144e+00	1.016917400000000082e+00	3.361941305228721699e-01	3.849591727857696810e+01	1.126259462426434040e+09	3.398065600000000330e+01	8.965781707034339854e-02	3.158537739963270852e+01	1.730737614060482654e+00	6.035025993541395017e+00	8.775886827671429691e-01	3.032634158893326770e+01	8.204864212239465493e-01	7.539591300000000729e+01	4.141525699999999688e+01	7.008129467820968728e+01	5.400656658563698365e-01	2.640858040183016175e+00	5.697397638511301210e-01	8.811526026476842466e-01	2.930046876198352912e+00	3.538501999999999725e+02	2.300477377911612109e+00	4.790192105486093865e+00	2.945595136285143578e+00	7.583504765705761930e-02
-1.000826299999999947e+00	3.076615627434378197e+01	2.393758947502258483e+00	9.771976599999999680e-01	3.348387282600791548e-01	3.470711859381288633e+01	1.126259462426434040e+09	3.394028499999999582e+01	-2.654579676315148296e-02	3.199984419646089151e+01	3.424882781681952704e+00	4.562071402981637824e-02	1.390278066412580227e-01	2.900718739701121507e+01	9.219965670721336215e-01	7.075201100000001020e+01	3.681172600000000017e+01	6.670696279027379205e+01	3.077309493190040768e-01	1.975948865947420696e+00	3.678158809550683639e+00	8.871985335182793753e-01	2.368008363991671139e+00	2.799648300000000063e+02	8.198562840530509988e-01	4.082924488540385366e-01	1.296740183455345197e-01	6.063907035377730931e-02
-1.232305299999999937e+00	3.126859307747045236e+01	1.799991561223689640e+00	2.297699199999999831e+00	1.607691317917033513e-01	3.468151915349872638e+01	1.126259462426434040e+09	3.492024200000000178e+01	-3.024443978853018702e-02	3.277589649687683249e+01	4.964104299088949901e+00	4.553092802353067015e+00	5.568785411588415835e-02	2.934848419177996703e+01	9.450536567274432365e-01	7.187078100000000802e+01	3.695053899999999913e+01	6.745741565037556597e+01	1.529395880556060072e-01	1.884168460375216014e+00	3.049201730680922040e+00	1.747804776036739893e+00	1.839939711444490422e+00	3.030750300000000266e+02	1.730120722590285709e+00	4.187019601061508389e+00	1.604578037417874858e+00	6.542446530265003113e-02
-1.033186799999999961e+00	3.103798750067587875e+01	2.542284306498750812e+00	2.523725199999999891e+00	4.357625625220895582e-01	3.376791606731075746e+01	1.126259462426434040e+09	3.389725100000000424e+01	-3.078795888945361214e-02	3.050776311752041892e+01	3.556269979205194609e+00	7.183024392395124247e-01	2.767130143794425123e-01	2.793440595861827092e+01	9.034541265948490274e-01	7.141686599999999885e+01	3.751961500000000171e+01	6.427567918483117637e+01	4.286579557623055869e-01	1.389974068138787544e+00	5.102678022944411751e+00	2.150632429651516908e+00	2.493410693497669417e+00	5.308444900000000644e+02	2.375762694970021016e+00	2.468703007229110735e+00	1.457750186091107514e+00	1.111024715061139229e-01
-1.202408600000000050e+00	2.969462544041230245e+01	2.470084103347546911e+00	1.343691699999999933e+00	2.245701803793244133e-01	3.203686757465627721e+01	1.126259462426434040e+09	3.375534099999999427e+01	-1.142316274175191188e-01	3.137312837117049469e+01	1.137691713937883931e+00	6.243842338596797603e+00	5.952286950853674652e-02	2.759898932367119073e+01	9.792820193191780209e-01	6.822481999999999402e+01	3.446947899999999976e+01	6.340999594582677190e+01	1.160161442969707968e-01	2.598700806248606554e+00	3.331259258994658357e+00	2.189682920751441664e+00	2.454214971615834795e+00	3.543244200000000319e+02	4.468950972932542065e+00	4.094520701502791793e-01	1.422334576490304370e+00	7.593162532744328341e-02
-1.137966100000000091e+00	3.040747897982278403e+01	2.686081183868651578e+00	1.187278099999999892e+00	3.842236850537684156e-01	3.250742943526734763e+01	1.126259462426434040e+09	3.460129899999999736e+01	-6.453981648166086382e-02	3.189972017141251470e+01	6.063871578071950097e+00	4.252935287030670253e+00	1.129218125064251621e-01	2.803334263764071110e+01	9.813055269391576241e-01	6.986177399999999693e+01	3.526047499999999957e+01	6.440714960667986588e+01	3.368511867817772232e-01	2.072621762993404726e+00	6.183060622312850363e+00	1.031038934123386097e+00	2.598275246139496009e+00	3.975701699999999619e+02	5.963746893205214228e+00	8.361972466840994489e-01	1.332687287183236480e+00	8.468973439486630894e-02
-1.081352499999999939e+00	3.113804200307539105e+01	2.296043256191674153e+00	1.025682400000000216e+00	5.974352413123472649e-01	3.484995421144617467e+01	1.126259462426434040e+09	3.464849099999999993e+01	-3.238864189262513626e-02	3.269548991817816841e+01	2.824885991703780519e+00	2.654774286145430207e+00	2.302222961108575106e-01	2.938291131880345830e+01	9.381788486665961768e-01	7.158013900000000262e+01	3.693164800000000270e+01	6.754544412962434308e+01	5.917851245501147828e-01	1.708435215143468300e+00	4.949692249499541674e+00	1.481804516633584479e+00	2.405118417461272973e+00	2.756057000000000130e+02	1.491392934023735961e+00	4.628367468082469571e+00	1.409827969551530336e+00	5.973304228532119731e-02
-1.279024200000000056e+00	3.065895960560197153e+01	2.632076364376227495e+00	1.977989199999999892e+00	2.047078715827417017e-01	3.272716455711569239e+01	1.126259462426434040e+09	3.477196899999999857e+01	-2.815285015223006893e-02	3.190259299165852269e+01	5.079940306098333913e+00	1.546872089340034728e+00	3.024248365514624337e-02	2.812898831944832523e+01	9.748046744465708180e-01	7.044267299999999921e+01	3.567070400000000063e+01	6.462975754877422219e+01	1.937065444069716869e-01	1.900128903341433695e+00	2.437253329662043555e-01	1.202691174813919073e+00	2.684965723808634852e+00	4.237315800000000081e+02	5.323665639064539157e+00	4.800378384183515479e+00	1.022748295137971164e+00	8.994178025252440312e-02
-1.296168699999999951e+00	3.108080868824857745e+01	2.688564799414639772e+00	1.630176899999999929e+00	3.921785725707317427e-01	3.423934712264422586e+01	1.126259462426434040e+09	3.355460000000000065e+01	3.881611491003199993e-03	3.022001075983611784e+01	5.655434053944501827e+00	6.074516608938055562e+00	4.783047592408364301e-01	2.799205989590935317e+01	8.826106015277986883e-01	7.157204499999998859e+01	3.801744500000000215e+01	6.445935788248033305e+01	3.243320016044486942e-01	2.281246901474586863e+00	5.468560550240305851e+00	8.980029486608090972e-01	2.535753824483050867e+00	5.269570899999999938e+02	4.840809297005221445e+00	1.881062468105243246e+00	2.162584340170722985e+00	1.103437476136083090e-01
-1.139738600000000046e+00	3.368106273773952353e+01	2.699344586463310325e+00	2.324445599999999779e+00	5.859933808900278374e-01	3.645098905741885886e+01	1.126259462426434040e+09	3.671406199999999842e+01	1.772519862896906606e-01	3.280572627522552409e+01	4.684257959388555825e-01	4.728943310465075101e+00	9.282293708554434364e-02	3.009560001377621674e+01	8.999955041973979331e-01	7.750766800000000956e+01	4.079360599999999692e+01	6.925671533264439006e+01	4.455444601282314565e-01	8.638108057288169661e-01	3.341107089100915140e+00	2.123403520835955849e+00	2.825504465468790194e+00	5.722151299999999310e+02	3.809532885039770722e+00	4.909845307382305180e+00	2.996092443472960110e+00	1.191357780646363496e-01
-1.122812200000000038e+00	3.094447387707488062e+01	2.809388048801185533e+00	2.448839200000000549e+00	3.782404655830620133e-01	3.161886670860247506e+01	1.126259462426434040e+09	3.518343000000000131e+01	-5.158084104411755216e-02	3.097671112625956624e+01	4.917081538718295342e+00	2.715313757753004431e+00	5.208228918135623386e-01	2.724458724587778491e+01	9.796907464059043669e-01	7.109622200000002579e+01	3.591279200000000316e+01	6.259557783486205551e+01	5.029293886652692613e-01	1.637307067073200395e+00	3.244177767124466261e+00	1.722234474409353178e+00	2.659582218556132638e+00	6.592665200000000141e+02	1.878073998663175814e+00	2.246257675904314244e+00	3.943027940235233064e-01	1.358026310990231300e-01
-1.140073099999999950e+00	3.008762480097838576e+01	2.735345424865917696e+00	1.067121399999999998e+00	4.610512124996042904e-01	3.530930933285168294e+01	1.126259462426434040e+09	3.128206600000000037e+01	-9.909937920146079382e-02	2.886773914153626919e+01	2.375358494389772979e+00	9.529652805977906205e-02	3.948564401000304036e-01	2.776548403622257766e+01	8.175673692568607986e-01	6.954443700000000206e+01	3.826237100000000169e+01	6.417704847438794502e+01	4.590189791887118176e-01	1.476870105658232291e+00	3.528035997932262635e+00	2.334916199139080994e+00	2.656921156022252095e+00	3.923323299999999563e+02	5.903394492322036058e+00	7.090617351010272129e-01	6.417977523466370515e-01	8.363408185956222596e-02
-1.150078699999999898e+00	3.230618933224094746e+01	2.038736745669727846e+00	1.173096799999999940e+00	6.097698879387417614e-01	3.617565683976405211e+01	1.126259462426434040e+09	3.572193899999999900e+01	4.168826826485506204e-02	3.351010808544023689e+01	3.020658635035954998e+00	1.078822892883307905e+00	6.764360424946119776e-01	3.030585479562267182e+01	9.263165070884390451e-01	7.428536599999998202e+01	3.856342699999999724e+01	6.968576492520428189e+01	6.192481033892793807e-01	1.481670129290068694e+00	2.117856814282344402e+00	1.529241911209163529e+00	2.019619999938123911e+00	3.058879400000000146e+02	5.138515449318298955e+00	1.197223127962193656e+00	1.142162971482491463e+00	6.600488750798093329e-02
-1.277944600000000097e+00	2.986372257047688450e+01	2.670665585655984664e+00	2.111788600000000127e+00	8.888074000918987083e-02	3.172582285054994955e+01	1.126259462426434040e+09	3.372309899999999772e+01	-1.391013621042923032e-01	3.065790751033505757e+01	5.879472908413164944e+00	4.545555472489001936e+00	2.629949756750977197e-01	2.714932113682630188e+01	9.663392390090087547e-01	6.862088399999998956e+01	3.489778499999999894e+01	6.238373036088500356e+01	1.270819213984376861e-01	2.220859390559252411e+00	4.515783070670760679e+00	2.615111702309641295e+00	2.702916094333132513e+00	4.742070499999999811e+02	4.112070671904339392e+00	5.578028366170712182e+00	9.081912289010032335e-01	9.998045328539247045e-02
-1.164396599999999893e+00	3.126779434687264470e+01	2.740639909197975843e+00	1.065100100000000216e+00	3.514724662575668956e-01	3.359709294211450015e+01	1.126259462426434040e+09	3.514521799999999985e+01	9.716826002207929608e-03	3.216521832623914179e+01	1.435050250030369012e+00	5.695239011305473831e+00	5.346602451830877456e-01	2.861656546694644376e+01	9.573809966730639776e-01	7.185496899999999698e+01	3.670975099999999713e+01	6.576231126835364194e+01	4.223486097467611944e-01	5.238977373390616421e-01	4.354693965377268938e+00	2.162032343378790245e+00	2.621418027835799247e+00	4.372712499999999523e+02	5.789744215407637284e+00	1.704689374810260505e+00	2.011664736935939501e+00	9.264664842426667546e-02
-8.714911699999999817e-01	3.112716236148179760e+01	2.532440408845866298e+00	8.366732099999998340e-01	1.990566325373987477e-01	3.587512067813015904e+01	1.126259462426434040e+09	3.363030599999999737e+01	-2.827022004789830206e-03	3.171274939254321268e+01	1.545805500215656103e+00	6.090905607403912292e+00	2.701976100040525131e-01	2.935233177095313906e+01	8.839761035807645051e-01	7.167466699999999946e+01	3.804436100000000209e+01	6.758787007067337527e+01	2.172181538882187457e-01	2.072555810891542727e+00	2.064926700360945944e+00	1.182576128914547553e+00	2.567996201994287908e+00	2.791337899999999763e+02	3.610732200576601159e+00	5.743129005713830892e+00	2.422272425362902215e+00	6.046642578103533089e-02
