iota	chirp_mass	phi_1	chi_p	tilt_1	dec	mass_1	mass_2	chi_eff	total_mass	mass_ratio	psi	phi_jl	phi_2	phi_12	total_mass_source	theta_jn	a_1	phase	ra	mass_2_source	luminosity_distance	a_2	chirp_mass_source	tilt_2	mass_1_source	redshift
2.328060378749422288e+00	5.670306058955896589e+01	4.043656753504540902e-01	4.508513911728205259e-01	1.624137686962012994e+00	-1.098141936221336490e+00	1.449723759447909117e+02	3.243782879174698053e+01	3.811601303449672212e-02	1.774102047365378780e+02	2.237517911971044215e-01	3.014815723149321336e+00	1.396496117096289069e+00	8.445931099653778418e-01	4.402274346149238071e-01	8.323848092742478855e+01	2.923911023266863918e+00	4.514935563553851283e-01	4.224305373013257814e+00	2.747701844418294570e+00	1.521939280335443456e+01	7.902639183515670084e+03	7.951444666378643111e-01	2.660431306316254307e+01	1.162035057573673091e+00	6.801908812407035043e+01	1.131348419143075601e+00
9.786482748788991604e-01	1.139439176663423581e+02	1.709580994626460182e+00	9.268222417617384412e-01	1.626495889597459721e+00	-6.801571931986649666e-01	2.603757692600766518e+02	7.118804307862346548e+01	-4.139964998604386825e-02	3.315638123387001315e+02	2.734050225983862825e-01	2.816518056857124641e-01	1.215772523122782056e+00	1.144684144846150886e+00	5.718288457399276936e+00	1.641787688336818292e+02	1.833061647361138080e+00	9.282618084072156162e-01	2.596367303874414389e+00	2.705181605342183104e+00	3.524982170366767065e+01	6.949832458433013926e+03	2.381456933685927868e-01	5.642103095206508101e+01	1.586792588489558842e+00	1.289289471300141656e+02	1.019529167468569364e+00
3.864140632818469645e-01	9.816868447888782612e+01	2.780634532633090572e+00	3.453790197876264734e-01	7.246965696704393833e-01	-5.010422511518193289e-01	1.690848587864231263e+02	7.747422397801094007e+01	2.826717021091240678e-01	2.465590827644340663e+02	4.581972894206410296e-01	7.401299808929274748e-01	2.131110290371472704e+00	3.974115573674357638e+00	1.193481041041267732e+00	8.707857616886347785e+01	5.551051835246738619e-01	5.210057296644490243e-01	2.528982173983795878e+00	2.369677213725914555e+00	2.736198171307428950e+01	1.430462882612790963e+04	4.834078982354951814e-01	3.467075385318175051e+01	1.470791405494214610e+00	5.971659445578919190e+01	1.831455147891999369e+00
1.995513813504937728e+00	1.803962666944358375e+02	4.631275213395229073e+00	5.770110721417439636e-01	1.963433559821937013e+00	-3.020373741789252886e-01	2.549636280006430695e+02	1.698056087233056815e+02	-1.709922209711516039e-01	4.247692367239487794e+02	6.659993429450156155e-01	2.475971852970063836e+00	1.357369641582628184e+00	2.342056095001641580e+00	3.993966188785998739e+00	1.213511677992306517e+02	2.200267020811494501e+00	4.396005003722746607e-01	1.038862494618058463e+00	2.374649221535470645e+00	4.851130245767768656e+01	2.090475742172995524e+04	9.340483141789722721e-01	5.153691872516200334e+01	1.759463529110090851e+00	7.283986534155296511e+01	2.500330853236681694e+00
1.706262227523769104e+00	1.330729502923802556e+02	3.702686142031339500e+00	4.249236821387948337e-01	6.043413775307369118e-01	-3.324736559874572617e-01	1.706833675859347750e+02	1.372246402436136066e+02	3.195954772996683624e-01	3.079080078295484100e+02	8.039719521852324302e-01	2.956216927110259629e+00	2.405110911601360257e+00	1.967122513015873153e-02	2.600170390278405463e+00	1.771658181368197518e+02	1.798846981912624932e+00	7.478151186503715353e-01	1.786454419267527571e+00	2.268653727361630956e+00	7.895707496749784582e+01	4.670437894443136429e+03	6.730097284834636595e-02	7.656825256549052483e+01	2.370887933911069556e+00	9.820874316932190595e+01	7.379650943262680007e-01
2.227404351798439208e+00	1.106696274520799363e+02	4.137073861406671327e+00	2.955014691800623150e-01	2.336860021896677964e+00	5.010290042073992645e-01	2.120508364987857703e+02	7.979828412862119080e+01	-2.275363966951799155e-01	2.918491206274069327e+02	3.763167618019659377e-01	3.106413083521074814e+00	5.893408732359754154e+00	3.843139313806419377e+00	5.989250759579334726e+00	1.650057223002999081e+02	2.130357339306006015e+00	2.799258544147763539e-01	5.257268457545736240e+00	5.244009815992718870e+00	4.511637205779949511e+01	4.909916841869125165e+03	9.483117853469529290e-01	6.257041917816449939e+01	1.911029312253741841e+00	1.198893502425004129e+02	7.687212089303190332e-01
2.307720772383705654e+00	1.328320446846551306e+02	5.224371549154062322e+00	4.576862051938155873e-01	1.692999060093692831e+00	-8.154673889308172718e-01	1.836125076093834991e+02	1.276354581799875803e+02	-4.851011800881541852e-02	3.112479657893710510e+02	6.951348785645841133e-01	9.326875572808057679e-01	4.169137359606559734e+00	3.022839954294420650e-01	1.361097753454967085e+00	1.083587103707868948e+02	2.111602494273758790e+00	4.611250296862798859e-01	1.928621766978365848e+00	3.667619131548669031e+00	4.443535433522264100e+01	1.469723942516362877e+04	6.935590861454958567e-02	4.624450804502414059e+01	2.140895301927848493e+00	6.392335603556426094e+01	1.872385290710162797e+00
8.580732382581023332e-01	3.141998275926515305e+01	1.914968939974372120e+00	3.413922519025688884e-01	5.856871187579919535e-01	4.387910828596985890e-01	5.202904669769902313e+01	2.565738736722109437e+01	3.882594276249093923e-01	7.768643406492012105e+01	4.931358346097813317e-01	1.221798837449043607e+00	5.191925403463167221e+00	2.375856011831274373e+00	4.608870718569010871e-01	3.795954184814799248e+01	6.779146386883044828e-01	5.813614801224854522e-01	6.163811863049212469e+00	5.626173126976460992e+00	1.253684354550601832e+01	7.177935746509479031e+03	7.869312986423647738e-01	1.535259231260018709e+01	1.322795564950871361e+00	2.542269830264196884e+01	1.046558790822454510e+00
1.114674983668344943e+00	6.243772610887427987e+01	5.507813000429173655e-01	6.086749353755817049e-01	1.280831976366937353e+00	5.381003413261309376e-02	7.399354819833749275e+01	6.953383817628980523e+01	-5.705783047792215013e-02	1.435273863746272980e+02	9.397283934797454608e-01	2.640550849473320749e+00	5.294994659272127535e+00	6.038679100145150969e+00	5.487897800102233603e+00	6.467847728275884833e+01	9.003396696515700848e-01	6.351916000989175082e-01	1.728126126800354934e+00	1.989187953258330310e+00	3.133438771837921522e+01	8.666271490749697477e+03	4.026133743943440813e-01	2.813663058825020258e+01	2.453632533420045281e+00	3.334408956437962956e+01	1.219090374486706763e+00
2.362191154463296527e+00	6.537500989347458358e+01	5.370487942287107686e+00	6.761865460108108516e-01	1.795713122810173923e+00	6.409606406223584685e-01	2.542833140998540955e+02	2.734820557916126660e+01	-6.122085304212191575e-02	2.816315196790153550e+02	1.075501382226831670e-01	2.000788834738708832e+00	5.395084759603267166e+00	3.197786107096853403e+00	4.110483471989333282e+00	1.855362815563703407e+02	1.430975159834933175e+00	6.936579394981072788e-01	3.579319468810366889e+00	5.535011495608593179e+00	1.801674889295012960e+01	3.039778609490926556e+03	8.110888911130844647e-01	4.306846142850243098e+01	8.762103122794466514e-02	1.675195326634202218e+02	5.179323273946773165e-01
2.098650972662412961e+00	1.128098687097200781e+02	2.969466873632114812e+00	2.721502331218836890e-01	2.326250372519757192e+00	1.401198370824952022e-02	1.462984397533192578e+02	1.151096716153831352e+02	-3.307407738799434949e-01	2.614081113687024072e+02	7.868140754575032592e-01	1.996942792731855709e+00	1.461980906535177649e+00	4.879143213519030020e+00	1.909676339886915430e+00	1.216958996134484039e+02	2.213887244399468823e+00	1.379128153801709861e-02	6.059023143662757072e+00	2.114778769915098167e+00	5.358814218922456973e+01	8.046903346569312816e+03	8.211680179561209325e-01	5.251749223091651686e+01	2.690639711385207189e+00	6.810775742422381995e+01	1.148043707298537885e+00
1.079237991527633778e+00	2.252977358901811442e+02	4.661401735269153690e+00	4.689129297851090117e-01	1.509903736599469193e+00	1.238279104714566037e+00	8.110519113957874424e+02	9.969625116109880025e+01	2.846259904705438631e-02	9.107481625568862000e+02	1.229221579535218628e-01	1.532491363774537430e+00	2.445532304072973506e+00	4.266019916440944471e+00	5.887803488351377901e+00	3.701331190891235110e+02	1.651520791273326738e+00	4.697836178088202197e-01	1.103568942551813592e+00	3.687545590094920556e+00	4.051711100920863373e+01	1.083137794180439232e+04	1.823165656583753125e-01	9.156225303231580881e+01	1.419731358058350601e+00	3.296160080799148773e+02	1.460596243854604293e+00
1.709668977701170212e+00	3.501589371895531855e+01	4.721753627102973638e-01	6.981719263815607812e-01	1.582074279958342711e+00	-4.338634454557506182e-01	1.313036880465463980e+02	1.504150365788190769e+01	-1.994926620873982426e-02	1.463451917044283164e+02	1.145550736743188996e-01	3.304943565644816728e-01	3.655485443339546947e+00	2.080029115183197774e+00	1.607853752472900410e+00	8.841833615963811610e+01	1.045754578137873647e+00	6.982163297560598503e-01	2.316111733869138933e-01	2.326103647741071256e+00	9.087724108183225624e+00	4.038872481643561059e+03	1.777471990858765505e-01	2.115578261037644836e+01	2.353577694180558399e+00	7.933061205145489225e+01	6.551452793706051825e-01
9.844425979824571460e-01	3.182163712552433310e+01	1.476289155119133945e+00	6.330477817719347700e-01	8.612325637008667600e-01	-6.560420429684934440e-01	5.921843011089506348e+01	2.351276725703694837e+01	3.946413923686553082e-01	8.273119736793201184e+01	3.970515127301736391e-01	2.403234786721009986e+00	4.352863094115890341e+00	1.116456769192911480e+00	5.923352921253363768e+00	5.024512847944210847e+01	6.965510768058604807e-01	8.344440623450634087e-01	6.111384824649742420e+00	2.391884462805570877e+00	1.428000620470860049e+01	3.974505056676634013e+03	9.655005230551133577e-02	1.932623117597846019e+01	1.368784155617742915e+00	3.596512227473350265e+01	6.465516134918761759e-01
7.232557622284927490e-01	3.742590853419493158e+01	2.279254544609928601e+00	3.871511301141979389e-01	4.122516943869262152e-01	-1.170496579207076060e+00	7.214053029137230055e+01	2.685191566018815124e+01	6.029163938898949304e-01	9.899244595156045534e+01	3.722167767790795501e-01	1.432506920734250233e+00	1.006226935382504850e+00	2.011252499025603768e+00	6.015183261595262287e+00	5.691407893005813889e+01	9.075073477623318841e-01	9.662511618699088922e-01	1.810145717558300227e+00	3.360832342782920534e+00	1.543806734561368010e+01	4.681021722742401835e+03	9.618952793489583541e-01	2.151741066572494177e+01	1.733417556582379726e+00	4.147601158444445701e+01	7.393314240086803490e-01
1.499298132499652603e+00	9.215662235867111463e+01	5.996136645672989651e+00	6.195650050971743816e-01	8.627976358882787355e-01	1.049193960666357395e+00	2.650530550134320151e+02	4.817616088304798438e+01	3.963336281699279540e-01	3.132292158964800137e+02	1.817604436991174244e-01	6.885544207755598389e-01	5.020554761329016458e+00	5.474492404782215438e+00	5.761541066288812907e+00	1.075406677033541456e+02	9.739609246381220053e-01	8.155767413243257824e-01	2.123770624678541719e+00	4.783024914833760022e-01	1.654027225372054843e+01	1.508516097287852244e+04	5.636315714556489054e-01	3.164003930276006926e+01	2.220934885562194427e+00	9.100039544963358651e+01	1.912658276964655180e+00
6.491537539599954165e-01	6.478730833403227507e+01	5.128241270906752192e+00	1.713632115304720149e-01	8.311248821932847308e-01	-1.332911951184600152e+00	2.095178895781450876e+02	3.102110631075121461e+01	1.247531800612043107e-01	2.405389958888962951e+02	1.480594634339379156e-01	5.804044043853281432e-01	3.071126976070304604e+00	7.720900994527788441e-01	1.927034135725612884e+00	1.270624663791750351e+02	6.168751359145152602e-01	2.319825605568694438e-01	1.395068428584575138e+00	2.702887332735805614e+00	1.638660818005265796e+01	5.903075814216078470e+03	5.172653234044927162e-01	3.422328739907335660e+01	1.743256635063852977e+00	1.106758581991223878e+02	8.930767105613143242e-01
6.100487714585846044e-01	1.215478942405868850e+02	1.035988515284142153e+00	9.358022785228927720e-01	1.631690862788322205e+00	-1.498312869059484687e+00	1.980809889811087601e+02	1.006541554165162751e+02	-3.633991265309574614e-02	2.987351443976250494e+02	5.081464704627246531e-01	7.270936063491986179e-01	3.555705728062710680e+00	4.278422764419650193e+00	3.242434249135507596e+00	9.475694002297372265e+01	6.850117086088391982e-02	9.375400083631358905e-01	4.258125648653462436e-01	4.102622176570982049e+00	3.192687551743487973e+01	1.742778985891250704e+04	2.190380783414352592e-02	3.855424023744562589e+01	1.367254870662573563e+00	6.283006450553883582e+01	2.152646595860915557e+00
2.301282421280349766e+00	1.240132837453902539e+02	2.299112772190518683e+00	6.859010244661080113e-01	9.339134608131363091e-01	-4.541628174327900780e-01	2.214696151186448958e+02	9.488338755495554722e+01	4.070674053194112685e-01	3.163530026736004288e+02	4.284262087335319880e-01	4.062145431279078345e-01	1.908871990252084760e+00	5.573436335499094341e+00	3.274323563308575213e+00	1.404175250580188958e+02	2.644913826740666440e+00	8.531601802004156188e-01	2.632494705694627068e+00	1.542052355005104403e+00	4.211526471058690646e+01	8.964399411527732809e+03	2.268657003050893184e-01	5.504495999935931394e+01	7.038408376362668140e-01	9.830226034743201069e+01	1.252945296841594169e+00
1.725052405154781088e+00	1.344916000632825615e+02	3.973370411688577519e+00	2.327098052090545710e-01	1.325158421879988557e+00	1.691968741688680833e-01	3.160947697088303698e+02	8.217378612942142979e+01	5.105373884538754597e-02	3.982685558382518138e+02	2.599656622129987715e-01	2.201790656261284340e+00	2.068547143262704058e+00	1.361373154038608035e+00	3.671188049529617192e+00	2.122339569031014150e+02	1.969722294017554276e+00	2.399113687782349069e-01	1.233636656140994381e+00	1.512251226914919755e+00	4.378971808921617992e+01	5.768941101662440815e+03	2.152592800904885306e-01	7.166944021373423368e+01	1.463631405208455805e+00	1.684442388138852209e+02	8.765543537412689989e-01
1.976775715959351754e+00	8.490923165856041521e+01	6.207585366954339712e+00	5.801003113491725038e-01	1.709304478277479333e+00	-2.580496434510000103e-01	1.135855103834372102e+02	8.412953550554060200e+01	-3.723260967567069979e-02	1.977150458889778122e+02	7.406713692753559286e-01	2.719092968187369230e+00	2.833857821452334669e-01	5.054145835444711743e+00	5.129745775669958263e+00	1.002955912397510048e+02	2.062633798734262225e+00	5.857096104654090363e-01	3.647793407314684710e+00	5.809743777637301321e+00	4.267667878443544538e+01	6.546725726379202570e+03	4.226163377276039718e-02	4.307219793323301360e+01	1.032166499229575596e+00	5.761891245531556649e+01	9.713233996133593395e-01
2.191755450933560390e+00	1.322567678053919735e+02	5.115958399626501674e+00	5.023169757484818865e-01	3.554424378508326265e-01	9.063851761773417115e-01	1.699142354658598890e+02	1.361696167869206988e+02	5.819163227334891442e-01	3.060838522527806163e+02	8.014020509439931939e-01	9.858413827405660967e-01	6.935012225915631046e-01	4.409756409011745149e+00	5.576983316564828819e+00	1.308275207971665850e+02	2.324327283485742690e+00	7.849893396141176538e-01	5.547842879750386480e+00	1.297306143117999966e+00	5.820213396105815917e+01	9.735751309114772084e+03	7.551995542916462023e-01	5.652968921188413276e+01	1.028523632848479918e+00	7.262538683610840451e+01	1.339598353524785734e+00
2.727047234713465551e-01	9.183144989750101672e+01	5.627086112011845387e+00	3.854247504431613791e-01	6.818998927093413709e-01	-7.406146216495739232e-01	1.341195771439379882e+02	8.387712467462654331e+01	2.012973299626395485e-01	2.179967018185645315e+02	6.253906138147832250e-01	2.446203485151693169e+00	3.392691163581226022e+00	6.190092434978708091e+00	5.630063229668627045e-01	6.590837325340592656e+01	1.705523664251393512e-01	2.330241535742834935e-01	1.209893784369637126e+00	2.693522791734245914e+00	2.535912146541920720e+01	1.896586725357857722e+04	6.985763680645563634e-01	2.776400480261998283e+01	1.229394099631512249e+00	4.054925178798671226e+01	2.307572180251000304e+00
1.780403990000260839e+00	1.140705184791138862e+02	4.702429074451700330e+00	2.505954282763926400e-01	8.066956192311812712e-01	-6.279414155690909993e-02	3.773005197812756819e+02	5.371547467925769581e+01	1.335594896354450889e-01	4.310159944605333635e+02	1.423678788208322943e-01	2.828451917376420433e+00	2.178742025983807284e+00	2.174344066331586944e+00	3.755100299059473290e+00	2.636542825057587720e+02	2.102386488616214244e+00	3.470827449076337445e-01	5.491365748010615944e-01	5.135198524883413995e+00	3.285798002401679696e+01	3.886683959408427199e+03	6.626736758019031726e-01	6.977741218701930848e+01	2.760305605601119261e+00	2.307963024817419750e+02	6.347771421126796598e-01
1.587692022607888553e+00	1.045231343274114693e+02	2.335499724419598522e+00	1.005584010901457021e-01	1.507675707506272333e+00	5.620591469555606956e-01	1.537636310500927550e+02	9.484284185098768205e+01	1.751575341898718718e-01	2.486064729010804513e+02	6.168093274286037264e-01	3.456558034720193517e-01	4.747696594065616615e+00	3.106728739720933774e+00	7.712290153013349192e-01	1.527691311217914460e+02	1.532062326473024427e+00	5.574568203984009429e-02	5.132441856735200147e+00	6.060188051858382607e+00	5.828109933590508973e+01	3.831395706299880658e+03	4.858333081632995043e-01	6.422965672208587762e+01	3.672896150877967281e-01	9.448803178588634921e+01	6.273344691794118244e-01
7.505103087887829982e-01	2.898104032308440381e+01	1.960449694037935231e+00	5.671250947285801924e-01	6.798884593769125573e-01	8.745167967365670147e-01	6.578273844902068390e+01	1.820316034742965527e+01	4.663765957161912223e-01	8.398589879645034273e+01	2.767163662780087185e-01	2.621124391318119251e+00	3.172319271649497896e+00	4.814726019317854266e-01	4.804208215073438204e+00	4.972603005578800861e+01	6.823432992146751808e-01	9.020509330117587599e-01	4.736629685328239248e+00	6.187263784303901559e+00	1.077765329082687096e+01	4.294413386099848140e+03	4.169318198404209364e-01	1.715897671877517539e+01	2.736686689353596158e+00	3.894837676496113943e+01	6.889725301260913870e-01
3.893267280575561373e-01	6.675955210078129198e+01	3.442587024177863775e+00	7.374025827771900632e-01	1.011671680596743172e+00	-9.262725898731125618e-01	1.570822293368817668e+02	4.075336204931238626e+01	3.955331996847130105e-01	1.978355913861941531e+02	2.594396719562204190e-01	1.726833007182103863e+00	1.040411793745339430e+00	2.093676399001104471e+00	4.934274682002827817e+00	9.024131288677672558e+01	1.682143601374062603e-01	8.698659812472034902e-01	4.682991092663111310e+00	2.660025495511469273e+00	1.858935932665922408e+01	8.431659833017818528e+03	5.475903093817466871e-01	3.045189991899552240e+01	1.309250843762232996e+00	7.165195356011750505e+01	1.192295136867223659e+00
