mass_1	mass_2	chirp_mass	ra	dec	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	tilt_1	tilt_2	phi_12	theta_jn	phi_jl	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	a_1	a_2	phi_1	phi_2	redshift
1.515601000000000056e+02	9.705625200000000063e+01	1.050652508367122095e+02	2.914772099999999977e+00	3.485178400000000232e-01	4.841624856906813767e-01	1.197299541912290710e+00	4.794116610928372824e-01	2.184938300000000163e+04	2.486163520000000062e+02	6.403812876871947113e-01	5.154237593583381460e-02	1.632286008708165315e-01	2.151087857872347797e+00	1.040903930291813939e+00	3.602915314995193796e+00	1.171894322647034414e+00	3.736476000371052653e+00	4.217823850262242757e+01	2.701015468468696312e+01	6.918839318730938714e+01	2.923900952908250872e+01	3.145964226511110962e-02	3.145055107798477301e-01	2.673302317925005056e+00	6.276217632920199740e+00	2.593324552673691663e+00
1.512857100000000230e+02	1.085705300000000051e+02	1.112651837246326068e+02	5.684074800000000316e+00	2.230672499999999947e-01	1.542762014584115215e+00	6.804726602085870990e-01	2.241208945020825016e+00	1.673678299999999945e+04	2.598562400000000139e+02	7.176522488475614026e-01	2.861384938401796418e-01	8.356208608935713489e-01	1.053148014831133183e+00	1.175141204641600101e+00	1.907945336957872495e+00	6.153593886229047349e-01	3.150789692392257368e+00	4.908056721108645348e+01	3.522277943375006970e+01	8.430334664483652318e+01	3.609698713811577164e+01	9.616053049309208900e-01	5.657297810788028403e-02	5.118899453353787266e+00	7.436594831320739729e-01	2.082395306259361867e+00
1.511993399999999781e+02	1.061612999999999971e+02	1.099515227761943237e+02	5.524672200000000366e+00	5.641015200000000229e-01	1.002312984589069700e+00	1.592168406499191669e+00	1.554232606802385952e+00	3.224363699999999881e+03	2.573606399999999894e+02	7.021280648447274508e-01	-2.110549141007888596e-01	5.790437327195770978e-01	1.890345057187289957e+00	1.917294320118466455e+00	3.481583921534546100e+00	1.514799706036522142e+00	4.946174120702474752e+00	9.792986128006266711e+01	6.875930399108301572e+01	1.666891652711456970e+02	7.121418237013708108e+01	4.439080967514675846e-01	9.217733545910387072e-01	2.243740715144983966e+00	5.725324636679529178e+00	5.439554189461752731e-01
1.510894800000000089e+02	1.202433800000000019e+02	1.171862785626233858e+02	2.160100900000000212e+00	-4.546381800000000029e-01	1.322565369188761109e+00	1.815830127976825636e+00	3.123741607225772210e+00	1.192103199999999924e+04	2.713328599999999824e+02	7.958421724662761987e-01	-6.133887751727196136e-02	2.794783635303611513e-01	1.709211225228389752e+00	1.842097327043543897e+00	1.999216058452331524e+00	1.917768513929327234e+00	1.851369428433228048e+00	5.858833929898102610e+01	4.662707122889236899e+01	1.052154105278733738e+02	4.544161148487561519e+01	2.163366727888349494e-01	3.765405715339200654e-01	2.607717175129169007e+00	4.606933233581500531e+00	1.578831928124437622e+00
1.510894800000000089e+02	1.202433800000000019e+02	1.171862785626233858e+02	1.991550399999999943e+00	-2.536762999999999865e-02	8.871820962046728098e-02	1.559455509110726501e+00	2.728190765081263791e+00	6.383116700000000492e+03	2.713328599999999824e+02	7.958421724662761987e-01	-6.133887751727196136e-02	2.794783635303611513e-01	1.709211225228389752e+00	1.842097327043543897e+00	1.999216058452331524e+00	1.620001762218982844e+00	6.070561488557547625e-01	7.741870203017960250e+01	6.161306801321744331e+01	1.390317700433970174e+02	6.004660008139125438e+01	2.163366727888349494e-01	3.765405715339200654e-01	2.607717175129169007e+00	4.606933233581500531e+00	9.515889060126820898e-01
1.509095499999999959e+02	5.537722800000000234e+01	7.768451943417996119e+01	5.615904799999999142e+00	3.855395200000000244e-01	1.629172513559490554e+00	1.536944269551515641e+00	1.878791529255777304e+00	4.846516800000000330e+03	2.062867779999999982e+02	3.669564185964374614e-01	-2.710143210735690422e-01	3.994024584119481580e-01	2.513467341862443583e+00	4.924406324191951123e-01	4.374223768035104598e+00	2.037462177771436345e+00	1.187778819266336994e+00	8.571431682767281757e+01	3.145341872552316786e+01	1.171677355531959961e+02	4.412361915721574945e+01	6.796848184031096807e-01	5.550829542514327253e-01	2.828503442771275189e+00	9.195419036267935553e-01	7.606107775834121121e-01
1.508721799999999860e+02	7.317332500000000550e+01	9.030461101840280946e+01	3.553313200000000727e+00	-9.807380399999999776e-01	5.116953400094086390e-01	1.304229441715890836e+00	6.262575225261689527e-01	6.392508700000000317e+03	2.240455049999999630e+02	4.850021057560116033e-01	1.081658113040455255e-01	3.146065816123840841e-01	8.378488848955979451e-01	2.701697802512436297e+00	2.127362007241385022e+00	1.164849767384831924e+00	4.050457732975825564e+00	7.726239849976126095e+01	3.747242596814432147e+01	1.147348244679055824e+02	4.624544328099302959e+01	4.233102897199028103e-01	2.793686449215710965e-01	3.546886619333129431e-01	2.482050669174698854e+00	9.527245196829627893e-01
1.503991900000000044e+02	1.065805000000000007e+02	1.098940528238143912e+02	5.292807800000000285e+00	1.640086699999999953e-01	1.051547314811647205e+00	1.861875608250524339e+00	1.856817980015222025e+00	1.216870500000000357e+04	2.569796900000000051e+02	7.086507580260240635e-01	-1.620630817959095304e-01	5.067578515704406206e-01	1.959825403454244830e+00	2.060954050746351740e+00	5.819521680276657172e+00	1.915472577339783600e+00	1.235557638185963564e-01	5.772496380260720628e+01	4.090683935574239172e+01	9.863180315834959799e+01	4.217861958815396406e+01	5.476818689079320235e-01	2.073656185590545820e-01	2.383665404038126212e+00	1.920001777135198040e+00	1.605444509489793337e+00
1.503639499999999884e+02	8.687189499999998077e+01	9.875924265852025030e+01	2.454283999999999910e+00	-2.110634100000000068e-01	5.507638920289580575e+00	1.280521993254118085e+00	1.169198070963245906e+00	2.259793999999999869e+03	2.372358450000000119e+02	5.777441667367743117e-01	1.827646087692608445e-01	2.883024810768400892e-01	5.844085716712235090e-01	2.311690629791896434e+00	4.724117907071788913e+00	1.397696690221956306e+00	2.178170706979370319e+00	1.071177105448003601e+02	6.188663242145666743e+01	1.690043429662570702e+02	7.035505497640274086e+01	5.225652322724044785e-01	3.782145432360812243e-01	1.431531829375716214e-01	4.867271090009360535e+00	4.037263234552846414e-01
1.502235900000000015e+02	8.463188199999999028e+01	9.736506190569899388e+01	3.414676600000000839e+00	-9.418536400000000475e-01	5.397568393287552446e+00	1.094232519433037121e+00	1.054743479411373475e+00	1.258216300000000047e+04	2.348554719999999918e+02	5.633727831960345656e-01	-1.293957244088778658e-01	8.646421986520844705e-01	1.665688228273692228e+00	2.368283340477098431e+00	5.364188544993530705e+00	5.967279647465441039e-01	4.285664838081546080e+00	5.669520152047770267e+01	3.194053347445157698e+01	8.863573499492927965e+01	3.674610496126068426e+01	8.685496813256938786e-01	2.976526872594904560e-01	2.249506299166101897e+00	1.330509536980047258e+00	1.649670271402789767e+00
1.501048399999999958e+02	7.797554800000000341e+01	9.319535999950811345e+01	5.722765400000000113e+00	7.168385099999999843e-01	3.951490587222008966e+00	1.855604793266119934e+00	9.448763332858683972e-01	1.463302200000000084e+04	2.280803879999999992e+02	5.194739090358445610e-01	1.597894695374464658e-01	7.592477672481448003e-01	1.500131349234095079e+00	8.169951387720254532e-01	2.638115408007748020e+00	2.223075133900407785e+00	1.587028683200710111e+00	5.237977165441365202e+01	2.720992473572318815e+01	7.958969639013683661e+01	3.252094786567249685e+01	7.611473861648416772e-01	5.317445450918124594e-01	6.988757765809907596e-01	3.336991184588738779e+00	1.865702450754227026e+00
1.497472799999999893e+02	5.578926800000001407e+01	7.772629236141125375e+01	2.169278200000000378e+00	-3.830498400000000025e-02	3.413043348594758442e+00	2.820416394008508298e+00	5.757336189421351502e-01	9.758326699999999619e+03	2.055365480000000105e+02	3.725561359111164150e-01	3.238176150320515312e-01	2.737293954955504205e-01	7.018524763189525340e-01	1.105942960876433956e+00	1.046129728213134769e+00	2.613923341815585388e+00	4.805269387911737411e+00	6.393676983010282555e+01	2.382003591054155933e+01	8.775680574064438133e+01	3.318636615275303114e+01	3.771344864403450847e-01	9.368089461376988281e-01	4.267592041564625127e+00	5.313721769777759896e+00	1.342115192836903725e+00
1.493762099999999862e+02	2.267783400000000071e+01	4.685941127353017777e+01	2.234495200000000015e+00	-1.996860199999999919e-01	4.546692310365855860e+00	6.629282863720479257e-01	1.087049478636233246e+00	3.162089599999999791e+03	1.720540439999999478e+02	1.518169057843949954e-01	8.543910906640189706e-02	9.506912473902977556e-01	1.517343265046202205e+00	8.596123066905261290e-01	4.188064689106426819e+00	1.008840027378587578e+00	7.918490869547881728e-01	9.729994127668236104e+01	1.477177601762925363e+01	1.120717172943115969e+02	3.052305293576798206e+01	9.520510378777254923e-01	4.797829659100178445e-01	4.624162454077101359e+00	2.529041836003942834e+00	5.352137734105452127e-01
1.490294800000000066e+02	1.481851400000000396e+01	3.660647230701479060e+01	5.653237200000000406e+00	4.775464799999999954e-01	5.233150407687467975e+00	2.304133842861598502e+00	1.322655134981847391e+00	2.941432400000000143e+03	1.638479939999999999e+02	9.943344095409847871e-02	2.723441911412408101e-02	3.724013383211056266e-02	8.765396790512337555e-01	1.762308143064965860e+00	5.335090673030883579e+00	2.228196305672696997e+00	3.976269548985071012e+00	9.909369360311903563e+01	9.853226931809263789e+00	1.089469205349282959e+02	2.434062408781393927e+01	4.845634785647548459e-02	5.603969018349268250e-02	1.835436617410064031e+00	8.873419832613622660e-01	5.039249681910050738e-01
1.487105999999999995e+02	1.634844800000000120e+01	3.872248377757182425e+01	3.383990799999999410e+00	-8.717662200000000361e-01	1.923969579234275917e+00	1.777751648208173885e+00	3.122315259520286990e+00	4.486780800000000454e+03	1.650590479999999900e+02	1.099346515984738204e-01	-1.297980295214475888e-01	3.197754854994584450e-01	2.085834648541542879e+00	2.141001832780261571e-01	2.857105919773638911e-02	2.255791074810130858e+00	2.984172147020400789e+00	8.675484037870171505e+01	9.537363151513782000e+00	9.629220353021548817e+01	2.258993574896550882e+01	3.674423707572074815e-01	3.437116763655247431e-01	3.685444823670412262e+00	3.714015882868148655e+00	7.141475835912945991e-01
1.475620399999999961e+02	8.381830600000000686e+01	9.605562999093879739e+01	2.883274199999999787e+00	-7.095635700000000323e-01	4.564758583596346675e+00	1.089864360711132907e+00	8.578716295475811993e-02	8.465487900000000081e+03	2.313803460000000030e+02	5.680207863756830955e-01	-4.203314213100579066e-01	2.825280867332219392e-01	2.735438590145279125e+00	2.132899547971895515e+00	3.200784936404882153e+00	1.064670083475908191e+00	4.635801736058884792e+00	6.719071226354257931e+01	3.816572121707971377e+01	1.053564334806223002e+02	4.373784881270603364e+01	5.078633427574424930e-01	6.360030848314772722e-01	3.573304715706139945e+00	4.909043449314358654e-01	1.196167223547451197e+00
1.465062599999999975e+02	1.160111200000000053e+02	1.133396503790627037e+02	4.975581799999999610e+00	6.855950100000000047e-01	1.517136494636501798e-01	2.748586703340130555e+00	2.179689291018536146e+00	1.843302899999999863e+04	2.625173800000000028e+02	7.918509420689602285e-01	5.542386333488931449e-02	7.490794456998141060e-01	1.416335992276157807e+00	1.725845554781475499e+00	7.364184926016626997e-01	2.694412039880622611e+00	3.664200731481630502e+00	4.502182933632860085e+01	3.565057797363974856e+01	8.067240730996834941e+01	3.482962705078480781e+01	7.581049117208755739e-01	1.416432067653377591e-01	5.851111562834947932e+00	3.043447482570247331e-01	2.254116106778951245e+00
1.461644699999999943e+02	1.211295400000000058e+02	1.157330197824023514e+02	2.245235100000000372e+00	-3.513042399999999899e-01	8.280709805397394874e-01	1.929761196439940818e+00	2.262734322999591097e+00	1.417772099999999955e+04	2.672940100000000143e+02	8.287208238773760005e-01	-1.400460919262598025e-01	6.549933133473158087e-01	1.798845526444406762e+00	1.742907218658195534e+00	2.118736803517952794e+00	2.161083623589548530e+00	2.041449065855618805e+00	5.186471598642065572e+01	4.298137016243263986e+01	9.484608614885330269e+01	4.106647943419561386e+01	6.724022923874187763e-01	7.333966514045104912e-01	3.479998675618196646e+00	5.598735479136149884e+00	1.818187031782245056e+00
1.452473300000000052e+02	1.211914799999999985e+02	1.154060697653659417e+02	2.646770099999999903e+00	-2.113070300000000068e-02	1.067236906599975166e+00	1.249296847159571566e+00	3.112066782177942414e+00	5.511953900000000431e+03	2.664388099999999895e+02	8.343800880883660565e-01	-5.341524558590856481e-02	1.673640312189248192e-01	2.084171693900547240e+00	1.685017132599780698e+00	4.756161921888606869e+00	1.309709543219912398e+00	1.010618740541610272e+00	7.873877736011708350e+01	6.569806798970475370e+01	1.444368453498218230e+02	6.256178914449778716e+01	1.921313443346193972e-01	3.811141010323663286e-02	3.228483579669938042e+00	1.701460194378958235e+00	8.446734235623394316e-01
1.448947399999999845e+02	1.849697099999999850e+01	4.113826175793617779e+01	5.576564499999999924e+00	6.258669100000000540e-01	2.386972208501975945e-01	1.982339774577287939e+00	9.385147107192085558e-01	3.009776100000000497e+03	1.633917110000000150e+02	1.276579881367674030e-01	-1.094236586217249008e-01	4.101336057090588794e-01	1.780539656905823609e+00	2.127366128114937638e+00	1.558697213391405434e+00	2.055199667068761116e+00	3.302169216536080754e+00	9.572413471220235692e+01	1.221995045349265574e+01	1.079440851656950286e+02	2.717782930106728401e+01	4.193233332301148364e-01	5.350873967793705610e-01	5.719137530788793278e+00	9.946494370006124797e-01	5.136698851928055420e-01
1.448947399999999845e+02	1.849697099999999850e+01	4.113826175793617779e+01	2.590912900000000185e+00	-2.664035299999999995e-01	1.672690732882690767e+00	2.393960976721601686e+00	2.982273624339837781e+00	2.374692900000000009e+03	1.633917110000000150e+02	1.276579881367674030e-01	-1.094236586217249008e-01	4.101336057090588794e-01	1.780539656905823609e+00	2.127366128114937638e+00	1.558697213391405434e+00	1.544723235302185138e+00	4.415839749263342995e+00	1.019641842620404333e+02	1.301654262489872416e+01	1.149807268869391805e+02	2.894949328116573639e+01	4.193233332301148364e-01	5.350873967793705610e-01	5.719137530788793278e+00	9.946494370006124797e-01	4.210356415702908861e-01
1.447458300000000122e+02	1.258733399999999705e+02	1.174497721875419671e+02	5.055141199999999557e+00	-4.951377400000000345e-02	1.862792633511568763e+00	1.124330251395201152e+00	3.649510056468582841e-01	2.732440700000000106e+03	2.706191699999999969e+02	8.696163474968501284e-01	-3.537933518536208743e-01	7.030412949982317583e-01	1.883812998258646454e+00	2.593835527946232844e+00	4.809858756838303329e+00	1.454413086649286369e+00	1.128341332125536445e+00	9.821216683271337899e+01	8.540690580081547978e+01	1.836190726335288730e+02	7.969139159689126473e+01	7.389475109899774630e-01	5.844845288703398589e-01	2.664516731460714993e+00	1.191190181119432090e+00	4.738075196584176085e-01
1.447109100000000126e+02	7.112905899999999804e+01	8.723738296285382887e+01	5.791183900000001827e+00	1.018508499999999817e+00	3.234407182717285778e+00	1.518291164191895692e+00	1.830840634707247672e+00	4.853481399999999667e+03	2.158399689999999680e+02	4.915252001386763991e-01	5.512483624138351246e-01	6.496421910352657703e-01	8.134888647089232316e-01	6.860640446551110605e-01	3.696680015655105400e+00	1.327514994463281139e+00	5.449071058834264569e+00	8.215195990774398638e+01	4.037975853543838411e+01	1.225317184431823563e+02	4.952440688556844606e+01	8.939763662818749346e-01	5.470940906286132499e-01	5.407184132424594836e+00	2.820678840900114892e+00	7.615028316124073937e-01
1.445635199999999827e+02	4.359214399999999756e+01	6.680003762413110735e+01	4.622062999999999811e+00	-1.023677100000000006e+00	5.661351772951506156e-02	7.569749915433365839e-01	8.671523259080458068e-01	6.832707800000000134e+03	1.881556640000000016e+02	3.015431832318415939e-01	1.262832170229467588e-01	3.990119291503386734e-01	1.107765004247842633e+00	1.821348322022832811e+00	8.822367191701432354e-01	4.148427263969111101e-01	5.087529229241228634e+00	7.208058653456993170e+01	2.173540951285243850e+01	9.381599604742238796e+01	3.330706040139801871e+01	4.459715602917613819e-01	4.659395455252529072e-01	1.656503903272236400e+00	2.538740622442379191e+00	1.005581904229749357e+00
1.443757300000000043e+02	1.022158600000000064e+02	1.054415632108661498e+02	6.068771700000000102e+00	7.465322199999997466e-01	5.276285353705100434e+00	1.057400272123022900e+00	1.076817484112699841e+00	1.125661000000000058e+04	2.465915899999999965e+02	7.079850609240210257e-01	4.773620251905135170e-01	6.315138329465650457e-01	2.357705143500568867e-01	1.404136729942454309e+00	3.500930628366334840e+00	1.165682123887196608e+00	1.581363775332964794e+00	5.758974508745556875e+01	4.077267918434107230e+01	9.836242427179662684e+01	4.205937346212285632e+01	7.237988625464145676e-01	9.498110060465139171e-01	2.040738671175914121e+00	5.541669299542247629e+00	1.506969422780940482e+00
1.436303599999999960e+02	5.868042800000001336e+01	7.838625297355449106e+01	5.745695700000000627e+00	3.552444599999999841e-01	2.631847497139404801e+00	2.668004601002048837e+00	2.126652191297410788e+00	1.737543699999999808e+04	2.023107880000000023e+02	4.085517017432804820e-01	-3.685447197484759130e-01	2.278494307173732081e-01	2.785289352709804156e+00	1.218506244961512497e+00	4.728233688534155377e+00	2.400190443866140999e+00	4.175888641618759500e+00	4.563549297585118580e+01	1.864445831517752694e+01	6.427995129102870919e+01	2.490556520904034699e+01	6.532153768059324461e-01	6.602423990514171281e-01	4.787087778130687532e+00	3.232136159485256233e+00	2.147338850398844201e+00
1.435868499999999983e+02	3.785797900000000027e+01	6.157640603408169255e+01	3.314200599999999941e+00	-6.828237700000000521e-01	2.310869402960284980e-01	5.737760230012333151e-01	1.961491373508867930e+00	1.182482899999999972e+04	1.814448289999999986e+02	2.636590955230231903e-01	2.058436520730844849e-02	1.824862839222347877e-01	1.703677588251309327e+00	1.404778273525964849e+00	3.430472560314689279e+00	5.899054457950119179e-01	2.586716511402190832e+00	5.590365454398004630e+01	1.473950699349732396e+01	7.064316153747736848e+01	2.397396510188190177e+01	7.637412440262253410e-02	8.292249797497301955e-01	6.190939536208292182e+00	3.338226789343395673e+00	1.568469828516104947e+00
1.435278500000000008e+02	4.762723499999999888e+01	6.991941050475169561e+01	3.089556799999999992e+00	-8.923007899999998438e-01	2.924287993535930497e+00	1.312260004929763912e+00	2.318648793413044196e+00	3.791540700000000470e+03	1.911550849999999855e+02	3.318327070321195338e-01	3.352951044864695973e-01	4.626522635231050118e-01	7.851025470599446443e-01	1.843167588994121697e+00	3.949498870555515073e-01	1.370752033119447821e+00	2.246862085459263580e-01	8.849066573133396219e+01	2.936409715670296450e+01	1.178547628880369160e+02	4.310811583332365871e+01	6.544826100836174110e-01	1.833673228917240272e-01	3.550671029591594419e-01	7.500169900147106716e-01	6.219546865628081678e-01
1.433972300000000075e+02	1.037489599999999967e+02	1.059068191651700772e+02	2.116081199999999995e+00	-2.868785399999999874e-02	6.662800666607566757e-01	2.040925446562054546e+00	1.387461928725587157e+00	8.220365799999999581e+03	2.471461899999999901e+02	7.235074206105653882e-01	6.681110554691352399e-02	2.415848869563425039e-01	1.113618649660312210e+00	1.793298067694161224e+00	5.636390033944475020e-01	2.006036567183540953e+00	3.491362839057319700e+00	6.614133695177631012e+01	4.785374809371395344e+01	1.139950850454902564e+02	4.884905107228608756e+01	2.692347905534483998e-01	2.314643903294888450e-02	5.891154578698458266e+00	1.716082749133196472e-01	1.168042507283320042e+00
1.430732999999999890e+02	1.424421700000000044e+02	1.242774622650092482e+02	2.105486600000000319e+00	1.109622400000000036e-01	5.286724599351279252e+00	5.754404355997657650e-01	1.436350928378112846e+00	1.849406300000000192e+04	2.855154699999999934e+02	9.955887646402229452e-01	2.909836819131291219e-01	6.911230648570830803e-01	9.688389113139111997e-01	1.129495185243281963e+00	3.909383111295525737e+00	4.366060354840612945e-01	4.882912710115020261e+00	4.388414385469085488e+01	4.369056056758550000e+01	8.757470442227635488e+01	3.811899237617068081e+01	4.485790810156993769e-01	7.682220604579320655e-01	4.527176855638404440e+00	2.153374659754343057e+00	2.260250455694070126e+00
1.429054399999999987e+02	1.372909699999999873e+02	1.219331876730045678e+02	2.554338399999999787e+00	-3.440284599999999804e-01	1.448654458042871518e+00	7.761000080748685637e-01	1.693741759502719324e+00	1.124535200000000077e+04	2.801964100000000144e+02	9.607119924895791696e-01	-3.660830495801788986e-01	7.343150876963000506e-01	2.108652492963938752e+00	2.077731884321935230e+00	5.483090870057329980e+00	1.046029795645691873e+00	2.410305447125354217e+00	5.703110371501085751e+01	5.479046528392790805e+01	1.118215689989387727e+02	4.866143844825646170e+01	8.550389506360501768e-01	5.997742115136412977e-01	4.744088934917197520e+00	3.943994497794941267e+00	1.505745649148056309e+00
1.428607299999999896e+02	8.525463899999998318e+01	9.544377793048688829e+01	5.261402200000000029e+00	4.918167600000000195e-01	6.394497550035922462e-01	1.026480359931699393e+00	6.185379452958272156e-02	1.947363299999999799e+04	2.281153689999999870e+02	5.967674881683721066e-01	-3.474069628518729885e-03	5.853840354083030828e-01	1.575371971892791434e+00	2.294142177653887504e+00	5.812046861909391460e+00	1.162112814247927561e+00	2.623247773920738712e+00	4.253944398696242502e+01	2.538615713617872416e+01	6.792560112314116338e+01	2.842016308595110985e+01	5.853901634164032641e-01	7.262698270441685262e-03	5.273667713387302669e+00	4.802529268117108785e+00	2.358312112489862944e+00
1.427439300000000060e+02	3.631859200000000243e+01	6.000826251756564744e+01	2.602618500000000168e-01	1.011603599999999936e+00	5.735502272846255245e+00	2.236549854115911007e+00	2.272203879171372343e+00	5.159107500000000073e+03	1.790625220000000013e+02	2.544317786402546244e-01	-3.642758136951385062e-02	9.751641534933012945e-02	1.782268440560067724e+00	1.821832747191946433e+00	5.938622666636814706e+00	2.314704214008428629e+00	6.041150414967714211e-01	7.928519974851654695e+01	2.017267439186293387e+01	9.945787414037948793e+01	3.333078387477920046e+01	7.645340687476603891e-02	4.690985660526285628e-01	4.477881271141306740e+00	4.133318630598534327e+00	8.003855757791765724e-01
1.425870500000000050e+02	9.405297899999999345e+01	1.003815602825233668e+02	3.360624699999999798e+00	-9.997671600000002101e-01	3.911923416702132617e+00	1.572036042571461900e+00	7.372836333930693486e-01	4.828969399999999951e+03	2.366400289999999984e+02	6.596179596954981905e-01	-3.638269825494183096e-01	3.712934522776241142e-01	2.507649360376372094e+00	2.308797306073258060e+00	1.904159474728028822e+00	1.438429588789967406e+00	4.029060025092755737e+00	8.109083808901500845e+01	5.348897317027407183e+01	1.345798112592890732e+02	5.708810759457329453e+01	3.050324662694732791e-01	8.067857360348492657e-01	2.066869943177172431e+00	3.971029417905201253e+00	7.583620216562492189e-01
1.420698400000000277e+02	1.076152500000000032e+02	1.074352761183067884e+02	2.581515700000000191e+00	-9.971753599999999551e-01	1.671001288928553263e+00	2.407998598677593804e+00	1.360119911884607680e+00	2.026604700000000230e+04	2.496850900000000024e+02	7.574813204547845569e-01	-2.030074961906090658e-01	4.802640652552070955e-01	2.342452086778760378e+00	1.126627729107116727e+00	5.344499198467267398e+00	2.691842455961777070e+00	1.070421216740349513e+00	4.133394343180589203e+01	3.130969005032770269e+01	7.264363348213358051e+01	3.125732826653805319e+01	6.700513976492160628e-01	3.393608616299743641e-01	2.962830540322643813e+00	2.024144431610324091e+00	2.437122814918241342e+00
1.414190700000000049e+02	1.204926799999999929e+02	1.135664860420779689e+02	2.574271400000000209e+00	-6.160736399999999779e-01	1.322651858631477495e+00	6.021479730811449826e-01	8.413185910791506350e-01	1.365120599999999831e+04	2.619117499999999836e+02	8.520256850791055880e-01	-1.618880114745627208e-01	7.056171682921089650e-01	1.906090760320243938e+00	1.982553876593183606e+00	2.395822161717435783e+00	4.541770217562612899e-01	5.932557693957831724e+00	5.118435332206980348e+01	4.361038370456751778e+01	9.479473702663732126e+01	4.110355942182074784e+01	7.472276867578674375e-01	1.582048133486242125e-01	9.495438752930098758e-01	3.345366037010445659e+00	1.762935561774941151e+00
1.411927900000000022e+02	1.144727000000000032e+02	1.105539453189489478e+02	5.627156699999999567e+00	7.917618100000000103e-01	1.742039439757429864e-01	1.993776486082860844e+00	2.846225644862184212e-01	8.515080500000000029e+03	2.556654900000000055e+02	8.107545718163086113e-01	1.322505010297349119e-02	6.124576537981291091e-01	2.134212703786972032e+00	1.465948219159461718e+00	1.188083400375177234e+00	1.994882591089119916e+00	6.238818463063868336e+00	6.412495150759582430e+01	5.198959760228241578e+01	1.161145491098782259e+02	5.020983282893553934e+01	7.949738660090317766e-02	7.826136313339595585e-01	1.949405473108361875e+00	3.137488873483539109e+00	1.201838546158982002e+00
1.408167599999999879e+02	1.216334399999999931e+02	1.138714945196597625e+02	5.538309800000000394e+00	2.635064799999999874e-01	1.055882949798960802e-01	1.148654470230464186e+00	2.284278997916633011e-02	1.346179500000000007e+04	2.624501999999999953e+02	8.637710454352165446e-01	2.964073491808016381e-01	7.962185233788658945e-01	1.311279951935284238e+00	2.154673843249229614e-01	2.461760261872533384e+00	9.936015870017219642e-01	5.627551028254048404e+00	5.133722053148621001e+01	4.434360464822011494e+01	9.568082517970633205e+01	4.151385123763461849e+01	8.238042719860548813e-01	4.041684701177142847e-01	2.226585322232468300e+00	4.688345584105002573e+00	1.742975925500954704e+00
1.404784200000000283e+02	3.053786300000000153e+01	5.405818513021878147e+01	5.543621299999999863e+00	2.178920000000000023e-01	5.660188858040347881e+00	2.432812584166693437e+00	2.178223006404318873e+00	5.331741600000000290e+03	1.710162829999999872e+02	2.173847271346018850e-01	-1.613612383096847402e-01	9.588636093570160335e-02	2.067241857001240746e+00	2.788258591469864989e+00	3.182117426336122268e+00	2.338430756196456350e+00	5.460612640816188801e+00	7.709566751871624035e+01	1.675942064681611754e+01	9.385508816553233657e+01	2.966755938360181233e+01	1.090508586635891008e-01	7.084748864527131706e-01	3.050585650682073435e+00	6.232703077018195259e+00	8.221311848152372814e-01
1.399945100000000195e+02	8.651864600000000394e+01	9.526069488391703999e+01	3.178838799999999853e+00	1.857013600000000098e-01	6.008064286883612048e+00	1.672385872997413259e+00	2.626810081027402877e+00	1.053522399999999834e+04	2.265131560000000093e+02	6.180145635711000729e-01	1.837338634134162013e-02	3.997276706860815043e-01	2.125656777479662196e+00	1.370018636173420346e+00	4.230627817554046821e-01	1.685855907618157845e+00	6.320666364515480085e-02	5.765569149451998499e+01	3.563205701637574663e+01	9.328774851089572451e+01	3.923240444057926624e+01	1.087705837847839224e-01	7.061285529190043375e-01	3.185295734117453925e+00	3.608358515872858607e+00	1.428112583010232806e+00
1.398465999999999951e+02	6.582667499999999450e+01	8.237524624572812115e+01	5.750978500000000437e+00	3.390107299999999824e-01	4.534699406592698767e-01	9.043884417658220043e-01	9.113102892405352540e-01	8.269802899999998772e+03	2.056732750000000181e+02	4.707062953264504745e-01	4.055122526230720004e-02	1.413636157891531298e-01	2.509662599116092352e+00	9.525212929813458018e-01	1.392018385959860716e+00	9.053188445580392374e-01	3.912387888633338945e-02	6.433492840814875535e+01	3.028285581109212288e+01	9.461778421924090310e+01	3.789584852132653481e+01	6.421454001380655363e-02	4.084984305520596437e-01	1.721978610280547883e+00	3.113996996240409487e+00	1.173727451949519773e+00
1.397387099999999975e+02	3.880166599999999733e+01	6.168122249140673574e+01	5.985119300000000031e+00	6.521105999999999847e-01	3.188753365189784805e+00	1.867767397102616744e+00	2.647355357914574547e+00	7.337494399999998677e+03	1.785403759999999806e+02	2.776729941188093020e-01	1.554979414869530618e-01	1.445137746073611174e-01	6.313906132862870946e-01	1.556733468296433553e+00	2.264752975139542102e+00	1.931553224703100424e+00	2.603901253324774068e+00	6.765811408700507457e+01	1.878683111497068836e+01	8.644494520197575582e+01	2.986456071012492330e+01	2.448274569480952123e-01	2.686401996595225161e-01	2.400947384400254236e+00	4.665700359539796338e+00	1.065365135958456388e+00
